time/time_elapsed,time/iterations,rollout/ep_rew_mean,time/total_timesteps,time/fps,rollout/ep_len_mean,train/value_loss,train/approx_kl,train/clip_fraction,train/entropy_loss,train/clip_range,train/policy_gradient_loss,train/learning_rate,train/n_updates,train/loss,train/explained_variance
7,18,2903.0434782608695,4608,645,200.0,2877.7701171875,0.009259498,0.0,-1.6749230742454528,0.3,-0.010283520747907459,0.0003,11770,1332.5289306640625,0.3930872678756714
7,19,2900.0,4864,647,200.0,2655.7701049804687,0.018248629,0.026171875,-1.717408186197281,0.3,-0.00737027833238244,0.0003,11780,1547.5430908203125,0.421512246131897
7,20,2897.2,5120,649,200.0,2463.090673828125,0.0033586011,0.0,-1.75898374915123,0.3,-0.0035514723975211384,0.0003,11790,1223.187255859375,0.5366127490997314
8,21,2876.153846153846,5376,649,200.0,1990.9173767089844,0.012761439,0.0046875,-1.7679363429546355,0.3,-0.010547310533002018,0.0003,11800,942.6708984375,0.5644873380661011
8,22,2865.3571428571427,5632,650,200.0,2374.2072998046874,0.005441851,0.0,-1.7016739785671233,0.3,-0.003949017403647304,0.0003,11810,960.9429321289062,0.6205268502235413
9,23,2864.8275862068967,5888,652,200.0,3524.9965087890623,0.00485297,0.0,-1.814619743824005,0.3,-0.00803065560758114,0.0003,11820,1872.947021484375,0.43645989894866943
9,24,2863.6666666666665,6144,654,200.0,2737.480419921875,0.0011842975,0.0,-1.8567493915557862,0.3,-0.0018848783802241087,0.0003,11830,1390.568603515625,0.4316604733467102
9,25,2803.4375,6400,656,200.0,2012.1006896972656,0.008090054,0.00078125,-1.871809297800064,0.3,-0.007784969359636307,0.0003,11840,956.586669921875,0.5832517147064209
10,26,2804.242424242424,6656,657,200.0,13131.7603515625,0.0028460862,0.0,-1.8956076979637146,0.3,-0.004068739805370569,0.0003,11850,5084.0556640625,-0.06932580471038818
10,27,2805.0,6912,659,200.0,2380.7768432617186,0.0021031075,0.0,-1.8391035676002503,0.3,-0.0030635902425274254,0.0003,11860,1147.78271484375,0.5687896609306335
10,28,2812.5714285714284,7168,660,200.0,1822.448583984375,0.008931198,0.00390625,-1.840488600730896,0.3,-0.00875448933802545,0.0003,11870,806.2499389648438,0.5984599590301514
11,29,2820.5405405405404,7424,661,200.0,2152.452520751953,0.009903625,0.001171875,-1.856753158569336,0.3,-0.009150867257267237,0.0003,11880,597.04638671875,0.5612176060676575
11,30,2808.684210526316,7680,661,200.0,2556.2191528320313,0.0050166138,0.0,-1.8418953835964202,0.3,-0.006095314864069223,0.0003,11890,1529.01513671875,0.4374014735221863
11,31,2815.3846153846152,7936,662,200.0,4338.645593261719,0.0030958669,0.0,-1.8348675429821015,0.3,-0.005508961295709014,0.0003,11900,1863.75146484375,0.3695693612098694
12,32,2816.75,8192,663,200.0,2286.5012084960936,0.0015212884,0.0,-1.8180932104587555,0.3,-0.003758635534904897,0.0003,11910,1302.499755859375,0.577418327331543
12,33,2813.5714285714284,8448,664,200.0,2904.516796875,0.019045668,0.00546875,-1.8388693153858184,0.3,-0.016793738259002565,0.0003,11920,1806.019287109375,0.42701107263565063
13,34,2813.953488372093,8704,665,200.0,4556.86142578125,0.0017535714,0.0,-1.8762930274009704,0.3,-0.002485466911457479,0.0003,11930,2121.531494140625,0.24578863382339478
13,35,2815.2272727272725,8960,666,200.0,2159.5594177246094,0.028508607,0.0453125,-1.8430825650691987,0.3,-0.01582712270319462,0.0003,11940,1116.459228515625,0.5610597133636475
13,36,2800.217391304348,9216,667,200.0,2727.46572265625,0.0041796593,0.0,-1.8644750356674193,0.3,-0.0028437470784410833,0.0003,11950,1263.8740234375,0.42024463415145874
14,37,2790.6382978723404,9472,667,200.0,2998.424853515625,0.0024165355,0.0,-1.8837738573551177,0.3,-0.0019768266938626766,0.0003,11960,1247.9854736328125,0.5607365369796753
14,38,2773.3333333333335,9728,668,200.0,2137.640313720703,0.0031064495,0.0,-1.8880559623241424,0.3,-0.004988613585010171,0.0003,11970,1066.1048583984375,0.7011970281600952
14,39,2765.1020408163267,9984,669,200.0,7261.33798828125,0.0019906021,0.0,-1.888246101140976,0.3,-0.004073526244610548,0.0003,11980,3851.234130859375,0.08456254005432129
15,40,2768.4313725490197,10240,670,200.0,1829.5631591796875,0.00045959488,0.0,-1.8912641763687135,0.3,-0.0008769844193011522,0.0003,11990,924.131103515625,0.7127617597579956
0,1,2870.0,256,900,200.0,3088.2576538085937,0.0029173705,0.0,-1.9005993068218232,0.3,-0.004360421560704708,0.0003,12000,1266.115478515625,0.47878313064575195
0,2,2750.0,512,776,200.0,2875.8290161132813,0.014469171,0.032421875,-0.6428428083658219,0.3,-0.01096157832071185,0.0003,12010,1402.1976318359375,0.3777933716773987
1,3,2776.6666666666665,768,753,200.0,3177.232214355469,0.0076316004,0.008203125,-0.6024414837360382,0.3,-0.004887417168356478,0.0003,12020,1580.5687255859375,0.4303947687149048
1,4,2814.0,1024,736,200.0,1800.2458801269531,0.0091459155,0.018359375,-0.5739145696163177,0.3,-0.0059019184671342375,0.0003,12030,953.140625,0.6089543700218201
1,5,2816.6666666666665,1280,732,200.0,3564.0115234375,0.0037096872,0.00234375,-0.5953905671834946,0.3,-0.0033101302105933428,0.0003,12040,1865.26806640625,0.3874129056930542
2,6,2818.5714285714284,1536,729,200.0,1707.8389587402344,0.012304021,0.03046875,-0.556336960196495,0.3,-0.013805899396538734,0.0003,12050,1007.1802978515625,0.6330174207687378
2,7,2850.0,1792,724,200.0,2347.1193725585936,0.024780095,0.059375,-0.5435401156544686,0.3,-0.017299872217699887,0.0003,12060,860.1935424804688,0.5357756018638611
2,8,2729.0,2048,720,200.0,4549.300500488282,0.0006405858,0.0,-0.5530902683734894,0.3,-0.00010744519531726837,0.0003,12070,2033.2738037109375,0.359189510345459
3,9,2696.3636363636365,2304,716,200.0,3608.6734130859377,0.016273534,0.023828125,-0.5966882020235061,0.3,-0.010368356085382401,0.0003,12080,1659.3201904296875,0.40366131067276
3,10,2707.5,2560,715,200.0,1993.9256286621094,0.010262011,0.04765625,-0.5513009160757065,0.3,-0.007919636275619268,0.0003,12090,1033.81494140625,0.6032998561859131
3,11,2592.1428571428573,2816,713,200.0,3356.4417236328127,0.0045873416,0.011328125,-0.576867190003395,0.3,-0.004146229708567262,0.0003,12100,1754.5206298828125,0.34227341413497925
4,12,2592.0,3072,711,200.0,5258.655847167969,0.00029178406,0.0,-0.6429551661014556,0.3,-6.175781600177288e-05,0.0003,12110,1480.2755126953125,0.23204070329666138
4,13,2621.875,3328,708,200.0,2082.947857666016,0.0027174342,0.00859375,-0.5684919834136963,0.3,-0.004523047734983266,0.0003,12120,920.8409423828125,0.6999852657318115
5,14,2636.470588235294,3584,707,200.0,2135.7452697753906,0.0073246686,0.010546875,-0.5011687785387039,0.3,-0.009690351272001862,0.0003,12130,1189.4444580078125,0.5798665285110474
5,15,2618.9473684210525,3840,705,200.0,3550.821081542969,0.021027174,0.03984375,-0.5199339866638184,0.3,-0.019046162092126905,0.0003,12140,1834.45751953125,0.33593690395355225
5,16,2606.5,4096,704,200.0,4412.355700683594,0.012939233,0.0234375,-0.5325738891959191,0.3,-0.012246679421514273,0.0003,12150,2129.22802734375,0.5296410918235779
6,17,2617.1428571428573,4352,703,200.0,2066.1249877929686,0.013701575,0.02421875,-0.5218935459852219,0.3,-0.012323169666342438,0.0003,12160,1226.9617919921875,0.5464064478874207
6,18,2635.6521739130435,4608,703,200.0,1561.562060546875,0.008755175,0.0234375,-0.48827515691518786,0.3,-0.0038989616325125096,0.0003,12170,680.7779541015625,0.7038679122924805
6,19,2635.4166666666665,4864,702,200.0,2847.452264404297,0.013222644,0.036328125,-0.48040235936641695,0.3,-0.014438462117686868,0.0003,12180,1262.1292724609375,0.5259732007980347
7,20,2644.0,5120,702,200.0,2745.4445556640626,0.013477847,0.0234375,-0.45661915093660355,0.3,-0.00666640093550086,0.0003,12190,1398.7113037109375,0.4476572871208191
7,21,2661.923076923077,5376,703,200.0,2560.1944213867187,0.011767723,0.028515625,-0.5240073889493942,0.3,-0.0044959766091778874,0.0003,12200,1703.706787109375,0.5052323937416077
8,22,2666.785714285714,5632,703,200.0,2837.0965087890627,0.016300775,0.05078125,-0.5511347383260727,0.3,-0.0072071906295605006,0.0003,12210,1370.4141845703125,0.4902001619338989
8,23,2672.7586206896553,5888,703,200.0,3419.2543334960938,0.02094234,0.0921875,-0.5701530426740646,0.3,-0.01048014578409493,0.0003,12220,2056.902587890625,0.3617573380470276
8,24,2671.3333333333335,6144,703,200.0,2352.8073791503907,0.015186336,0.03828125,-0.5458526760339737,0.3,-0.012203239009249956,0.0003,12230,841.9012451171875,0.5647997856140137
9,25,2682.5,6400,702,200.0,2861.4547119140625,0.01989879,0.03984375,-0.48645623177289965,0.3,-0.009038985520601273,0.0003,12240,931.5903930664062,0.422504723072052
9,26,2686.969696969697,6656,702,200.0,3425.7776123046874,0.004600604,0.001953125,-0.49603722989559174,0.3,-0.00572767285630107,0.0003,12250,2098.14306640625,0.5002145767211914
9,27,2691.764705882353,6912,701,200.0,1815.4382873535155,0.0047038672,0.0046875,-0.49972519725561143,0.3,-0.004925154196098447,0.0003,12260,905.1397705078125,0.6569728255271912
10,28,2702.5714285714284,7168,701,200.0,2629.796453857422,0.016610557,0.036328125,-0.5074535146355629,0.3,-0.009479892184026539,0.0003,12270,1354.0623779296875,0.5206287503242493
10,29,2703.7837837837837,7424,700,200.0,1863.0950622558594,0.007638787,0.01640625,-0.46906841844320296,0.3,-0.005502404854632914,0.0003,12280,1173.758056640625,0.587723433971405
10,30,2708.157894736842,7680,700,200.0,6197.738330078125,0.0030830174,0.002734375,-0.4962910503149033,0.3,-0.007593146245926619,0.0003,12290,3060.648193359375,0.20062047243118286
11,31,2712.3076923076924,7936,700,200.0,3599.25869140625,0.011494607,0.02578125,-0.46848713755607607,0.3,-0.011946344515308738,0.0003,12300,1801.6031494140625,0.36332738399505615
11,32,2716.25,8192,699,200.0,3252.980187988281,0.0044366047,0.002734375,-0.4995465189218521,0.3,-0.005071700131520629,0.0003,12310,1532.2108154296875,0.44697993993759155
12,33,2722.1428571428573,8448,697,200.0,3300.917370605469,0.012608141,0.033203125,-0.45196419656276704,0.3,-0.00840513026341796,0.0003,12320,1164.6339111328125,0.3877260684967041
12,34,2725.5813953488373,8704,696,200.0,3186.482629394531,0.007285935,0.014453125,-0.4813954755663872,0.3,-0.005383730842731893,0.0003,12330,1013.10400390625,0.46858394145965576
12,35,2727.2727272727275,8960,696,200.0,3093.7991333007812,0.011282726,0.01796875,-0.4870485484600067,0.3,-0.007843902520835399,0.0003,12340,1520.94921875,0.38901567459106445
13,36,2735.8695652173915,9216,696,200.0,1645.6551513671875,0.016740963,0.0265625,-0.4628074198961258,0.3,-0.009416826395317912,0.0003,12350,669.179443359375,0.6418558955192566
13,37,2742.978723404255,9472,696,200.0,2475.912353515625,0.010886066,0.0265625,-0.5257321298122406,0.3,-0.008545675408095121,0.0003,12360,1126.3240966796875,0.4662471413612366
13,38,2745.625,9728,696,200.0,1940.0283325195312,0.014080129,0.020703125,-0.439935964345932,0.3,-0.008812624425627292,0.0003,12370,837.7600708007812,0.6053783893585205
14,39,2743.265306122449,9984,696,200.0,2358.235626220703,0.01388417,0.03046875,-0.4585933223366737,0.3,-0.011768991639837623,0.0003,12380,1353.1741943359375,0.5351163744926453
14,40,2733.3333333333335,10240,695,200.0,3859.50419921875,0.00507822,0.0078125,-0.4601711481809616,0.3,-0.0049482714384794235,0.0003,12390,1839.1551513671875,0.5900922417640686
0,1,2850.0,256,890,200.0,3451.7643798828126,0.00453752,0.008203125,-0.42820906043052676,0.3,-0.0031557137728668748,0.0003,12400,2160.42529296875,0.31109440326690674
0,2,2970.0,512,749,200.0,2795.2516662597654,0.014431849,0.01171875,-1.9084793865680694,0.3,-0.015623824740760028,0.0003,12010,1361.70263671875,0.44133657217025757
1,3,3003.3333333333335,768,725,200.0,2571.379034423828,0.0046331137,0.0,-1.9195625185966492,0.3,-0.005487452493980527,0.0003,12020,1245.232421875,0.48560595512390137
1,4,3080.0,1024,720,200.0,2975.59150390625,0.0043796278,0.0,-1.9124061942100525,0.3,-0.003408020408824086,0.0003,12030,1309.7579345703125,0.4693962335586548
1,5,3005.0,1280,709,200.0,3271.389501953125,0.010587145,0.000390625,-1.8914678037166595,0.3,-0.009474370931275188,0.0003,12040,1436.2393798828125,0.42019766569137573
2,6,2980.0,1536,706,200.0,2957.436846923828,0.015653403,0.0109375,-1.836285537481308,0.3,-0.013333628606051206,0.0003,12050,1128.920654296875,0.45676541328430176
2,7,2966.25,1792,702,200.0,1824.534017944336,0.011230229,0.00078125,-1.7513630747795106,0.3,-0.012756943120621145,0.0003,12060,1084.1702880859375,0.6212176084518433
2,8,2895.0,2048,692,200.0,3771.053576660156,0.0019845073,0.0,-1.6592195868492126,0.3,-0.0037425036542117597,0.0003,12070,1997.59912109375,0.5073031187057495
3,9,2889.090909090909,2304,683,200.0,3320.649938964844,0.00848058,0.005859375,-1.6782816290855407,0.3,-0.009267685562372207,0.0003,12080,1864.1988525390625,0.3930004835128784
3,10,2885.8333333333335,2560,677,200.0,1855.6464965820312,0.001913928,0.0,-1.6548061490058898,0.3,-0.0003008852014318109,0.0003,12090,805.2029418945312,0.67326819896698
4,11,2883.5714285714284,2816,672,200.0,2579.920379638672,0.0049260966,0.0,-1.7120765149593353,0.3,-0.007464012736454606,0.0003,12100,1046.4256591796875,0.4991394877433777
4,12,2898.6666666666665,3072,667,200.0,4186.453967285156,0.008753532,0.0,-1.719448345899582,0.3,-0.008219226193614305,0.0003,12110,2033.6026611328125,0.31231749057769775
5,13,2909.375,3328,664,200.0,2653.0278076171876,0.007170622,0.0,-1.794532871246338,0.3,-0.00935830248054117,0.0003,12120,1123.4298095703125,0.5387422442436218
5,14,2863.529411764706,3584,661,200.0,2773.4725341796875,0.0050016567,0.0,-1.8266613841056825,0.3,-0.00692310519516468,0.0003,12130,1390.3143310546875,0.578524649143219
5,15,2874.7368421052633,3840,655,200.0,2476.593682861328,0.0045465464,0.0,-1.7095940113067627,0.3,-0.004140298767015338,0.0003,12140,1360.5599365234375,0.737750768661499
6,16,2884.5,4096,649,200.0,3763.5005126953124,0.0016396595,0.0,-1.8085917115211487,0.3,-0.004178330849390477,0.0003,12150,1948.61474609375,0.37980830669403076
6,17,2894.285714285714,4352,644,200.0,2294.202490234375,0.0034781948,0.000390625,-1.8328695058822633,0.3,-0.005187377193942666,0.0003,12160,1173.484375,0.5371941328048706
7,18,2909.5652173913045,4608,638,200.0,2614.399090576172,0.0027987105,0.0,-1.7735170483589173,0.3,-0.002334768860600889,0.0003,12170,1071.892333984375,0.4997784495353699
7,19,2916.25,4864,636,200.0,2909.4128173828126,0.005192056,0.0015625,-1.83536034822464,0.3,-0.007938201993238182,0.0003,12180,1226.6693115234375,0.47942841053009033
8,20,2922.8,5120,631,200.0,2155.753527832031,0.002570151,0.0,-1.8043560624122619,0.3,-0.0023769508698023856,0.0003,12190,890.0015258789062,0.5382864475250244
8,21,2920.769230769231,5376,629,200.0,2522.680065917969,0.008296534,0.004296875,-1.7742319762706757,0.3,-0.011225107265636325,0.0003,12200,1459.1339111328125,0.5178208351135254
8,22,2932.8571428571427,5632,626,200.0,3191.5459106445314,0.0035855554,0.0,-1.8368931472301484,0.3,-0.004370582033880055,0.0003,12210,1298.7880859375,0.44006335735321045
9,23,2937.5862068965516,5888,626,200.0,3476.9625732421873,0.0010108296,0.0,-1.7234886169433594,0.3,-0.0014488774351775647,0.0003,12220,1522.9844970703125,0.45876914262771606
9,24,2942.0,6144,623,200.0,2283.4789428710938,0.0064373594,0.0,-1.82276109457016,0.3,-0.004453276656568051,0.0003,12230,1051.741943359375,0.5378212928771973
10,25,2944.375,6400,622,200.0,2151.9351196289062,0.0058419174,0.0,-1.8051003038883209,0.3,-0.00882159941829741,0.0003,12240,1031.4317626953125,0.5507290363311768
10,26,2948.181818181818,6656,619,200.0,3910.289343261719,0.006986808,0.0046875,-1.7853543937206269,0.3,-0.007148895761929452,0.0003,12250,1694.2047119140625,0.35719072818756104
11,27,2945.8823529411766,6912,620,200.0,2402.2434020996093,0.002836993,0.0,-1.799108910560608,0.3,-0.005766720324754715,0.0003,12260,904.4808349609375,0.5876093506813049
11,28,2950.5714285714284,7168,620,200.0,2842.8623046875,0.010286139,0.004296875,-1.719132137298584,0.3,-0.012923973135184497,0.0003,12270,711.8438720703125,0.46730268001556396
11,29,2957.027027027027,7424,620,200.0,3272.2963928222657,0.021535613,0.030078125,-1.7102211594581604,0.3,-0.009959619818255305,0.0003,12280,1399.27978515625,0.38500356674194336
12,30,2954.7368421052633,7680,620,200.0,2996.2575439453126,0.0046151206,0.0,-1.6133219659328462,0.3,-0.002141024870797992,0.0003,12290,1040.8106689453125,0.48744338750839233
12,31,2952.5641025641025,7936,619,200.0,3169.9614868164062,0.0024573503,0.0,-1.598739105463028,0.3,-0.0035288630984723567,0.0003,12300,1390.9976806640625,0.4112991690635681
13,32,2955.5,8192,618,200.0,2544.0720031738283,0.025451474,0.021484375,-1.6441090047359466,0.3,-0.016067947307601572,0.0003,12310,901.9463500976562,0.4954138398170471
13,33,2956.6666666666665,8448,618,200.0,2362.020123291016,0.0036600847,0.0,-1.7476855278015138,0.3,-0.0017160340095870197,0.0003,12320,1307.2623291015625,0.5432561635971069
14,34,2959.3023255813955,8704,618,200.0,3727.7943115234375,0.0016338602,0.0,-1.7266651570796967,0.3,-7.134070619940757e-06,0.0003,12330,1747.4127197265625,0.3295019268989563
14,35,2957.2727272727275,8960,618,200.0,1530.7070190429688,0.010584054,0.0046875,-1.7532013297080993,0.3,-0.00792630787473172,0.0003,12340,775.8078002929688,0.6197106838226318
14,36,2952.608695652174,9216,619,200.0,3357.7842651367187,0.018901046,0.0359375,-1.8399510264396668,0.3,-0.01013811184093356,0.0003,12350,1289.891357421875,0.36521875858306885
15,37,2950.851063829787,9472,618,200.0,3003.2859130859374,0.018500121,0.033984375,-1.8453092396259307,0.3,-0.011496290192008018,0.0003,12360,899.613525390625,0.46472299098968506
15,38,2953.3333333333335,9728,618,200.0,2369.553369140625,0.003534881,0.0,-1.8370350897312164,0.3,-0.007168989698402584,0.0003,12370,1319.56689453125,0.5597244501113892
16,39,2951.2244897959185,9984,617,200.0,1602.4113891601562,0.010393569,0.008203125,-1.8160888612270356,0.3,-0.00932868206873536,0.0003,12380,988.376708984375,0.62503981590271
16,40,2951.176470588235,10240,616,200.0,2071.1094665527344,0.01355145,0.007421875,-1.7936467707157135,0.3,-0.009547995822504162,0.0003,12390,1176.20361328125,0.5157526731491089
0,1,3070.0,256,719,200.0,2695.0557067871096,0.0014130773,0.0,-1.8174935162067414,0.3,-0.0019666674546897412,0.0003,12400,1276.4447021484375,0.4810836911201477
0,2,3080.0,512,637,200.0,2178.366839599609,0.0053720074,0.008203125,-0.4178311496973038,0.3,-0.003350115867215209,0.0003,12410,1238.7396240234375,0.5734630823135376
1,3,3083.3333333333335,768,609,200.0,2901.404443359375,0.0044563264,0.00546875,-0.37972686141729356,0.3,-0.003141639893874526,0.0003,12420,1405.2926025390625,0.47231948375701904
1,4,2902.0,1024,598,200.0,2660.09189453125,0.020533405,0.04140625,-0.434146910905838,0.3,-0.00811335425823927,0.0003,12430,1225.636962890625,0.46221423149108887
2,5,2896.6666666666665,1280,595,200.0,5304.275854492187,0.005057939,0.008203125,-0.40812949687242506,0.3,-0.004292717389762402,0.0003,12440,2657.46533203125,0.2812196612358093
2,6,2892.8571428571427,1536,589,200.0,3308.9887451171876,0.011546148,0.025390625,-0.39340530931949613,0.3,-0.007183985505253077,0.0003,12450,1885.71240234375,0.4050893783569336
3,7,2885.0,1792,585,200.0,2750.9267333984376,0.014582916,0.03359375,-0.42829152196645737,0.3,-0.004914403252769262,0.0003,12460,1902.5643310546875,0.42946672439575195
3,8,2924.0,2048,585,200.0,2362.1159240722654,0.007129349,0.015625,-0.43890118300914766,0.3,-0.004454585677012801,0.0003,12470,1148.008544921875,0.5564436912536621
3,9,2919.090909090909,2304,583,200.0,3461.3955810546877,0.0036741658,0.003125,-0.42957780212163926,0.3,-0.004471368761733175,0.0003,12480,1698.695068359375,0.4506238102912903
4,10,2911.6666666666665,2560,582,200.0,3704.0623168945312,0.0005551623,0.001171875,-0.38773658871650696,0.3,-0.00151528378482908,0.0003,12490,1858.0301513671875,0.392345130443573
4,11,2871.4285714285716,2816,583,200.0,1666.8906860351562,0.005137994,0.00546875,-0.3999319180846214,0.3,-0.004045347031205892,0.0003,12500,852.378662109375,0.5918068885803223
5,12,2887.3333333333335,3072,587,200.0,3304.509387207031,0.011905281,0.051171875,-0.47069804966449735,0.3,-0.0038025388028472664,0.0003,12510,1670.354248046875,0.4380837082862854
5,13,2900.0,3328,589,200.0,3021.419970703125,0.0059730774,0.009375,-0.39316224306821823,0.3,-0.004087477666325867,0.0003,12520,1034.7000732421875,0.4639780521392822
6,14,2910.0,3584,592,200.0,2260.136163330078,0.02070031,0.038671875,-0.406016942858696,0.3,-0.008332692825933918,0.0003,12530,870.6260986328125,0.5546739101409912
6,15,2891.0526315789475,3840,593,200.0,1774.1587158203124,0.031272456,0.053125,-0.459593303501606,0.3,-0.007067560742143542,0.0003,12540,739.2890014648438,0.5886880159378052
6,16,2888.0,4096,594,200.0,3527.7717041015626,0.0018160441,0.00234375,-0.547635617852211,0.3,0.0010527435457333922,0.0003,12550,1498.941650390625,0.38645726442337036
7,17,2896.6666666666665,4352,596,200.0,1443.7744506835938,0.053741,0.14453125,-0.45771806985139846,0.3,-0.020482870377600194,0.0003,12560,694.2660522460938,0.6223250031471252
7,18,2894.3478260869565,4608,597,200.0,1978.4970275878907,0.0031601624,0.007421875,-0.45473542958498003,0.3,-0.0030064108315855263,0.0003,12570,988.5176391601562,0.5873847007751465
8,19,2903.3333333333335,4864,598,200.0,4276.713732910156,0.016640179,0.04609375,-0.45665341019630434,0.3,-0.006511396472342312,0.0003,12580,1677.801025390625,0.3311789035797119
8,20,2902.0,5120,599,200.0,3068.9353149414064,0.0030827662,0.00078125,-0.42478612810373306,0.3,-0.002679531346075237,0.0003,12590,1261.0140380859375,0.48237860202789307
8,21,2900.0,5376,599,200.0,2966.241162109375,0.010045621,0.038671875,-0.4416047170758247,0.3,-0.008190715475939215,0.0003,12600,1327.630859375,0.4191843271255493
9,22,2906.4285714285716,5632,598,200.0,2461.6982421875,0.0061526652,0.00859375,-0.42942539900541304,0.3,-0.0057393672410398725,0.0003,12610,1181.7357177734375,0.5026262998580933
9,23,2912.0689655172414,5888,598,200.0,4182.032995605468,0.018201945,0.046484375,-0.43586406111717224,0.3,-0.00795339741744101,0.0003,12620,1772.800048828125,0.3085593581199646
10,24,2910.0,6144,596,200.0,1687.5000854492187,0.005886694,0.015625,-0.38067125976085664,0.3,-0.005071542086079716,0.0003,12630,858.5047607421875,0.6621469259262085
10,25,2906.25,6400,596,200.0,2376.523327636719,0.007261484,0.013671875,-0.44686720222234727,0.3,-0.006159327935893089,0.0003,12640,906.570556640625,0.5635745525360107
11,26,2911.212121212121,6656,594,200.0,3129.073828125,0.018822927,0.03671875,-0.3963333174586296,0.3,-0.007727033528499305,0.0003,12650,1109.2415771484375,0.43113553524017334
11,27,2917.0588235294117,6912,593,200.0,1792.0934997558593,0.008788641,0.0140625,-0.3691916763782501,0.3,-0.007488725893199444,0.0003,12660,879.8391723632812,0.6003181338310242
12,28,2922.5714285714284,7168,592,200.0,2924.18095703125,0.0017038987,0.001171875,-0.3570972472429276,0.3,-0.000295865093357861,0.0003,12670,1270.983642578125,0.45692384243011475
12,29,2925.135135135135,7424,592,200.0,2851.3937133789063,0.027471602,0.048046875,-0.43408322185277937,0.3,-0.01125147200655192,0.0003,12680,1526.52392578125,0.4048902988433838
12,30,2917.3684210526317,7680,592,200.0,3788.5653076171875,0.016164754,0.027734375,-0.47484919875860215,0.3,-0.00806211275048554,0.0003,12690,1161.028564453125,0.3495849370956421
13,31,2921.2820512820513,7936,591,200.0,2762.616101074219,0.0035240864,0.005078125,-0.5028987422585487,0.3,-0.005320388381369412,0.0003,12700,1802.4561767578125,0.4909348487854004
13,32,2920.0,8192,591,200.0,1237.012841796875,0.0052405964,0.00625,-0.4860931560397148,0.3,-0.005125587899237871,0.0003,12710,569.2660522460938,0.6823146343231201
14,33,2927.1428571428573,8448,590,200.0,2678.365155029297,0.021491738,0.0671875,-0.4818289324641228,0.3,-0.010184459388256073,0.0003,12720,729.9755249023438,0.48002177476882935
14,34,2925.3488372093025,8704,591,200.0,2428.508190917969,0.021674214,0.051953125,-0.43865825086832044,0.3,-0.013080503139644862,0.0003,12730,974.9288940429688,0.4888879656791687
15,35,2928.6363636363635,8960,592,200.0,2061.5629638671876,0.03622035,0.115625,-0.4271822616457939,0.3,-0.015886276215314864,0.0003,12740,1043.814208984375,0.5747015476226807
15,36,2925.217391304348,9216,591,200.0,1377.7551513671874,0.012813334,0.03203125,-0.44406951516866683,0.3,-0.0067970274249091744,0.0003,12750,713.6651611328125,0.6326267719268799
15,37,2928.2978723404253,9472,592,200.0,3481.4008056640623,0.0044586593,0.001171875,-0.4658941626548767,0.3,-0.0022974108112975957,0.0003,12760,1333.834716796875,0.4705050587654114
16,38,2927.0833333333335,9728,593,200.0,1664.3087493896485,0.011336269,0.02421875,-0.44791475385427476,0.3,-0.00710207752417773,0.0003,12770,468.55413818359375,0.6277003288269043
16,39,2930.0,9984,593,200.0,3597.3284545898437,0.007759669,0.0234375,-0.44454239010810853,0.3,-0.008470023004338145,0.0003,12780,1246.6356201171875,0.3645758628845215
17,40,2894.3137254901962,10240,594,200.0,1549.2073852539063,0.015913952,0.027734375,-0.43078507781028746,0.3,-0.01084584379568696,0.0003,12790,714.32177734375,0.623566746711731
0,1,2590.0,256,817,200.0,11816.77412109375,0.0041872906,0.018359375,-0.4328267902135849,0.3,0.003324412554502487,0.0003,12800,5044.89990234375,0.22946780920028687
0,2,2850.0,512,687,200.0,3176.474011230469,0.0030469263,0.0,-1.8186668872833252,0.3,-0.0033047080505639315,0.0003,12410,1325.496337890625,0.5160171985626221
1,3,2856.6666666666665,768,663,200.0,3087.400671386719,0.009182285,0.001171875,-1.810091257095337,0.3,-0.009797659888863563,0.0003,12420,1726.775390625,0.3987646698951721
1,4,2814.0,1024,656,200.0,2762.432421875,0.0033657493,0.0,-1.7646786093711853,0.3,-0.004398591793142259,0.0003,12430,1313.8807373046875,0.4711236357688904
2,5,2783.3333333333335,1280,638,200.0,5050.365454101562,0.0017972426,0.0,-1.7002303302288055,0.3,-0.002560793864540756,0.0003,12440,2029.356201171875,0.2699388861656189
2,6,2587.1428571428573,1536,628,200.0,3789.596630859375,0.0005772419,0.0,-1.771291482448578,0.3,-0.0014182113111019135,0.0003,12450,1649.9345703125,0.3935714364051819
2,7,2647.5,1792,620,200.0,6626.047680664063,0.00031654397,0.0,-1.788778394460678,0.3,-0.0008235280751250684,0.0003,12460,1259.48876953125,0.17636966705322266
3,8,2732.0,2048,615,200.0,2687.824499511719,0.00017321459,0.0,-1.751408052444458,0.3,-0.0008292936778161675,0.0003,12470,1381.0504150390625,0.5592375993728638
3,9,2762.7272727272725,2304,610,200.0,2065.454797363281,0.008312709,0.00234375,-1.7635935187339782,0.3,-0.005937253101728856,0.0003,12480,1075.1044921875,0.5526779890060425
4,10,2728.3333333333335,2560,607,200.0,2575.2673828125,0.008620278,0.0015625,-1.8302948713302611,0.3,-0.0075001799501478675,0.0003,12490,1119.7786865234375,0.5535535216331482
4,11,2764.285714285714,2816,602,200.0,2190.699609375,0.0104595795,0.001953125,-1.850410133600235,0.3,-0.009535106481052935,0.0003,12500,1082.4019775390625,0.6013286113739014
