time/fps,rollout/ep_rew_mean,time/time_elapsed,time/iterations,time/total_timesteps,rollout/ep_len_mean,train/learning_rate,train/policy_gradient_loss,train/loss,train/approx_kl,train/n_updates,train/value_loss,train/clip_fraction,train/entropy_loss,train/clip_range,train/explained_variance
747,965.3,109,320,81920,200.0,0.0003,-0.003075437853112817,3876.515869140625,0.000909538,3190,6086.760690307618,0.0,-2.4354167103767397,0.3,0.1764599084854126
747,948.2,109,321,82176,200.0,0.0003,-0.0048937504645437,486.7545471191406,0.0022084748,3200,889.2164138793945,0.0,-2.4480063676834107,0.3,0.5581353902816772
747,907.2,110,322,82432,200.0,0.0003,-0.007660019304603338,19.53534507751465,0.004893833,3210,161.20320739746094,0.0,-2.4379205465316773,0.3,0.5550650358200073
747,902.3,110,323,82688,200.0,0.0003,-0.0036970555316656827,6114.56396484375,0.002363844,3220,8521.576296901703,0.0,-2.4704887747764586,0.3,0.03385037183761597
747,900.9,110,324,82944,200.0,0.0003,-0.001377047784626484,3784.853515625,0.00061000534,3230,5980.078940582275,0.0,-2.4650798439979553,0.3,0.031696438789367676
748,885.1,111,325,83200,200.0,0.0003,-0.0006779475370422006,4650.744140625,0.000105497194,3240,9725.688023376464,0.0,-2.4207082271575926,0.3,0.025604963302612305
747,887.5,111,326,83456,200.0,0.0003,-0.0022223785985261203,7242.181640625,0.0006715581,3250,8530.686010742187,0.0,-2.413917601108551,0.3,0.13689661026000977
747,875.3,111,327,83712,200.0,0.0003,-0.0009142790688201786,5313.62646484375,0.00017252355,3260,8368.946362304687,0.0,-2.435914123058319,0.3,0.0525740385055542
747,881.7,112,328,83968,200.0,0.0003,-0.0033579311333596707,3006.115234375,0.0014180336,3270,9705.217028808594,0.0,-2.4694252967834474,0.3,0.03640705347061157
747,853.8,112,329,84224,200.0,0.0003,-0.001449264562688768,3055.198486328125,0.00071389484,3280,9135.505828857422,0.0,-2.4203015565872192,0.3,-0.009916424751281738
747,853.6,113,330,84480,200.0,0.0003,-0.0029356573009863495,4516.111328125,0.00062071625,3290,6513.371206665039,0.0,-2.41636039018631,0.3,0.12365055084228516
747,833.8,113,331,84736,200.0,0.0003,0.0014022050891071558,21.05277442932129,0.0021646966,3300,285.72753982543946,0.0,-2.4004282712936402,0.3,0.07431066036224365
747,841.4,113,332,84992,200.0,0.0003,-0.0034449427388608457,6776.34033203125,0.0022088375,3310,7355.672942066192,0.0,-2.3657431483268736,0.3,0.16854852437973022
747,843.5,114,333,85248,200.0,0.0003,-0.0032124169170856475,4032.3095703125,0.0007699665,3320,8283.547521972656,0.0,-2.391202926635742,0.3,0.21461564302444458
746,821.3,114,334,85504,200.0,0.0003,-0.002934382425155491,2568.371826171875,0.00049990765,3330,8778.38865966797,0.0,-2.3891726613044737,0.3,0.18464255332946777
746,820.6,114,335,85760,200.0,0.0003,-0.007770492555573582,338.07269287109375,0.0030116085,3340,759.3852630615235,0.0,-2.3862837076187136,0.3,0.47269338369369507
747,821.9,115,336,86016,200.0,0.0003,-0.0020077747525647283,5901.93505859375,0.003488479,3350,7950.606091308594,0.0,-2.3975473642349243,0.3,0.03687644004821777
746,839.3,115,337,86272,200.0,0.0003,-0.000198260135948658,8234.693359375,4.374562e-05,3360,15905.344775390626,0.0,-2.407654070854187,0.3,0.11436134576797485
746,832.8,115,338,86528,200.0,0.0003,-0.001362238437286578,1807.1845703125,0.0001262722,3370,8978.64282836914,0.0,-2.380651891231537,0.3,0.09975540637969971
746,835.4,116,339,86784,200.0,0.0003,-0.0017251192592084407,86.80055236816406,0.00046854466,3380,367.70999908447266,0.0,-2.3996083617210386,0.3,-16.345476150512695
746,841.1,116,340,87040,200.0,0.0003,-0.0016505692386999727,5280.55517578125,0.0009503665,3390,6395.178282546997,0.0,-2.4152337193489073,0.3,0.17841100692749023
746,836.3,116,341,87296,200.0,0.0003,-0.00298581225797534,7240.80859375,0.00058029196,3400,7576.28532409668,0.0,-2.4232436060905456,0.3,0.18677973747253418
746,834.0,117,342,87552,200.0,0.0003,-0.00558326110476628,199.27621459960938,0.0023693757,3410,5878.697079467774,0.0,-2.4500142216682432,0.3,0.2012042999267578
746,807.7,117,343,87808,200.0,0.0003,-0.010981184570118785,31.533550262451172,0.007156108,3420,79.9790464401245,0.024609375,-2.3772228717803956,0.3,-7.2744903564453125
746,807.4,117,344,88064,200.0,0.0003,0.0007099018897861242,7871.15185546875,0.00065305387,3430,9208.982360839844,0.0,-2.442850959300995,0.3,0.10320419073104858
746,829.6,118,345,88320,200.0,0.0003,-0.000323526281863451,3889.944091796875,8.33231e-05,3440,7894.6983093261715,0.0,-2.373491334915161,0.3,0.17679142951965332
746,839.6,118,346,88576,200.0,0.0003,-0.0007545559201389551,7514.51318359375,0.00020128884,3450,8137.810620117188,0.0,-2.3839766502380373,0.3,0.2102612853050232
746,819.7,119,347,88832,200.0,0.0003,-0.0007374085951596498,4701.46826171875,0.00027904892,3460,8821.567950439454,0.0,-2.3828977584838866,0.3,0.025557875633239746
746,817.5,119,348,89088,200.0,0.0003,-0.005025075539015234,3643.166748046875,0.0087961005,3470,5872.395439147949,0.011328125,-2.398014509677887,0.3,0.15911179780960083
746,840.3,119,349,89344,200.0,0.0003,-0.002828381210565567,2118.806396484375,0.005848538,3480,6884.497434997558,0.0125,-2.3926515698432924,0.3,0.20526862144470215
745,865.9,120,350,89600,200.0,0.0003,-0.003581192926503718,3846.846435546875,0.0035422987,3490,8013.25142211914,0.0,-2.3758721947669983,0.3,0.1699942946434021
745,852.3,120,351,89856,200.0,0.0003,-0.007242130977101624,2124.014404296875,0.00933214,3500,7712.9840682983395,0.001171875,-2.4156818866729735,0.3,0.19612520933151245
745,859.4,120,352,90112,200.0,0.0003,0.00014582889853045344,1238.6248779296875,0.00025974866,3510,12231.272814941407,0.0,-2.403209364414215,0.3,0.15395128726959229
745,859.2,121,353,90368,200.0,0.0003,-0.0032701133051887153,2196.500244140625,0.0006910444,3520,7607.883740234375,0.0,-2.397100901603699,0.3,0.21607661247253418
745,825.3,121,354,90624,200.0,0.0003,-0.004282733949366957,470.75506591796875,0.002388156,3530,1076.540753173828,0.0,-2.3522823214530946,0.3,0.14456450939178467
745,834.9,121,355,90880,200.0,0.0003,-0.001223693392239511,9561.4296875,0.00081394427,3540,15438.198779296876,0.0,-2.372223210334778,0.3,0.08241945505142212
745,810.3,122,356,91136,200.0,0.0003,-0.003262487519532442,252.03121948242188,0.003439036,3550,616.6138732910156,0.0,-2.4008625507354737,0.3,0.5468662977218628
745,791.3,122,357,91392,200.0,0.0003,-0.0002779745031148195,2040.41162109375,0.00034936913,3560,5648.086711883545,0.0,-2.399424505233765,0.3,0.06406354904174805
745,795.0,122,358,91648,200.0,0.0003,-0.0006508777383714915,1148.271240234375,0.000982692,3570,6641.908574485778,0.0,-2.4001450538635254,0.3,0.12354958057403564
745,821.2,123,359,91904,200.0,0.0003,-0.00041887229308485986,3442.408935546875,0.00050875056,3580,13544.322155761718,0.0,-2.371660256385803,0.3,0.19448727369308472
745,814.3,123,360,92160,200.0,0.0003,-0.0014401946333236991,5666.2392578125,0.0007068401,3590,8381.150732421875,0.0,-2.3651541590690615,0.3,0.23355865478515625
745,835.8,123,361,92416,200.0,0.0003,-0.002219217619858682,5828.7841796875,0.00072790403,3600,6299.320098876953,0.0,-2.397291898727417,0.3,0.1303730607032776
745,829.4,124,362,92672,200.0,0.0003,-0.0007807847345247865,4506.896484375,0.00018992694,3610,15223.544226074218,0.0,-2.37167751789093,0.3,0.11570852994918823
745,844.4,124,363,92928,200.0,0.0003,-0.0016449762741103768,1960.5634765625,0.0006527691,3620,5639.101692962647,0.0,-2.3827643275260924,0.3,0.20146077871322632
741,852.2,125,364,93184,200.0,0.0003,-0.0003939502290450037,1304.6658935546875,0.0014355194,3630,9349.292529296876,0.0,-2.3673811078071596,0.3,-0.007827401161193848
736,848.4,126,365,93440,200.0,0.0003,-0.013447174383327366,6372.21240234375,0.034446128,3640,8875.247436523438,0.05390625,-2.3625213861465455,0.3,0.07225370407104492
730,839.3,128,366,93696,200.0,0.0003,-0.003122537466697395,5263.732421875,0.0048936945,3650,14948.661791992188,0.0,-2.2965112805366514,0.3,0.1973552703857422
724,841.7,129,367,93952,200.0,0.0003,-0.0030569674214348196,69.72553253173828,0.0037258677,3660,6510.081528472901,0.0,-2.2585309505462647,0.3,0.17536377906799316
718,822.4,131,368,94208,200.0,0.0003,-0.0012734623160213232,6325.63916015625,0.0014706464,3670,7006.629943847656,0.0,-2.3203532218933107,0.3,0.21345245838165283
713,819.9,132,369,94464,200.0,0.0003,-0.0017701458651572465,5972.06396484375,0.001609436,3680,7010.205578613281,0.0,-2.224052596092224,0.3,0.18936902284622192
708,818.0,133,370,94720,200.0,0.0003,-0.012270080158486962,36.1362190246582,0.016405491,3690,74.82880214452743,0.069140625,-2.2236814737319945,0.3,-7.975651741027832
703,837.2,134,371,94976,200.0,0.0003,-0.0058368484023958445,237.9983367919922,0.011358111,3700,5979.890222167969,0.004296875,-2.2329641222953795,0.3,0.24776744842529297
699,835.3,136,372,95232,200.0,0.0003,-0.002531713549979031,4274.93505859375,0.00076914625,3710,9624.74541015625,0.0,-2.1047882318496702,0.3,0.14292365312576294
694,816.8,137,373,95488,200.0,0.0003,-0.0034347605193033814,5680.1650390625,0.0020361252,3720,13335.062518310548,0.0,-2.1355932116508485,0.3,0.17726963758468628
690,826.5,138,374,95744,200.0,0.0003,-0.0019225249532610178,1250.9617919921875,0.001607962,3730,7027.9455093383785,0.0,-2.2066578030586244,0.3,0.2131769061088562
685,855.9,140,375,96000,200.0,0.0003,-0.01044112266972661,6803.58642578125,0.0070145493,3740,6818.583773326874,0.009765625,-2.2201494455337523,0.3,0.18908190727233887
680,856.0,141,376,96256,200.0,0.0003,-0.0020355857792310416,2265.46875,0.0023680076,3750,7193.356628417969,0.0,-2.276338756084442,0.3,0.250937283039093
676,858.2,142,377,96512,200.0,0.0003,0.0006397996563464403,7784.93212890625,7.019262e-05,3760,13810.8181640625,0.0,-2.3499051451683046,0.3,0.2084212303161621
671,855.6,144,378,96768,200.0,0.0003,-0.011929092509672046,2.3974783420562744,0.020652702,3770,6685.686458921433,0.028125,-2.2506267189979554,0.3,0.20085233449935913
667,854.1,145,379,97024,200.0,0.0003,-0.003711757098790258,4396.7509765625,0.0016777697,3780,7524.17900390625,0.0,-2.208074164390564,0.3,0.2180219292640686
663,839.9,146,380,97280,200.0,0.0003,-0.005240982142277062,1029.9105224609375,0.0026986846,3790,12991.639050292968,0.0,-2.2146294951438903,0.3,0.1997489333152771
659,858.6,147,381,97536,200.0,0.0003,-0.0067028073128312824,3711.595703125,0.0040590838,3800,7508.008880615234,0.0,-2.2278987050056456,0.3,0.26054197549819946
655,866.7,149,382,97792,200.0,0.0003,0.0013895952608436346,5561.9833984375,0.00021553389,3810,7971.075357055664,0.0,-2.2337317943572996,0.3,0.19391465187072754
651,880.3,150,383,98048,200.0,0.0003,-0.002098336105700582,4242.5849609375,0.00018069218,3820,8172.363638305664,0.0,-2.260937285423279,0.3,0.06279861927032471
649,880.3,151,384,98304,200.0,0.0003,-0.0019532047444954515,5410.31103515625,0.00050540874,3830,12157.945361328126,0.0,-2.239751362800598,0.3,0.19239020347595215
649,881.2,151,385,98560,200.0,0.0003,-0.00236615645699203,999.21630859375,0.0017082049,3840,6756.796120929718,0.0,-2.234065568447113,0.3,0.19947707653045654
649,888.8,152,386,98816,200.0,0.0003,0.00013295304961502552,3651.174072265625,0.0037434914,3850,7545.0606689453125,0.0,-2.302300500869751,0.3,0.27446913719177246
649,872.0,152,387,99072,200.0,0.0003,-0.0018123964546248317,12987.77734375,0.001956305,3860,13980.696014404297,0.0,-2.3139824271202087,0.3,0.17865902185440063
649,884.6,152,388,99328,200.0,0.0003,-0.00032631929498165845,6358.62841796875,6.640679e-05,3870,7385.154460144043,0.0,-2.3534387946128845,0.3,0.20471423864364624
649,892.5,153,389,99584,200.0,0.0003,-0.006461993791162968,5204.20361328125,0.0030605444,3880,6748.028528785706,0.0015625,-2.3582019090652464,0.3,0.20844799280166626
649,914.2,153,390,99840,200.0,0.0003,-0.0035588043509051205,5330.10888671875,0.0039611766,3890,5567.5892135620115,0.00234375,-2.3248725652694704,0.3,0.24749809503555298
646,919.3,154,391,100096,200.0,0.0003,-0.004212519724387675,5576.9326171875,0.003307645,3900,12826.715893554687,0.0,-2.360452044010162,0.3,0.20274138450622559
646,909.4,155,392,100352,200.0,0.0003,-0.014063589996658266,3.132880926132202,0.007789934,3910,101.48169212341308,0.00625,-2.330324959754944,0.3,-25.54232406616211
646,910.1,155,393,100608,200.0,0.0003,-0.002439409331418574,3553.04150390625,0.013601849,3920,5634.378988647461,0.021484375,-2.2680976748466493,0.3,0.24786758422851562
646,910.2,155,394,100864,200.0,0.0003,-0.0012952537043020129,7966.029296875,0.00083825644,3930,13758.53916015625,0.0,-2.3256911277770995,0.3,0.19834572076797485
646,903.0,156,395,101120,200.0,0.0003,-0.003798601985909045,49.078460693359375,0.005447685,3940,98.6526710987091,0.0,-2.333290922641754,0.3,-10.926098823547363
646,915.3,156,396,101376,200.0,0.0003,0.0008358579594641924,178.13775634765625,0.0034356425,3950,6869.077671813965,0.0,-2.370736908912659,0.3,0.24282056093215942
646,919.2,157,397,101632,200.0,0.0003,-0.006131565722171217,170.98170471191406,0.013429591,3960,459.3546600341797,0.003125,-2.264073610305786,0.3,0.6091275215148926
646,912.5,157,398,101888,200.0,0.0003,0.002291335933841765,12168.2158203125,0.0048204605,3970,16185.467333984376,0.0,-2.3300119161605837,0.3,0.055421411991119385
641,922.2,159,399,102144,200.0,0.0003,-0.002209329791367054,4109.6318359375,0.0003723742,3980,7199.963970947266,0.0,-2.3265711665153503,0.3,0.25083404779434204
637,959.0,160,400,102400,200.0,0.0003,-0.002647704817354679,985.7929077148438,0.0050553475,3990,6133.31183784008,0.000390625,-2.35451797246933,0.3,0.18976986408233643
634,963.6,161,401,102656,200.0,0.0003,-0.0008677260135300458,369.7193603515625,0.008552265,4000,7471.661126708985,0.00625,-2.3601085901260377,0.3,0.28136956691741943
634,967.7,162,402,102912,200.0,0.0003,-0.00026563764549791813,466.1859436035156,0.00030752225,4010,12710.65558166504,0.0,-2.373777961730957,0.3,0.20592832565307617
635,967.7,162,403,103168,200.0,0.0003,-0.00652187445666641,3429.19384765625,0.0017818329,4020,6268.191707515716,0.0015625,-2.371008002758026,0.3,0.21551376581192017
635,953.5,162,404,103424,200.0,0.0003,0.0013665686012245715,3583.084228515625,0.0017621792,4030,7320.909893798828,0.0,-2.380192732810974,0.3,0.14228641986846924
635,965.4,163,405,103680,200.0,0.0003,-0.0027984953019768,5715.17724609375,0.0020269884,4040,6017.782693481446,0.0,-2.4007224082946776,0.3,0.24764424562454224
635,953.3,163,406,103936,200.0,0.0003,-2.044225111603737e-05,33.11046600341797,0.00027411594,4050,201.82165966033935,0.0,-2.3194220662117004,0.3,-21.09449005126953
635,953.3,163,407,104192,200.0,0.0003,-0.0031094412552192807,2227.36328125,0.002606976,4060,9458.488262939452,0.0,-2.3875340461730956,0.3,0.02999669313430786
