time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,time/iterations,time/fps,rollout/ep_rew_mean,train/entropy_loss,train/n_updates,train/clip_fraction,train/clip_range,train/value_loss,train/explained_variance,train/learning_rate,train/approx_kl,train/loss,train/policy_gradient_loss
8,8960,200.0,35,1020,910.0,-1.9502471089363098,15540,0.003125,0.3,3853.2510818481446,0.5884227752685547,0.0003,0.0060150167,2100.06591796875,-0.0017202021321281792
9,9216,200.0,36,1016,912.3913043478261,-1.9877044320106507,15550,0.004296875,0.3,11409.170727539062,-0.21323931217193604,0.0003,0.0031143161,8953.6181640625,-0.0001239085104316473
9,9472,200.0,37,1016,909.7872340425532,-1.908832424879074,15560,0.0,0.3,16593.35007324219,0.08606147766113281,0.0003,0.00045136176,7381.80908203125,-0.0013599775731563569
9,9728,200.0,38,1015,908.9583333333334,-1.7486700654029845,15570,0.0,0.3,5392.327661132813,0.40152424573898315,0.0003,0.0010513929,3749.636474609375,-0.0013217762869317084
9,9984,200.0,39,1016,907.3469387755102,-1.9547992110252381,15580,0.0,0.3,9533.140313720703,-0.01178288459777832,0.0003,0.0007718068,3844.245849609375,-0.0011179123539477587
10,10240,200.0,40,1017,904.7058823529412,-2.0673523604869843,15590,0.0,0.3,5118.26579284668,0.46014565229415894,0.0003,0.001352093,623.2899169921875,-0.0017216581152752041
0,256,200.0,1,1167,770.0,-1.5834325134754181,15600,0.045703125,0.3,13217.069543457032,0.27716898918151855,0.0003,0.0086303735,5034.8818359375,-0.011570416623726487
0,512,200.0,2,1038,910.0,-2.182296943664551,15210,0.003125,0.3,4222.5363098144535,0.7324910163879395,0.0003,0.0048844176,2089.26416015625,-0.004693985357880593
0,768,200.0,3,1003,966.6666666666666,-2.0818511247634888,15220,0.001171875,0.3,2633.397357177734,0.7120623588562012,0.0003,0.002234634,481.2864074707031,-0.0008530350401997566
1,1024,200.0,4,949,918.0,-2.236333465576172,15230,0.0,0.3,2030.5897144317628,0.7321428060531616,0.0003,0.0016428062,1954.557861328125,-0.00023549932520836592
1,1280,200.0,5,937,946.6666666666666,-2.191012942790985,15240,0.0125,0.3,4321.57837524414,0.7283231616020203,0.0003,0.004306866,619.2359619140625,-2.1745101548731327e-05
1,1536,200.0,6,931,960.0,-2.1916370034217834,15250,0.00546875,0.3,2310.647866821289,0.7188807725906372,0.0003,0.003520479,193.89175415039062,-0.0034137581591494382
1,1792,200.0,7,928,976.25,-2.1047770857810972,15260,0.002734375,0.3,2328.2592651367186,0.7107757925987244,0.0003,0.0022107263,601.4886474609375,-0.0009929043939337135
2,2048,200.0,8,921,976.0,-2.123079812526703,15270,0.0109375,0.3,2910.6808166503906,0.685941219329834,0.0003,0.007125887,790.8797607421875,-0.005624560872092843
2,2304,200.0,9,927,968.1818181818181,-2.165656232833862,15280,0.00703125,0.3,3987.314940261841,0.7444361448287964,0.0003,0.005877347,2945.686767578125,-0.0022402051370590927
2,2560,200.0,10,934,940.8333333333334,-2.2218034625053407,15290,0.0,0.3,2164.7018798828126,0.7269867658615112,0.0003,0.0017326728,1422.003662109375,-0.0009159029694274067
2,2816,200.0,11,938,920.7142857142857,-2.2300417542457582,15300,0.006640625,0.3,2188.3717361450194,0.7212971448898315,0.0003,0.002349347,1490.0911865234375,-0.0017253840574994682
3,3072,200.0,12,945,900.6666666666666,-2.132462430000305,15310,0.0,0.3,4202.802661132812,0.7174973487854004,0.0003,0.00045048748,677.59619140625,-0.00039268804248422385
3,3328,200.0,13,952,882.5,-2.269806683063507,15320,0.058984375,0.3,1916.0930921196937,0.7495843172073364,0.0003,0.04031826,1295.6077880859375,-0.0030288766138255596
3,3584,200.0,14,958,877.6470588235294,-2.2513075828552247,15330,0.080859375,0.3,1912.0814922094346,0.7515851259231567,0.0003,0.045610525,1907.9515380859375,-0.002762309345416725
3,3840,200.0,15,961,885.2631578947369,-2.1048277378082276,15340,0.075,0.3,2599.7048721313477,0.6578897833824158,0.0003,0.032358475,225.45977783203125,0.0014085653703659773
4,4096,200.0,16,965,881.5,-2.0301972806453703,15350,0.0,0.3,4321.573333740234,0.7338459491729736,0.0003,0.0006977122,701.0760498046875,-0.00030904945451766254
4,4352,200.0,17,970,866.6666666666666,-2.1544030904769897,15360,0.003125,0.3,2248.887400817871,0.7150730490684509,0.0003,0.002446528,1990.8563232421875,-0.0012216424918733537
4,4608,200.0,18,973,882.1739130434783,-2.1694833636283875,15370,0.01015625,0.3,2133.1023849487306,0.7293013334274292,0.0003,0.0037740208,74.31047821044922,-0.0016027349280193447
4,4864,200.0,19,976,881.6666666666666,-2.0698994159698487,15380,0.00078125,0.3,4584.23134765625,0.7131849527359009,0.0003,0.0017391462,4006.80859375,-0.0029065815499052404
5,5120,200.0,20,977,879.2,-2.1380000352859496,15390,0.0,0.3,2089.30407409668,0.7326455116271973,0.0003,0.00031130738,722.4417114257812,-0.0006107410881668329
5,5376,200.0,21,980,892.6923076923077,-2.094762551784515,15400,0.0,0.3,2506.0811431884767,0.6773415803909302,0.0003,0.0004915905,2066.09619140625,-0.0012535258429124951
5,5632,200.0,22,981,892.5,-2.0508162677288055,15410,0.0078125,0.3,2673.7085815429687,0.6843242645263672,0.0003,0.0036393336,597.7427368164062,-0.001431519305333495
5,5888,200.0,23,983,890.6896551724138,-2.04120078086853,15420,0.0,0.3,4226.725854492188,0.7410993576049805,0.0003,0.0010938458,690.7523803710938,-0.00034309388138353825
6,6144,200.0,24,983,885.0,-2.1763107061386107,15430,0.001171875,0.3,2190.3356201171873,0.7216376066207886,0.0003,0.0031565872,267.7972717285156,-0.002228002669289708
6,6400,200.0,25,983,870.625,-2.0777881383895873,15440,0.000390625,0.3,2420.8948974609375,0.6851691007614136,0.0003,0.001176833,674.7385864257812,-0.0002596523001557216
6,6656,200.0,26,983,866.969696969697,-2.203675901889801,15450,0.031640625,0.3,1910.0360738277436,0.7486732602119446,0.0003,0.035284996,1893.7220458984375,-0.007422944065183401
7,6912,200.0,27,983,872.6470588235294,-2.060408282279968,15460,0.002734375,0.3,4027.875601196289,0.740941047668457,0.0003,0.00351266,3386.60595703125,0.0007218144834041596
7,7168,200.0,28,985,878.8571428571429,-2.0455349326133727,15470,0.0,0.3,2659.509979248047,0.6959635019302368,0.0003,0.0013081932,2115.615966796875,-0.0020511439070105553
7,7424,200.0,29,976,869.1891891891892,-2.14539954662323,15480,0.000390625,0.3,2242.8147827148437,0.7312483787536621,0.0003,0.0026604412,1412.5858154296875,-0.0024945078301243486
7,7680,200.0,30,975,865.2631578947369,-1.9200674653053285,15490,0.0,0.3,4431.047592163086,0.7076938152313232,0.0003,0.0009874739,810.9405517578125,0.0001657316810451448
8,7936,200.0,31,973,862.3076923076923,-2.0843087315559385,15500,0.011328125,0.3,2177.6466567993166,0.7266969084739685,0.0003,0.008015601,2080.7041015625,-0.006340600992552936
8,8192,200.0,32,972,856.0,-2.176785778999329,15510,0.0046875,0.3,2147.9719932556154,0.7274189591407776,0.0003,0.0017660053,146.4931182861328,-0.0008081270614638924
8,8448,200.0,33,969,842.1428571428571,-2.109218108654022,15520,0.01484375,0.3,2045.6395805358886,0.7315341234207153,0.0003,0.006496425,1474.379150390625,-0.0006063597626052797
9,8704,200.0,34,962,841.6279069767442,-2.144321548938751,15530,0.01796875,0.3,4025.591812133789,0.744288444519043,0.0003,0.008130787,2133.914794921875,0.002107915794476867
9,8960,200.0,35,959,841.5909090909091,-2.180932605266571,15540,0.00078125,0.3,2181.3841766357423,0.7272664308547974,0.0003,0.002372165,1404.078125,0.0001199138117954135
9,9216,200.0,36,958,845.8695652173913,-2.1248872756958006,15550,0.048828125,0.3,2359.363259887695,0.7185966372489929,0.0003,0.028520245,1697.5218505859375,-0.0061755840666592125
9,9472,200.0,37,959,843.8297872340426,-2.1021254301071166,15560,0.005859375,0.3,4352.963792419434,0.7242931127548218,0.0003,0.0067449254,798.4669189453125,-0.003088314854539931
10,9728,200.0,38,961,839.7916666666666,-2.1238904714584352,15570,0.005078125,0.3,2086.821845245361,0.7377985715866089,0.0003,0.0033696508,655.9338989257812,-0.0036975765775423496
10,9984,200.0,39,963,838.7755102040817,-2.0481540083885195,15580,0.0,0.3,2261.2055656433104,0.7122189402580261,0.0003,0.002316683,232.4665069580078,-0.001539721037261188
10,10240,200.0,40,964,838.8235294117648,-2.1496862292289736,15590,0.003125,0.3,2315.399247741699,0.7217989563941956,0.0003,0.0022431025,1574.0528564453125,-0.003568637417629361
0,256,200.0,1,1267,1090.0,-2.1803803205490113,15600,0.00703125,0.3,3908.58173828125,0.7518686056137085,0.0003,0.019144898,2870.653076171875,-0.0013854964636266232
0,512,200.0,2,1129,1090.0,-1.640190804004669,15610,0.0,0.3,13911.895556640626,0.21307188272476196,0.0003,0.0005056609,8773.064453125,-0.00017051282338798046
2,768,200.0,3,331,1070.0,-1.8593495070934296,15620,0.0,0.3,9562.30118408203,0.012730121612548828,0.0003,0.0008879306,1680.3232421875,-0.0025836909888312222
2,1024,200.0,4,397,1084.0,-1.5933343648910523,15630,0.0,0.3,5498.931579589844,0.44380027055740356,0.0003,0.000349215,3471.32568359375,-0.0007319612428545952
2,1280,200.0,5,451,1126.6666666666667,-1.773967880010605,15640,0.0,0.3,13871.605615234375,0.2510637044906616,0.0003,0.00020217989,8311.9755859375,-0.000850898667704314
3,1536,200.0,6,497,1088.5714285714287,-1.6433413624763489,15650,0.0,0.3,10458.330981445313,-0.11288571357727051,0.0003,0.0013932416,3722.89501953125,-0.00040065282955765725
3,1792,200.0,7,536,1052.5,-1.5421130120754243,15660,0.0,0.3,9583.235375976563,-0.14512336254119873,0.0003,0.00059438543,4576.15625,-0.00025379257276654245
3,2048,200.0,8,568,1009.0,-1.8727762639522552,15670,0.026953125,0.3,8052.64873046875,0.13792234659194946,0.0003,0.0019673167,3801.766357421875,-0.006537751597352326
3,2304,200.0,9,596,1016.3636363636364,-1.9168385446071625,15680,0.001171875,0.3,13716.42564086914,0.24572962522506714,0.0003,0.0040660184,1477.70703125,-0.0023102412465959787
4,2560,200.0,10,624,991.6666666666666,-1.9876358568668366,15690,0.001171875,0.3,9787.425689697266,0.007634758949279785,0.0003,0.0013797903,6747.31103515625,-0.006168207689188421
4,2816,200.0,11,647,955.7142857142857,-1.9354125738143921,15700,0.0,0.3,5673.214038085937,0.4009168744087219,0.0003,0.0010211268,3403.274169921875,-0.0007896843366324901
4,3072,200.0,12,668,944.6666666666666,-1.7326563775539399,15710,0.000390625,0.3,13845.811499023437,0.21993643045425415,0.0003,0.0013010094,3329.476806640625,-0.0031754248251672835
4,3328,200.0,13,686,926.25,-1.9740345358848572,15720,0.007421875,0.3,9210.253979492187,-0.0080413818359375,0.0003,0.006438181,4651.208984375,-0.0016613050363957881
5,3584,200.0,14,703,951.1764705882352,-1.8088146328926087,15730,0.0,0.3,7835.818389892578,0.1846267580986023,0.0003,0.0045107054,4013.12060546875,-0.004396636399906129
5,3840,200.0,15,718,923.1578947368421,-1.8882724940776825,15740,0.0046875,0.3,8084.695068359375,0.22374427318572998,0.0003,0.0069065127,5786.47900390625,-0.004346206155605614
5,4096,200.0,16,731,931.5,-1.8792218208312987,15750,0.0,0.3,12045.919018554687,0.3125149607658386,0.0003,0.00014721346,7931.427734375,0.00027493140660226343
5,4352,200.0,17,743,928.0952380952381,-1.8118603706359864,15760,0.0,0.3,4509.385025024414,0.5318253040313721,0.0003,0.0008448858,1944.4326171875,-0.0010359878884628414
6,4608,200.0,18,754,923.4782608695652,-1.8981253683567048,15770,0.000390625,0.3,9550.074578857422,-0.012213706970214844,0.0003,0.0036335934,5266.0146484375,-0.002561098267324269
6,4864,200.0,19,765,940.4166666666666,-1.7042661666870118,15780,0.0,0.3,6689.589294433594,0.26795434951782227,0.0003,0.0006481726,1642.0372314453125,0.000991777318995446
6,5120,200.0,20,771,946.0,-2.0155290961265564,15790,0.0,0.3,16168.283837890625,0.12944138050079346,0.0003,0.00013877009,5969.53271484375,-0.0006898838561028242
6,5376,200.0,21,780,935.3846153846154,-1.7990431904792785,15800,0.0,0.3,8553.189904785157,0.061900317668914795,0.0003,0.0004397526,4994.4453125,-0.001022878964431584
7,5632,200.0,22,788,918.9285714285714,-2.0625524282455445,15810,0.0,0.3,6277.252127075195,0.34370875358581543,0.0003,0.0008472053,1819.2935791015625,-0.0014274969464167953
7,5888,200.0,23,796,916.2068965517242,-1.9804431915283203,15820,0.0,0.3,10070.86961669922,0.42656177282333374,0.0003,0.0025166967,4085.054443359375,-0.00227270785253495
7,6144,200.0,24,803,915.3333333333334,-2.026011335849762,15830,0.0140625,0.3,5852.87685546875,0.4216129183769226,0.0003,0.0062366133,4029.675537109375,-0.003335201321169734
7,6400,200.0,25,811,904.375,-2.0386758685112,15840,0.0,0.3,8828.878955078126,0.05302119255065918,0.0003,0.0017911138,5083.1591796875,-0.0014453987823799253
8,6656,200.0,26,813,901.8181818181819,-1.8851630330085754,15850,0.0,0.3,3903.600164794922,0.5987989902496338,0.0003,0.00013809465,1636.82373046875,0.00017556007951498033
8,6912,200.0,27,818,905.8823529411765,-1.8283023357391357,15860,0.006640625,0.3,12109.5958984375,0.30991053581237793,0.0003,0.0044458397,9688.16796875,-0.00541804910171777
8,7168,200.0,28,824,894.2857142857143,-1.9941599369049072,15870,0.0,0.3,7957.521862792969,0.17896980047225952,0.0003,0.0010476226,4083.56884765625,-0.0016925474628806114
8,7424,200.0,29,829,892.7027027027027,-2.0931039452552795,15880,0.0,0.3,9007.496026611328,0.04335427284240723,0.0003,0.00034018513,6591.4853515625,-0.0009329376742243766
9,7680,200.0,30,835,885.2631578947369,-1.7948686838150025,15890,0.0,0.3,11818.008557128906,0.3683103919029236,0.0003,0.0008745638,9367.3369140625,-0.0010143089108169078
9,7936,200.0,31,839,887.9487179487179,-2.045500028133392,15900,0.0,0.3,5241.860552978515,0.4416235685348511,0.0003,0.000498438,1282.6365966796875,-0.0008233105530962348
9,8192,200.0,32,843,884.5,-1.9401396095752717,15910,0.000390625,0.3,4023.660452270508,0.5716383457183838,0.0003,0.00223213,2311.6787109375,-0.0016024317767005414
9,8448,200.0,33,846,883.0952380952381,-1.7266421377658845,15920,0.03125,0.3,10308.523986816406,-0.13085615634918213,0.0003,0.014005313,4979.265625,-0.006540917279198766
10,8704,200.0,34,845,886.9767441860465,-1.9145140588283538,15930,0.00625,0.3,10750.389611816407,0.4286231994628906,0.0003,0.0037723316,6440.6181640625,-0.002885049628093839
10,8960,200.0,35,847,886.1363636363636,-1.9908313632011414,15940,0.000390625,0.3,13324.534008789062,-0.4319179058074951,0.0003,0.0008888147,3182.9599609375,-0.0014842892531305551
10,9216,200.0,36,851,878.2608695652174,-2.116073286533356,15950,0.0109375,0.3,7995.300032043457,0.14714378118515015,0.0003,0.0057066674,3626.87353515625,-0.005413846834562719
11,9472,200.0,37,854,883.6170212765958,-2.0826868176460267,15960,0.005078125,0.3,13026.013427734375,0.24541974067687988,0.0003,0.0038688623,8134.35400390625,-0.005474717495962978
11,9728,200.0,38,857,885.8333333333334,-1.9168799579143525,15970,0.0,0.3,7642.629406738281,0.220617413520813,0.0003,0.0005882303,5837.9150390625,0.00027586520300246773
11,9984,200.0,39,859,880.0,-2.1335885524749756,15980,0.0,0.3,1050.1354400634766,-0.805557370185852,0.0003,0.00082553294,286.2153625488281,-0.001728520612232387
12,10240,200.0,40,850,887.0588235294117,-2.1035088300704956,15990,0.0,0.3,18451.76580810547,0.004050135612487793,0.0003,0.0029516907,8602.673828125,-0.004105104482732713
0,256,200.0,1,1293,690.0,-1.9890865862369538,16000,0.0,0.3,11227.276342773437,0.2592259645462036,0.0003,0.00062682526,4558.8759765625,-0.000980077893473208
0,512,200.0,2,1145,755.0,-2.1346204400062563,15610,0.0,0.3,4104.774157714844,0.7317931652069092,0.0003,0.001229143,831.2837524414062,-0.00047072707675397394
0,768,200.0,3,904,856.6666666666666,-2.2145055174827575,15620,0.0,0.3,2316.8195465087892,0.7285050749778748,0.0003,0.0015479692,1956.748291015625,-0.00261179325170815
1,1024,200.0,4,936,804.0,-2.093350517749786,15630,0.01875,0.3,2415.053482055664,0.5604664087295532,0.0003,0.008640772,625.7724609375,-0.0040551587007939816
1,1280,200.0,5,946,810.0,-2.188885760307312,15640,0.005078125,0.3,3704.9333312988283,0.7570412158966064,0.0003,0.004518972,1727.3701171875,-0.000934374239295721
1,1536,200.0,6,958,818.5714285714286,-2.2285128951072695,15650,0.003125,0.3,2087.83908996582,0.7338314056396484,0.0003,0.0018509182,1837.4388427734375,-0.002385624428279698
1,1792,200.0,7,961,808.75,-2.2034650564193727,15660,0.0,0.3,2008.3449604034424,0.7457021474838257,0.0003,0.0006454659,1917.5224609375,-0.000956566771492362
2,2048,200.0,8,959,837.0,-2.096149265766144,15670,0.00546875,0.3,2334.874230957031,0.7130690813064575,0.0003,0.004455377,655.2941284179688,-0.002952931809704751
2,2304,200.0,9,965,880.9090909090909,-2.113735258579254,15680,0.015234375,0.3,3886.2103271484375,0.7574818134307861,0.0003,0.007464641,3136.427490234375,-0.007384375529363751
2,2560,200.0,10,968,871.6666666666666,-1.994545727968216,15690,0.0,0.3,3394.6194763183594,0.3859018087387085,0.0003,0.00030979654,273.2541198730469,-0.0007474745099898428
2,2816,200.0,11,970,905.0,-2.1885528802871703,15700,0.000390625,0.3,2041.6195510864259,0.7581914663314819,0.0003,0.0045068553,301.0489501953125,-0.002728015766479075
3,3072,200.0,12,971,916.6666666666666,-1.973687994480133,15710,0.00234375,0.3,4009.145626831055,0.7430760860443115,0.0003,0.0028518296,2963.0771484375,0.0001056464621797204
3,3328,200.0,13,973,928.125,-2.169065868854523,15720,0.0,0.3,2125.7722579956053,0.7411162853240967,0.0003,0.0011540828,242.09242248535156,-0.0009581845253705979
3,3584,200.0,14,975,894.1176470588235,-2.0902012467384337,15730,0.004296875,0.3,2272.0354064941407,0.7194914817810059,0.0003,0.004401056,205.45811462402344,-0.0037059878464788198
3,3840,200.0,15,973,928.9473684210526,-2.171638345718384,15740,0.04140625,0.3,2213.61305847168,0.7279183864593506,0.0003,0.0098662935,1517.01220703125,-0.006077772285789251
4,4096,200.0,16,977,911.0,-2.1033254623413087,15750,0.00859375,0.3,4258.663031005859,0.7324098348617554,0.0003,0.0033709132,466.5132141113281,-0.0035291174659505486
4,4352,200.0,17,971,910.0,-2.270507645606995,15760,0.0,0.3,1977.9795272827148,0.7333841323852539,0.0003,0.0006327885,154.04437255859375,-0.0010453175753355026
4,4608,200.0,18,968,915.2173913043479,-2.2329210877418517,15770,0.001953125,0.3,1943.6653179168702,0.7577971816062927,0.0003,0.01435202,1729.8829345703125,-0.003373756865039468
5,4864,200.0,19,966,903.3333333333334,-2.1186949849128722,15780,0.001953125,0.3,4123.443920898438,0.7530799508094788,0.0003,0.003652648,3177.30224609375,-0.0005511750234290958
5,5120,200.0,20,962,902.0,-2.254517900943756,15790,0.01328125,0.3,1830.068709921837,0.760593056678772,0.0003,0.018435467,459.0057678222656,-0.0031450706534087657
5,5376,200.0,21,960,897.6923076923077,-2.170357859134674,15800,0.016015625,0.3,2048.9842178344725,0.748900294303894,0.0003,0.008410632,1293.279052734375,-0.0039604657096788285
5,5632,200.0,22,957,901.7857142857143,-2.135400319099426,15810,0.038671875,0.3,1988.8495414733886,0.750029444694519,0.0003,0.024455423,1875.4375,-0.009669711836613715
6,5888,200.0,23,958,901.3793103448276,-2.0937777400016784,15820,0.04921875,0.3,3982.8799697875975,0.7571021318435669,0.0003,0.01285217,2426.128173828125,-0.0031809257343411446
6,6144,200.0,24,959,915.3333333333334,-2.0931856989860536,15830,0.008984375,0.3,2157.286283874512,0.7466192245483398,0.0003,0.010852073,1853.718017578125,-0.005292440648190677
6,6400,200.0,25,961,910.9375,-2.180972993373871,15840,0.007421875,0.3,2185.825573730469,0.7302999496459961,0.0003,0.0052974457,1402.1402587890625,-0.002489404147490859
6,6656,200.0,26,964,902.1212121212121,-2.1320958018302916,15850,0.002734375,0.3,2069.8784759521486,0.754755973815918,0.0003,0.003722516,492.492431640625,-0.003065137448720634
7,6912,200.0,27,966,915.2941176470588,-2.1997955799102784,15860,0.0,0.3,3768.799365234375,0.7565783858299255,0.0003,0.0013606402,3240.379638671875,-0.00024223581422120333
7,7168,200.0,28,968,904.8571428571429,-2.2146164894104006,15870,0.0,0.3,2101.9745666503904,0.7488058805465698,0.0003,0.002739659,732.0069580078125,-0.0018415112281218171
7,7424,200.0,29,970,905.1351351351351,-2.077597963809967,15880,0.00625,0.3,2314.3791931152346,0.7068767547607422,0.0003,0.004887932,268.45111083984375,-0.004355185199528933
7,7680,200.0,30,971,910.5263157894736,-2.0687487959861754,15890,0.0,0.3,4278.668829345703,0.7105140686035156,0.0003,0.00020002667,691.3890380859375,-0.00010231684427708387
8,7936,200.0,31,972,913.8461538461538,-2.056456816196442,15900,0.002734375,0.3,2126.898712158203,0.7634320259094238,0.0003,0.0048855273,250.61434936523438,-0.004229836678132415
8,8192,200.0,32,973,897.0,-1.964549320936203,15910,0.0,0.3,2208.6912063598634,0.7168002724647522,0.0003,0.001750997,227.07675170898438,-0.0002340294886380434
8,8448,200.0,33,975,902.3809523809524,-2.01746581196785,15920,0.0078125,0.3,2205.6209045410155,0.7427194118499756,0.0003,0.005386516,736.3271484375,-0.0026424548355862497
8,8704,200.0,34,975,901.6279069767442,-2.1651108980178835,15930,0.00078125,0.3,3813.0794006347655,0.755323052406311,0.0003,0.002306588,677.635986328125,-0.0006747437990270555
9,8960,200.0,35,977,904.7727272727273,-2.270400953292847,15940,0.001171875,0.3,2002.892713165283,0.7425444722175598,0.0003,0.0035616637,1757.6688232421875,-0.0028395791305229068
9,9216,200.0,36,978,911.5217391304348,-2.112464725971222,15950,0.003125,0.3,2291.593646240234,0.7379351854324341,0.0003,0.0024401348,1904.5604248046875,-0.003295479202643037
9,9472,200.0,37,979,915.3191489361702,-2.061419576406479,15960,0.000390625,0.3,4016.5324890136717,0.7540024518966675,0.0003,0.001899747,1992.6112060546875,-0.0014978392980992794
9,9728,200.0,38,977,913.125,-2.0878905653953552,15970,0.0140625,0.3,1979.8394117355347,0.7638163566589355,0.0003,0.0081566535,1414.540771484375,-0.002590380050241947
10,9984,200.0,39,976,915.7142857142857,-2.1109713912010193,15980,0.00234375,0.3,2472.1895416259767,0.624237060546875,0.0003,0.0026340755,361.4331970214844,0.0004574973951093853
10,10240,200.0,40,977,920.9803921568628,-1.9432155013084411,15990,0.0,0.3,2068.500498962402,0.7385765314102173,0.0003,0.00032454752,679.5505981445312,-0.0004746068734675646
0,256,200.0,1,1222,1060.0,-2.0578211426734923,16000,0.0,0.3,3973.2855560302733,0.7529388666152954,0.0003,0.0040919892,1882.30908203125,-0.0027453462505945938
0,512,200.0,2,1114,1080.0,-1.923858243227005,16010,0.0,0.3,8482.75870361328,0.541115403175354,0.0003,0.0007363388,4418.4404296875,-0.0008357283193618059
0,768,200.0,3,1075,1003.3333333333334,-1.9299701690673827,16020,0.0,0.3,4317.8387451171875,0.544795036315918,0.0003,0.000958442,2810.284912109375,-0.001290838047862053
0,1024,200.0,4,1047,942.0,-1.852536541223526,16030,0.0,0.3,4377.66089477539,0.46689051389694214,0.0003,0.0011954247,1415.6153564453125,-0.00020039706723764538
1,1280,200.0,5,1032,965.0,-2.003588080406189,16040,0.0,0.3,7591.040612792969,0.6009424924850464,0.0003,0.003088578,6239.37890625,-0.0018273912137374282
1,1536,200.0,6,1026,898.5714285714286,-2.0647534489631654,16050,0.000390625,0.3,4070.1963897705077,0.567030668258667,0.0003,0.0023300285,2729.928955078125,-0.000667819194495678
1,1792,200.0,7,1026,893.75,-2.0994995713233946,16060,0.03046875,0.3,3992.396893310547,0.5771603584289551,0.0003,0.0107770255,1138.7484130859375,-0.001855932574835606
1,2048,200.0,8,1030,934.0,-2.0839121460914614,16070,0.021484375,0.3,4039.1579879760743,0.6064743995666504,0.0003,0.0230401,3784.904052734375,-0.01066772430203855
2,2304,200.0,9,1032,925.4545454545455,-1.9291624426841736,16080,0.062109375,0.3,7693.5872802734375,0.5837156176567078,0.0003,0.028684936,3749.59619140625,-0.005562732822727412
2,2560,200.0,10,1033,893.3333333333334,-1.990662044286728,16090,0.0,0.3,2520.1464141845704,-3.8498096466064453,0.0003,0.0004559583,797.8662109375,-0.0007881337543949485
2,2816,200.0,11,1031,882.8571428571429,-2.0692158102989198,16100,0.0,0.3,14225.083642578125,0.22283881902694702,0.0003,0.0011126054,10181.576171875,-0.002909946162253618
2,3072,200.0,12,1029,881.3333333333334,-1.9457515120506286,16110,0.0,0.3,10371.472045898438,0.4500720500946045,0.0003,0.00054172054,3327.9052734375,-0.0004564074566587806
3,3328,200.0,13,1020,880.625,-1.9885778069496154,16120,0.0,0.3,5710.2609939575195,0.3562926650047302,0.0003,0.0001143571,1727.4229736328125,-0.00021958486177027227
3,3584,200.0,14,1021,892.3529411764706,-1.9575836420059205,16130,0.020703125,0.3,10157.47035522461,-0.11077666282653809,0.0003,0.004722314,5680.6904296875,-0.005258574988692999
3,3840,200.0,15,1021,895.2631578947369,-1.9901660799980163,16140,0.0,0.3,4372.226647949219,0.5775179862976074,0.0003,0.0012052057,3877.189697265625,-0.0014807501109316945
4,4096,200.0,16,1013,905.0,-1.8611824631690979,16150,0.000390625,0.3,7945.767395019531,0.5783499479293823,0.0003,0.0032287387,4998.14208984375,-0.0019074425101280213
4,4352,200.0,17,1009,891.4285714285714,-2.005347675085068,16160,0.044140625,0.3,3809.645391845703,0.6201740503311157,0.0003,0.014476709,1353.918212890625,-0.004816660704091191
4,4608,200.0,18,1007,868.695652173913,-2.1097051024436952,16170,0.0,0.3,3509.899882888794,0.6203023195266724,0.0003,0.004937228,62.814666748046875,-0.0027141105732880534
4,4864,200.0,19,1008,867.9166666666666,-1.9358288884162902,16180,0.0,0.3,5389.695483398437,0.4257602095603943,0.0003,0.0036824911,927.6696166992188,0.0004942949512042105
5,5120,200.0,20,1010,864.8,-2.087586760520935,16190,0.00078125,0.3,12839.866650390624,0.32641661167144775,0.0003,0.004809973,7456.74267578125,-0.007720738789066673
5,5376,200.0,21,1011,874.2307692307693,-2.07341228723526,16200,0.0,0.3,10079.374615478515,-0.04043924808502197,0.0003,0.000489892,2303.98876953125,0.0004949047230184078
5,5632,200.0,22,1012,880.3571428571429,-2.0629347562789917,16210,0.015625,0.3,3845.9686584472656,0.6086291074752808,0.0003,0.0113411825,3476.920654296875,-0.003544356347993016
5,5888,200.0,23,1009,875.5172413793103,-1.9217381417751311,16220,0.0,0.3,9537.1517578125,0.4641267657279968,0.0003,0.001245199,3072.4912109375,0.0003485481487587094
6,6144,200.0,24,1007,874.3333333333334,-2.036618036031723,16230,0.0,0.3,4204.315805053711,0.5648250579833984,0.0003,0.0015143503,3024.530029296875,-0.001715226541273296
6,6400,200.0,25,999,872.5,-1.9676864385604858,16240,0.019921875,0.3,3973.569158935547,0.5954288244247437,0.0003,0.008840306,2598.982421875,-0.0032015965087339284
6,6656,200.0,26,994,864.5454545454545,-2.0024064779281616,16250,0.0,0.3,3586.406842041016,0.6332110166549683,0.0003,0.005481818,573.4093017578125,-0.0026225780602544546
6,6912,200.0,27,993,857.3529411764706,-2.027722728252411,16260,0.012890625,0.3,13846.869482421875,0.23172271251678467,0.0003,0.015530057,7829.173828125,-0.0007545803673565388
7,7168,200.0,28,991,870.8571428571429,-2.035889428853989,16270,0.003125,0.3,3535.720135498047,0.6422751545906067,0.0003,0.0067768083,2159.558349609375,-0.002266911044716835
7,7424,200.0,29,992,867.2972972972973,-2.0597374200820924,16280,0.0875,0.3,3894.027801513672,0.6272640228271484,0.0003,0.03444923,2479.241455078125,-0.008189230249263347
