time/fps,rollout/ep_rew_mean,time/time_elapsed,time/iterations,time/total_timesteps,rollout/ep_len_mean,train/approx_kl,train/policy_gradient_loss,train/loss,train/explained_variance,train/value_loss,train/entropy_loss,train/clip_range,train/clip_fraction,train/n_updates,train/learning_rate
633,18134.21052631579,6,15,3840,200.0,3.9995648e-05,-0.0005387704353779554,236165.921875,1.7881393432617188e-07,467524.3109375,-0.0705431666225195,0.3,0.0,11340,0.0003
631,18207.5,6,16,4096,200.0,0.00018538442,-0.00045142685994505884,57305.58203125,0.0,111999.398828125,-0.630293145775795,0.3,0.0,11350,0.0003
628,18273.809523809523,6,17,4352,200.0,0.0,1.6163568943738937e-06,265988.34375,0.0,523350.609375,-0.021268128138035535,0.3,0.0,11360,0.0003
626,18330.434782608696,7,18,4608,200.0,0.0,-2.0142178982496262e-07,263637.78125,-1.1920928955078125e-07,523073.5171875,-0.034109503775835034,0.3,0.0,11370,0.0003
622,18383.333333333332,7,19,4864,200.0,9.302748e-06,-0.00011992492945864797,214607.21875,-1.1920928955078125e-07,433039.2953125,-0.09354579858481885,0.3,0.0,11380,0.0003
620,18432.0,8,20,5120,200.0,0.0,6.686896085739135e-08,261570.234375,0.0,522578.6953125,-0.010690446058288217,0.3,0.0,11390,0.0003
618,18465.384615384617,8,21,5376,200.0,1.2682285e-06,-4.182928241789341e-05,253257.03125,0.0,505447.590625,-0.019529973436146975,0.3,0.0,11400,0.0003
615,18546.428571428572,9,22,5632,200.0,0.0,5.050329491496086e-07,250003.75,5.960464477539063e-08,521982.4578125,-0.012342686718329787,0.3,0.0,11410,0.0003
614,18582.758620689656,9,23,5888,200.0,0.0,-1.1597294360399247e-07,245169.96875,1.7881393432617188e-07,485978.9109375,-0.01582889463752508,0.3,0.0,11420,0.0003
613,18606.666666666668,10,24,6144,200.0,1.1255033e-06,-5.180018488317728e-05,253560.75,0.0,504858.81875,-0.016865872126072646,0.3,0.0,11430,0.0003
612,18668.75,10,25,6400,200.0,0.0,-5.8906152844429016e-08,261719.71875,-1.1920928955078125e-07,521133.996875,-0.015007201815024018,0.3,0.0,11440,0.0003
611,18696.969696969696,10,26,6656,200.0,0.0,2.0372681319713593e-08,255177.734375,-1.1920928955078125e-07,510977.1234375,-0.011543332831934094,0.3,0.0,11450,0.0003
609,18723.529411764706,11,27,6912,200.0,0.0,-4.468020051717758e-08,256816.3125,0.0,520718.2296875,-0.011299922643229366,0.3,0.0,11460,0.0003
609,18748.571428571428,11,28,7168,200.0,0.0,-4.866160452365875e-08,253107.03125,0.0,520303.8875,-0.012371743191033601,0.3,0.0,11470,0.0003
609,18693.243243243243,12,29,7424,200.0,0.0,3.3015385270118716e-08,252679.546875,1.7881393432617188e-07,520035.3875,-0.018089613318443297,0.3,0.0,11480,0.0003
610,18710.526315789473,12,30,7680,200.0,1.37211755e-05,-0.00017379187047481537,169165.875,0.0,335656.6109375,-0.23274989649653435,0.3,0.0,11490,0.0003
610,18496.153846153848,13,31,7936,200.0,3.1889882e-05,-0.0005392273189499975,195642.5,0.0,394793.0953125,-0.21962718218564986,0.3,0.0,11500,0.0003
611,18523.75,13,32,8192,200.0,1.6040169e-05,-0.00011087656021118164,176236.65625,0.0,315559.34375,-0.35615397095680235,0.3,0.0,11510,0.0003
611,18575.0,13,33,8448,200.0,0.0,-3.242422826588154e-06,250842.765625,-2.384185791015625e-07,519020.1625,-0.020268798153847457,0.3,0.0,11520,0.0003
611,18598.837209302324,14,34,8704,200.0,0.0,1.916429027915001e-07,242217.15625,0.0,501556.1109375,-0.011832172004505991,0.3,0.0,11530,0.0003
611,18621.590909090908,14,35,8960,200.0,0.0,-1.3168901205062867e-07,254253.71875,0.0,518371.6484375,-0.02849733754992485,0.3,0.0,11540,0.0003
611,18467.391304347828,15,36,9216,200.0,7.150322e-05,-0.00024721501395106313,115130.1171875,5.960464477539063e-08,245212.059375,-0.4310410588979721,0.3,0.0,11550,0.0003
611,18491.489361702126,15,37,9472,200.0,1.7527957e-05,-0.0003812732407823205,219724.078125,0.0,431814.05,-0.1282844215631485,0.3,0.0,11560,0.0003
611,18514.583333333332,15,38,9728,200.0,0.0,8.037313818931579e-08,266528.5625,0.0,517570.371875,-0.010690699703991413,0.3,0.0,11570,0.0003
610,18536.73469387755,16,39,9984,200.0,0.0,1.1175870895385742e-08,263216.40625,0.0,517268.78125,-0.00997696272097528,0.3,0.0,11580,0.0003
610,18368.62745098039,16,40,10240,200.0,3.0008378e-05,-0.0003168080002069473,95730.515625,-2.384185791015625e-07,178472.68515625,-0.5684295654296875,0.3,0.0,11590,0.0003
732,-400.0,0,1,256,200.0,2.89944e-05,-0.0010160861071199178,243879.046875,0.0,473780.5359375,-0.08266509510576725,0.3,0.0,11600,0.0003
645,-400.0,0,2,512,200.0,0.0077855187,-0.005949133727699518,3.5246424674987793,0.0045247673988342285,24.14751935005188,-1.2549259662628174,0.3,0.00234375,11610,0.0003
621,-766.6666666666666,1,3,768,200.0,0.0050263116,0.00010714905802160502,291.2562255859375,0.734653115272522,546.2848907470703,-1.2252583086490632,0.3,0.0,11620,0.0003
606,-620.0,1,4,1024,200.0,0.0005992346,-0.0013767968746833503,261.0226745605469,0.7527408003807068,482.0000534057617,-1.2155473411083222,0.3,0.0,11630,0.0003
599,-583.3333333333334,2,5,1280,200.0,0.0016519537,-0.0014513718662783504,20.940048217773438,-0.11078226566314697,53.43251056671143,-1.214288306236267,0.3,0.0,11640,0.0003
592,-557.1428571428571,2,6,1536,200.0,0.00082901004,-0.0015811147401109337,14.108808517456055,-0.06408941745758057,26.830771446228027,-1.201387494802475,0.3,0.0,11650,0.0003
590,-662.5,3,7,1792,200.0,0.003143448,-0.000597112881951034,236.36119079589844,0.7366183996200562,553.0781311035156,-1.2186563551425933,0.3,0.0,11660,0.0003
592,-610.0,3,8,2048,200.0,0.000771953,-0.0014415415236726404,71.27519226074219,0.7342346906661987,253.15116958618165,-1.228472352027893,0.3,0.0,11670,0.0003
591,-590.9090909090909,3,9,2304,200.0,0.0005387829,-0.0002670098096132278,26.20886993408203,-0.42330455780029297,65.40947380065919,-1.2384856402873994,0.3,0.0,11680,0.0003
589,-575.0,4,10,2560,200.0,0.0080190655,-0.0031749750720337032,13.59472942352295,-0.49180471897125244,35.913365840911865,-1.2100687205791474,0.3,0.000390625,11690,0.0003
588,-550.0,4,11,2816,200.0,0.042871397,-0.009142091986723245,3.48272442817688,-0.04717612266540527,25.50609827041626,-1.146394670009613,0.3,0.0734375,11700,0.0003
571,-540.0,5,12,3072,200.0,0.016613882,-0.004322184412740171,23.734718322753906,0.01274949312210083,48.42409381866455,-1.023438686132431,0.3,0.0,11710,0.0003
575,-531.25,5,13,3328,200.0,0.007719788,-0.004484155541285872,10.395502090454102,0.0271759033203125,25.130275774002076,-0.9698218882083893,0.3,0.0,11720,0.0003
578,-582.3529411764706,6,14,3584,200.0,0.001401162,-0.0010933758690953254,252.68336486816406,0.6188081502914429,661.7121429443359,-0.9252708405256271,0.3,0.0,11730,0.0003
581,-623.6842105263158,6,15,3840,200.0,0.00034313765,-0.0007752973469905555,189.96331787109375,0.6857067942619324,375.16773376464846,-0.9210658550262452,0.3,0.0,11740,0.0003
583,-615.0,7,16,4096,200.0,0.00033113593,6.859207060188055e-05,528.0906982421875,0.5124318599700928,1069.4171783447266,-0.9518252491950989,0.3,0.0,11750,0.0003
586,-604.7619047619048,7,17,4352,200.0,0.0037625376,-0.003597325971350074,6.326005935668945,0.3691387176513672,20.532463550567627,-0.9313963025808334,0.3,0.0,11760,0.0003
588,-586.9565217391304,7,18,4608,200.0,0.0012649591,0.0013917033094912768,12.37291145324707,-0.6634643077850342,37.481202602386475,-0.8567999035120011,0.3,0.0,11770,0.0003
590,-581.25,8,19,4864,200.0,0.0016863705,-0.0021169249201193454,21.246129989624023,0.5177147388458252,52.92042436599731,-0.8377360135316849,0.3,0.0,11780,0.0003
592,-576.0,8,20,5120,200.0,0.00026552659,-0.0011134227039292454,24.72541046142578,0.6655192375183105,39.58259229660034,-0.7797503709793091,0.3,0.0,11790,0.0003
593,-571.1538461538462,9,21,5376,200.0,0.010959913,-0.004710030206479132,21.0028018951416,0.6758769154548645,32.869171714782716,-0.8292223423719406,0.3,0.023046875,11800,0.0003
594,-594.6428571428571,9,22,5632,200.0,0.012303007,-0.002754405338782817,11.991236686706543,0.0922117829322815,22.063020706176758,-0.9538856953382492,0.3,0.003125,11810,0.0003
595,-587.9310344827586,9,23,5888,200.0,0.013355872,-0.005269720312207937,429.60980224609375,0.6001160144805908,868.4864837646485,-1.033431452512741,0.3,0.0,11820,0.0003
595,-581.6666666666666,10,24,6144,200.0,0.0035031436,-0.004703213088214397,19.29216194152832,-0.03928947448730469,26.03237328529358,-1.0294561743736268,0.3,0.00234375,11830,0.0003
595,-571.875,10,25,6400,200.0,0.012723314,-0.0026813942240551114,10.704411506652832,0.18243902921676636,21.97906587123871,-1.029990902543068,0.3,0.0,11840,0.0003
595,-566.6666666666666,11,26,6656,200.0,0.0007920973,4.142792895436287e-05,30.849023818969727,0.4543102979660034,72.86643466949462,-0.9608711153268814,0.3,0.0,11850,0.0003
594,-561.7647058823529,11,27,6912,200.0,0.036468238,-0.009455796610563994,14.257469177246094,-0.3109546899795532,30.064930820465086,-0.9942147016525269,0.3,0.03359375,11860,0.0003
594,-557.1428571428571,12,28,7168,200.0,0.037934393,-0.01301995653193444,13.26122760772705,0.11217641830444336,22.885347270965575,-0.9981683820486069,0.3,0.20859375,11870,0.0003
593,-554.0540540540541,12,29,7424,200.0,0.0027668853,0.003450878756120801,65.20237731933594,0.6643494367599487,154.7312141418457,-0.975962170958519,0.3,0.0,11880,0.0003
592,-550.0,12,30,7680,200.0,2.2064196e-05,-0.00011138322297483682,31.16651725769043,-0.25229811668395996,57.263494682312015,-0.9732170104980469,0.3,0.0,11890,0.0003
591,-547.4358974358975,13,31,7936,200.0,0.0003475307,-0.0005475151003338397,21.11896324157715,0.15608888864517212,67.72507572174072,-0.9835735887289048,0.3,0.0,11900,0.0003
590,-543.75,13,32,8192,200.0,0.0005487886,-0.00035219015553593634,10.986994743347168,-0.16543889045715332,27.33136978149414,-0.9918379962444306,0.3,0.0,11910,0.0003
591,-536.9047619047619,14,33,8448,200.0,0.05407668,-0.02280886280350387,10.708210945129395,0.08315491676330566,24.796300172805786,-0.9987423419952393,0.3,0.120703125,11920,0.0003
593,-533.7209302325581,14,34,8704,200.0,0.002154276,0.0005689103621989488,23.23661231994629,-0.11890184879302979,52.550484848022464,-0.9952160596847535,0.3,0.0,11930,0.0003
595,-530.6818181818181,15,35,8960,200.0,0.0012975654,-0.0013029034715145826,14.824931144714355,-0.07318711280822754,25.16395683288574,-0.970990514755249,0.3,0.0,11940,0.0003
596,-527.1739130434783,15,36,9216,200.0,0.00053480756,-0.00017294433200731874,23.891590118408203,0.7406166195869446,56.896802234649655,-0.9776637434959412,0.3,0.0,11950,0.0003
598,-524.468085106383,15,37,9472,200.0,0.0022750641,-0.002305255283135921,32.71247863769531,0.12740081548690796,48.39741802215576,-1.0083349376916886,0.3,0.001171875,11960,0.0003
598,-521.875,16,38,9728,200.0,0.011692644,-0.0037259420612826945,5.078276634216309,0.07367521524429321,24.310221195220947,-1.027080774307251,0.3,0.0,11970,0.0003
599,-519.3877551020408,16,39,9984,200.0,0.0017225062,0.00408440304454416,7.4021315574646,0.11651355028152466,23.72294373512268,-0.9140385180711746,0.3,0.0,11980,0.0003
599,-514.7058823529412,17,40,10240,200.0,0.019170368,-0.005805035494267941,11.816202163696289,0.10893946886062622,20.58232750892639,-0.9415465891361237,0.3,0.038671875,11990,0.0003
772,18750.0,0,1,256,200.0,0.022013068,-0.006423275580164045,21.641361236572266,-0.09707450866699219,46.93249702453613,-0.9963163703680038,0.3,0.00390625,12000,0.0003
708,19175.0,0,2,512,200.0,8.987263e-07,0.0001237371237948537,245217.75,0.0,482920.3234375,-0.06194546893239021,0.3,0.0,11610,0.0003
680,19316.666666666668,1,3,768,200.0,0.0,6.7870132625103e-08,265633.125,0.0,516168.1125,-0.010584628256037832,0.3,0.0,11620,0.0003
670,19430.0,1,4,1024,200.0,0.0,-1.0356307029724121e-07,263996.71875,5.960464477539063e-08,515900.2,-0.009568538749590516,0.3,0.0,11630,0.0003
667,19425.0,1,5,1280,200.0,0.0,-2.0712614059448243e-07,230829.4375,5.960464477539063e-08,479028.04375,-0.012300376314669847,0.3,0.0,11640,0.0003
661,19450.0,2,6,1536,200.0,2.7046539e-05,-0.0009804783854633569,253154.359375,0.0,512907.084375,-0.03146203774958849,0.3,0.0,11650,0.0003
662,19468.75,2,7,1792,200.0,0.0,8.307397365570069e-08,256810.328125,-1.1920928955078125e-07,515066.821875,-0.00979269235394895,0.3,0.0,11660,0.0003
659,19445.0,3,8,2048,200.0,0.0,-8.08853656053543e-08,253334.8125,-1.1920928955078125e-07,514890.51875,-0.009706476610153914,0.3,0.0,11670,0.0003
656,19440.909090909092,3,9,2304,200.0,7.3059928e-06,-0.00014670128002762793,227942.9375,1.7881393432617188e-07,470045.9875,-0.02477495949715376,0.3,0.0,11680,0.0003
656,19445.833333333332,3,10,2560,200.0,0.0,1.6873236745595933e-07,257309.53125,0.0,514244.3453125,-0.014117849618196487,0.3,0.0,11690,0.0003
655,19453.571428571428,4,11,2816,200.0,1.3504177e-08,-1.039658673107624e-06,253043.9375,5.960464477539063e-08,508111.453125,-0.016491903550922872,0.3,0.0,11700,0.0003
635,19463.333333333332,4,12,3072,200.0,2.514571e-07,-1.2016529217362404e-05,238273.578125,0.0,471985.45625,-0.011327042570337653,0.3,0.0,11710,0.0003
636,19440.625,5,13,3328,200.0,0.0,1.1404044926166535e-07,254265.640625,-1.1920928955078125e-07,513446.2140625,-0.010130205191671848,0.3,0.0,11720,0.0003
636,19450.0,5,14,3584,200.0,8.2026236e-07,-3.632791340351105e-05,245354.421875,-1.1920928955078125e-07,486127.6859375,-0.032324261590838434,0.3,0.0,11730,0.0003
637,19439.473684210527,6,15,3840,200.0,0.0,-1.71479769051075e-08,257524.46875,-2.384185791015625e-07,512914.584375,-0.008311420865356921,0.3,0.0,11740,0.0003
637,19447.5,6,16,4096,200.0,2.1497253e-06,-5.1216268911957743e-05,233343.28125,0.0,457934.4265625,-0.022616041731089352,0.3,0.0,11750,0.0003
637,18942.85714285714,6,17,4352,200.0,0.00029359688,-0.0009706812910735607,165582.53125,0.0,337500.2921875,-0.30455734953284264,0.3,0.0,11760,0.0003
638,18945.652173913044,7,18,4608,200.0,0.00042104325,-0.0006840595509856939,147525.125,1.1920928955078125e-07,302200.1125,-0.39464582949876786,0.3,0.0,11770,0.0003
638,18972.916666666668,7,19,4864,200.0,1.2530945e-06,7.34513159841299e-06,231380.796875,0.0,470296.478125,-0.016088263923302294,0.3,0.0,11780,0.0003
638,18998.0,8,20,5120,200.0,6.519258e-08,-4.102615639567375e-06,254935.671875,0.0,511561.25,-0.009057639399543405,0.3,0.0,11790,0.0003
638,19021.153846153848,8,21,5376,200.0,0.0,2.009095624089241e-07,254562.15625,-1.1920928955078125e-07,511227.9609375,-0.023353817965835334,0.3,0.0,11800,0.0003
639,19058.928571428572,8,22,5632,200.0,0.0,-1.1235475540161134e-06,256365.03125,-1.1920928955078125e-07,510973.2671875,-0.01986530441790819,0.3,0.0,11810,0.0003
640,19077.58620689655,9,23,5888,200.0,2.188608e-08,-9.95723530650139e-07,233411.96875,0.0,470083.6140625,-0.015144384605810047,0.3,0.0,11820,0.0003
640,19095.0,9,24,6144,200.0,0.0,-8.39587301015854e-08,250752.890625,0.0,510412.615625,-0.030914895795285703,0.3,0.0,11830,0.0003
640,19103.125,9,25,6400,200.0,1.2158416e-06,-0.00010961759835481644,244692.25,1.1920928955078125e-07,488595.43125,-0.07341576423496007,0.3,0.0,11840,0.0003
640,19118.18181818182,10,26,6656,200.0,0.0,-2.1203653886914252e-06,249771.28125,0.0,499922.640625,-0.02040849030017853,0.3,0.0,11850,0.0003
640,19132.352941176472,10,27,6912,200.0,0.0,-1.1043157428503037e-07,256533.0,0.0,509722.384375,-0.011087906640022993,0.3,0.0,11860,0.0003
640,19145.714285714286,11,28,7168,200.0,0.0,-3.627501428127289e-08,255748.453125,-1.1920928955078125e-07,509314.6984375,-0.012738583516329527,0.3,0.0,11870,0.0003
641,19170.27027027027,11,29,7424,200.0,0.0,-8.991919457912445e-08,265543.6875,-1.1920928955078125e-07,509049.5890625,-0.009378550620749593,0.3,0.0,11880,0.0003
641,19181.57894736842,11,30,7680,200.0,0.0,2.7474015951156618e-09,232057.46875,0.0,472515.6921875,-0.010174712492153048,0.3,0.0,11890,0.0003
641,19192.30769230769,12,31,7936,200.0,0.0,-5.168840289115906e-09,260587.5,0.0,508507.34375,-0.010314077278599143,0.3,0.0,11900,0.0003
641,19202.5,12,32,8192,200.0,0.0,-9.42964106798172e-09,253540.203125,5.960464477539063e-08,508222.6109375,-0.01042813123203814,0.3,0.0,11910,0.0003
641,19221.428571428572,13,33,8448,200.0,0.0,1.3576354831457139e-07,251354.71875,5.960464477539063e-08,508048.0671875,-0.01347445729188621,0.3,0.0,11920,0.0003
641,19230.232558139534,13,34,8704,200.0,0.0,-9.76957380771637e-08,244921.78125,0.0,491017.4484375,-0.017146869003772734,0.3,0.0,11930,0.0003
641,19238.636363636364,13,35,8960,200.0,0.0,-3.468245267868042e-07,253846.625,-1.1920928955078125e-07,507405.590625,-0.03764145839959383,0.3,0.0,11940,0.0003
641,19254.347826086956,14,36,9216,200.0,0.0,-1.9362429156899453e-06,251960.828125,-1.1920928955078125e-07,507136.15625,-0.030209496058523654,0.3,0.0,11950,0.0003
641,19261.702127659573,14,37,9472,200.0,0.0,-1.9338913261890412e-07,225952.765625,0.0,473531.6140625,-0.01463933135382831,0.3,0.0,11960,0.0003
641,19229.166666666668,15,38,9728,200.0,1.1184253e-05,-0.00035889437422156336,232645.171875,0.0,453744.4625,-0.10661655329167843,0.3,0.0,11970,0.0003
641,19236.73469387755,15,39,9984,200.0,4.6216883e-07,-1.7179618589580058e-05,244440.5,5.960464477539063e-08,492889.6765625,-0.014355448819696904,0.3,0.0,11980,0.0003
641,19249.019607843136,15,40,10240,200.0,0.0,2.2817403078079224e-08,251143.25,0.0,506086.7578125,-0.010350552573800086,0.3,0.0,11990,0.0003
848,-450.0,0,1,256,200.0,0.0,4.153698682785034e-08,240076.421875,0.0,470827.9984375,-0.01498203338123858,0.3,0.0,12000,0.0003
741,-425.0,0,2,512,200.0,0.023099642,-0.005267576419282704,39.89655685424805,0.01667863130569458,83.84871444702148,-1.0817364931106568,0.3,0.01953125,12010,0.0003
707,-416.6666666666667,1,3,768,200.0,0.01976312,-0.014313145307824016,12.150701522827148,0.13752102851867676,22.66856288909912,-1.0865191161632537,0.3,0.13828125,12020,0.0003
694,-420.0,1,4,1024,200.0,0.022468053,-0.013128390326164663,33.29302215576172,-0.05065739154815674,64.40770797729492,-1.1328755021095276,0.3,0.023828125,12030,0.0003
684,-416.6666666666667,1,5,1280,200.0,0.0007443598,-0.0002615102450363338,25.2342529296875,0.0466729998588562,53.97018699645996,-1.1579020977020265,0.3,0.0,12040,0.0003
679,-414.2857142857143,2,6,1536,200.0,0.033974495,-0.0069652709644287825,14.122427940368652,0.06460297107696533,24.26517810821533,-1.1670161306858062,0.3,0.02421875,12050,0.0003
675,-412.5,2,7,1792,200.0,0.002740964,0.0003774713724851608,9.894172668457031,-0.22588038444519043,28.833065795898438,-1.099092811346054,0.3,0.0,12060,0.0003
671,-410.0,3,8,2048,200.0,0.00060268445,-0.0004830223973840475,7.514581203460693,0.0036664605140686035,25.892958688735963,-1.10087308883667,0.3,0.0,12070,0.0003
670,-409.09090909090907,3,9,2304,200.0,0.0077513848,-0.004178867815062404,19.075366973876953,0.0790444016456604,43.24354438781738,-1.1372895300388337,0.3,0.0,12080,0.0003
669,-408.3333333333333,3,10,2560,200.0,0.014712833,-0.004268071940168738,16.494903564453125,-0.1458965539932251,27.926609802246094,-1.1677923679351807,0.3,0.0,12090,0.0003
669,-407.14285714285717,4,11,2816,200.0,0.010090502,-0.003848716476932168,19.6833553314209,0.04077035188674927,25.67372648715973,-1.0559175193309784,0.3,0.0,12100,0.0003
668,-406.6666666666667,4,12,3072,200.0,0.0031892385,0.001026970660313964,26.06260108947754,0.0022144317626953125,50.36827163696289,-1.0155833959579468,0.3,0.0,12110,0.0003
667,-406.25,4,13,3328,200.0,0.0025942079,-0.0019585908856242897,8.897995948791504,-0.021053791046142578,24.84881262779236,-0.9722710460424423,0.3,0.0,12120,0.0003
665,-405.88235294117646,5,14,3584,200.0,0.0015137941,-0.0026874140836298465,14.099458694458008,-0.03499257564544678,25.208533573150635,-0.9467633396387101,0.3,0.0015625,12130,0.0003
665,-431.57894736842104,5,15,3840,200.0,0.0005993659,6.664562970399856e-05,126.28115844726562,0.7374849915504456,266.47905960083006,-0.9662927240133286,0.3,0.0,12140,0.0003
664,-430.0,6,16,4096,200.0,0.00245963,-0.003424214432016015,34.142940521240234,-0.12833547592163086,53.74490947723389,-0.9449152559041977,0.3,0.0,12150,0.0003
662,-428.57142857142856,6,17,4352,200.0,0.0026005954,-0.002911159733776003,16.941936492919922,-0.0016989707946777344,26.07605609893799,-0.8874035239219665,0.3,0.00390625,12160,0.0003
660,-426.0869565217391,6,18,4608,200.0,0.0030337505,-0.0020884212106466295,16.751230239868164,0.009094953536987305,25.67225432395935,-0.8685834050178528,0.3,0.0,12170,0.0003
659,-425.0,7,19,4864,200.0,0.0022052836,-0.0039115188177675005,22.54119110107422,-0.025397300720214844,46.586039543151855,-0.7986082106828689,0.3,0.001171875,12180,0.0003
656,-424.0,7,20,5120,200.0,0.01932567,-0.011290601128712297,11.86938762664795,0.06571352481842041,23.288369703292847,-0.8419838637113571,0.3,0.0421875,12190,0.0003
656,-423.0769230769231,8,21,5376,200.0,0.012132984,-0.002628967817872763,19.29601287841797,0.20517349243164062,22.69475667476654,-1.0245856404304505,0.3,0.025390625,12200,0.0003
653,-421.42857142857144,8,22,5632,200.0,0.0055952687,-0.004980429471470415,14.194588661193848,-0.30030691623687744,28.389027214050294,-1.0153053194284438,0.3,0.0,12210,0.0003
652,-420.6896551724138,9,23,5888,200.0,0.00041095912,-0.0005020853597670794,29.472400665283203,-0.08330953121185303,46.8221209526062,-0.9514193028211594,0.3,0.0,12220,0.0003
652,-420.0,9,24,6144,200.0,0.005573253,-0.002234166022390127,7.564601421356201,0.019632458686828613,24.851692581176756,-0.9843434989452362,0.3,0.005078125,12230,0.0003
652,-418.75,9,25,6400,200.0,0.03473517,-0.017942532198503613,6.779668807983398,0.0038740038871765137,24.88218197822571,-1.1236398994922638,0.3,0.1359375,12240,0.0003
652,-418.1818181818182,10,26,6656,200.0,0.00089240074,0.001000422751531005,36.685638427734375,0.1310650110244751,49.252451515197755,-1.176791489124298,0.3,0.0,12250,0.0003
652,-417.6470588235294,10,27,6912,200.0,0.0012707892,-1.1511077173054218e-05,14.962248802185059,-0.035740017890930176,24.267495155334473,-1.1891072690486908,0.3,0.0,12260,0.0003
649,-417.14285714285717,11,28,7168,200.0,0.004473453,-0.004174346500076353,16.09428596496582,0.04719418287277222,23.94155912399292,-1.1808035314083098,0.3,0.000390625,12270,0.0003
647,-416.2162162162162,11,29,7424,200.0,0.036331877,-0.011791869811713696,18.367277145385742,0.03555166721343994,24.150383853912352,-1.0874558329582213,0.3,0.069140625,12280,0.0003
647,-415.7894736842105,11,30,7680,200.0,0.0031704686,-0.002291424386203289,27.65998649597168,0.058224260807037354,53.576161766052245,-0.9712567299604415,0.3,0.0,12290,0.0003
647,-415.38461538461536,12,31,7936,200.0,0.00056672655,-0.0009280805243179202,13.400856018066406,-0.051558852195739746,27.422917747497557,-0.950691106915474,0.3,0.0,12300,0.0003
647,-415.0,12,32,8192,200.0,0.002240411,-0.0010675770230591298,9.849495887756348,0.09943068027496338,22.900426149368286,-0.9147803753614425,0.3,0.0,12310,0.0003
647,-414.2857142857143,13,33,8448,200.0,0.002526185,-0.00160837909206748,6.360846996307373,-0.03800344467163086,24.87993860244751,-0.8981400281190872,0.3,0.0,12320,0.0003
644,-413.95348837209303,13,34,8704,200.0,0.0007409933,0.0003704858710989356,12.685917854309082,-0.02649664878845215,44.72382068634033,-0.9530920535326004,0.3,0.0,12330,0.0003
641,-413.6363636363636,13,35,8960,200.0,0.001712153,-0.0024547762470319865,13.049452781677246,-0.10536396503448486,25.237000942230225,-0.9174400776624679,0.3,0.0,12340,0.0003
638,-413.04347826086956,14,36,9216,200.0,0.00060515944,0.00016061437781900167,6.950615882873535,-0.017196178436279297,22.879964780807494,-0.9018953323364258,0.3,0.0,12350,0.0003
638,-412.7659574468085,14,37,9472,200.0,8.507725e-05,-0.0002998023759573698,20.53151512145996,-0.011361837387084961,47.44794397354126,-0.8953866928815841,0.3,0.0,12360,0.0003
638,-412.5,15,38,9728,200.0,0.003808328,-0.0011817074380815029,10.652649879455566,0.009447872638702393,25.48042550086975,-0.907184287905693,0.3,0.0,12370,0.0003
638,-412.2448979591837,15,39,9984,200.0,0.013000574,-0.0013922414975240827,12.547779083251953,-0.010214567184448242,24.872923183441163,-1.0091786056756973,0.3,0.04453125,12380,0.0003
638,-411.7647058823529,16,40,10240,200.0,0.020634497,-0.001007801154628396,15.490483283996582,0.004423856735229492,26.214993953704834,-1.064761370420456,0.3,0.043359375,12390,0.0003
707,19600.0,0,1,256,200.0,0.012299698,-0.008079535840079189,28.04482078552246,-0.11728262901306152,46.388329315185544,-1.1242555618286132,0.3,0.008984375,12400,0.0003
635,19600.0,0,2,512,200.0,0.0,5.736947059631348e-08,249149.34375,-1.1920928955078125e-07,505632.8625,-0.00917289312928915,0.3,0.0,12010,0.0003
617,19600.0,1,3,768,200.0,0.0,-6.007030606269837e-09,247358.4375,-1.1920928955078125e-07,505227.9078125,-0.009763446124270558,0.3,0.0,12020,0.0003
602,19600.0,1,4,1024,200.0,0.0,-9.778887033462525e-10,248095.453125,5.960464477539063e-08,504964.1734375,-0.009901145799085498,0.3,0.0,12030,0.0003
598,19600.0,2,5,1280,200.0,0.0,-1.941807568073273e-08,232578.234375,0.0,468636.8140625,-0.01053167339414358,0.3,0.0,12040,0.0003
594,19600.0,2,6,1536,200.0,0.0,4.200264811515808e-08,265495.0625,1.1920928955078125e-07,504423.196875,-0.01476829070597887,0.3,0.0,12050,0.0003
590,19600.0,3,7,1792,200.0,0.0,5.587935447692871e-09,244302.859375,5.960464477539063e-08,504141.1796875,-0.008837273065000772,0.3,0.0,12060,0.0003
588,19600.0,3,8,2048,200.0,0.0,9.257346391677857e-08,257937.921875,0.0,503966.8421875,-0.0147448955103755,0.3,0.0,12070,0.0003
586,19531.81818181818,3,9,2304,200.0,0.0,-6.221700459718704e-07,243452.484375,5.960464477539063e-08,487102.36875,-0.016404211660847066,0.3,0.0,12080,0.0003
585,19537.5,4,10,2560,200.0,8.185604e-05,-0.0013143340824171902,247409.59375,-1.1920928955078125e-07,479038.509375,-0.06055928692221642,0.3,0.0,12090,0.0003
585,19546.428571428572,4,11,2816,200.0,0.0,-2.6429537683725356e-06,260759.109375,0.0,503059.184375,-0.012669755518436432,0.3,0.0,12100,0.0003
585,19550.0,5,12,3072,200.0,0.0,3.9278529584407806e-07,230814.25,0.0,469630.434375,-0.009324577311053872,0.3,0.0,12110,0.0003
586,19553.125,5,13,3328,200.0,0.0,3.958120942115784e-08,247277.5,5.960464477539063e-08,502538.671875,-0.008157033799216151,0.3,0.0,12120,0.0003
585,19555.882352941175,6,14,3584,200.0,0.0,2.7031637728214263e-08,251449.734375,5.960464477539063e-08,502242.66875,-0.008794916793704033,0.3,0.0,12130,0.0003
