time/total_timesteps,time/iterations,time/fps,time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,train/approx_kl,train/entropy_loss,train/learning_rate,train/clip_fraction,train/clip_range,train/policy_gradient_loss,train/value_loss,train/explained_variance,train/loss,train/n_updates
7424,29,1021,7,490.27027027027026,200.0,0.00013769837,-2.482841658592224,0.0003,0.0,0.3,-0.0016848816187120974,20034.761938476564,0.02033311128616333,10024.08984375,1080
7680,30,1022,7,500.0,200.0,8.124788e-05,-2.48145534992218,0.0003,0.0,0.3,-0.0011131432605907322,16418.254541015624,0.13305193185806274,4047.990478515625,1090
7936,31,1023,7,501.28205128205127,200.0,3.840821e-05,-2.474444270133972,0.0003,0.0,0.3,1.674988307058811e-05,39432.67646484375,-0.005260109901428223,16583.974609375,1100
8192,32,1024,7,497.5,200.0,4.4443645e-05,-2.4849526047706605,0.0003,0.0,0.3,-0.0010093580931425095,21031.867578125,-0.04546463489532471,10218.9091796875,1110
8448,33,1025,8,495.0,200.0,3.1284522e-05,-2.477754497528076,0.0003,0.0,0.3,-0.0003616562578827143,19954.03720703125,0.0038166046142578125,6914.96435546875,1120
8704,34,1024,8,496.27906976744185,200.0,6.6926004e-05,-2.4761473894119264,0.0003,0.0,0.3,-0.0010704652406275273,34897.096435546875,0.019128382205963135,19230.140625,1130
8960,35,1023,8,494.09090909090907,200.0,1.8973835e-05,-2.47515207529068,0.0003,0.0,0.3,5.356506444513798e-05,17335.69462890625,0.12121701240539551,5298.75927734375,1140
9216,36,1023,9,496.95652173913044,200.0,1.4603371e-05,-2.47352511882782,0.0003,0.0,0.3,-7.226290181279182e-05,18484.3412109375,0.09500676393508911,8617.267578125,1150
9472,37,1020,9,497.2340425531915,200.0,9.239279e-05,-2.4756763696670534,0.0003,0.0,0.3,-0.0010429726447910071,33016.334765625,0.09671860933303833,16576.615234375,1160
9728,38,1015,9,497.2916666666667,200.0,5.6752702e-05,-2.468970477581024,0.0003,0.0,0.3,-0.00046070655807852747,15732.681494140625,0.12444448471069336,3969.083251953125,1170
9984,39,1013,9,499.38775510204084,200.0,0.0004660096,-2.472181487083435,0.0003,0.0,0.3,-0.0021698006428778173,13683.087841796874,0.12541741132736206,8917.9609375,1180
10240,40,1012,10,498.8235294117647,200.0,0.00079666334,-2.4660214304924013,0.0003,0.0,0.3,-0.003018979728221893,13369.3705078125,0.13360071182250977,5604.49365234375,1190
256,1,1299,0,601.0,200.0,0.00025975285,-2.4528387069702147,0.0003,0.0,0.3,-0.0007089709863066674,23300.93759765625,0.14145761728286743,15535.3642578125,1200
512,2,1160,0,449.5,200.0,0.012719597,-1.369588553905487,0.0003,0.0,0.3,-0.010466307448223234,29281.36982421875,0.1225290298461914,22491.083984375,810
768,3,1109,0,492.0,200.0,0.005974328,-1.2184742093086243,0.0003,0.0,0.3,-0.005225052544847131,18057.900463867187,0.08627218008041382,15205.7509765625,820
1024,4,1093,0,453.6,200.0,8.835923e-06,-1.1272952139377594,0.0003,0.0,0.3,0.0005270577850751579,7901.689794921875,0.04939746856689453,3711.20654296875,830
1280,5,1087,1,453.8333333333333,200.0,0.0001814731,-1.0967810153961182,0.0003,0.0,0.3,-3.729227464646101e-05,24352.89951171875,0.09712356328964233,8823.8720703125,840
1536,6,1078,1,465.2857142857143,200.0,0.0010011944,-1.0853972256183624,0.0003,0.001171875,0.3,-0.0020662260241806505,14464.448445129394,0.1249927282333374,4633.15869140625,850
1792,7,1071,1,443.25,200.0,0.009216208,-1.24846271276474,0.0003,0.005078125,0.3,-0.006859640916809439,13162.077001953125,0.0981643795967102,1950.541748046875,860
2048,8,1068,1,416.8,200.0,0.0061043836,-1.3816223442554474,0.0003,0.000390625,0.3,-0.004852795135229826,10624.19945678711,0.10792672634124756,4222.42431640625,870
2304,9,1065,2,394.1818181818182,200.0,0.00093118683,-1.4395107567310332,0.0003,0.0,0.3,0.00259898544754833,24889.89619140625,0.04632622003555298,9039.8134765625,880
2560,10,1060,2,399.4166666666667,200.0,0.0009903992,-1.4750910341739654,0.0003,0.0,0.3,-0.0015943840611726046,14320.199877929688,0.12545549869537354,8302.2236328125,890
2816,11,1058,2,395.14285714285717,200.0,0.004075874,-1.6032082438468933,0.0003,0.0,0.3,-0.004255297407507896,10985.188899230958,0.11294066905975342,4930.76171875,900
3072,12,1053,2,394.4,200.0,0.005573867,-1.5294330596923829,0.0003,0.0,0.3,-0.0012812490109354257,26048.57001953125,0.13392001390457153,9084.857421875,910
3328,13,1051,3,396.9375,200.0,0.00093233865,-1.6831655323505401,0.0003,0.0,0.3,-0.0005613918416202069,9023.93861694336,0.10344886779785156,205.5309295654297,920
3584,14,1049,3,391.4117647058824,200.0,0.0007289229,-1.6491362273693084,0.0003,0.0,0.3,-0.00042434949427843093,8933.884184265136,0.10999149084091187,2373.220947265625,930
3840,15,1048,3,379.8421052631579,200.0,0.0022356992,-1.7123534977436066,0.0003,0.0,0.3,-0.0009391877800226211,8599.888887023926,0.11915892362594604,5043.56640625,940
4096,16,1045,3,377.6,200.0,0.00063580414,-1.640034693479538,0.0003,0.0,0.3,-0.0024727307260036468,31613.5349609375,0.11671411991119385,15659.365234375,950
4352,17,1043,4,372.1904761904762,200.0,0.00020984537,-1.7200176239013671,0.0003,0.0,0.3,-0.0006270496407523752,15731.535131835937,0.1461600661277771,8187.39990234375,960
4608,18,1042,4,357.69565217391306,200.0,0.0013286609,-1.6831600785255432,0.0003,0.0,0.3,-0.0022680796450003982,10927.091311645509,0.12279832363128662,475.6177673339844,970
4864,19,1042,4,357.5,200.0,0.0008843825,-1.5862499296665191,0.0003,0.0,0.3,-0.00048782327212393284,17117.63291015625,0.016325056552886963,5749.68408203125,980
5120,20,1040,4,306.08,200.0,9.468454e-05,-1.695756995677948,0.0003,0.0,0.3,0.0001320007024332881,15748.150390625,0.02689063549041748,5831.33251953125,990
5376,21,1039,5,309.53846153846155,200.0,0.00049774745,-1.6939237117767334,0.0003,0.0,0.3,-0.0011058360338211059,16209.023193359375,0.1458592414855957,7247.86572265625,1000
5632,22,1036,5,308.57142857142856,200.0,0.0022921173,-1.6928007304668427,0.0003,0.0,0.3,-0.004586162371560931,16281.475244140625,0.1333644986152649,9636.7421875,1010
5888,23,1024,5,305.13793103448273,200.0,0.0006939694,-1.700378769636154,0.0003,0.0,0.3,0.0008004831615835428,25714.95244140625,0.06577557325363159,16023.861328125,1020
6144,24,1014,6,308.3666666666667,200.0,0.0004969551,-1.6940945506095886,0.0003,0.0,0.3,-0.0020959675079211594,15920.582446289063,0.14339005947113037,11287.9345703125,1030
6400,25,1008,6,307.3125,200.0,0.00061263377,-1.747302496433258,0.0003,0.0,0.3,-0.0024607040919363498,13470.62645263672,0.106148362159729,5858.78662109375,1040
6656,26,1003,6,308.42424242424244,200.0,6.125658e-05,-1.7468545973300933,0.0003,0.0,0.3,-0.00017272974364459514,9032.487161254883,0.1188269853591919,5285.98779296875,1050
6912,27,997,6,312.79411764705884,200.0,0.0012203036,-1.7995661556720735,0.0003,0.0,0.3,-0.0016195240430533886,20133.239672851563,0.13159829378128052,12390.7998046875,1060
7168,28,993,7,321.8857142857143,200.0,0.001552057,-1.7989940702915193,0.0003,0.0,0.3,-0.00041260765865445135,16873.568701171876,0.1688399314880371,7442.63037109375,1070
7424,29,989,7,328.86486486486484,200.0,0.0021836606,-1.8427947521209718,0.0003,0.0,0.3,-0.0038280443521216513,20591.086083984374,-0.011225700378417969,10260.8955078125,1080
7680,30,986,7,327.57894736842104,200.0,0.0012738016,-1.858901220560074,0.0003,0.0,0.3,-0.0017833408433943986,31241.7408203125,0.08152782917022705,22240.712890625,1090
7936,31,985,8,328.2564102564103,200.0,0.010256361,-1.8696921825408936,0.0003,0.002734375,0.3,-0.009327370952814818,14234.279907226562,0.16270506381988525,2873.708251953125,1100
8192,32,985,8,322.075,200.0,0.0074182916,-1.8810799956321715,0.0003,0.0,0.3,-0.0048120971070602534,13249.407836914062,0.12736564874649048,6624.70654296875,1110
8448,33,983,8,317.26190476190476,200.0,0.0036330118,-1.9250774383544922,0.0003,0.00703125,0.3,-0.004779209941625595,13125.715991210938,0.15257906913757324,3693.468017578125,1120
8704,34,982,8,318.7906976744186,200.0,0.00052597956,-1.981562739610672,0.0003,0.0,0.3,-0.0008895376697182656,31697.37216796875,0.07668256759643555,10441.63671875,1130
8960,35,981,9,313.77272727272725,200.0,0.0009378535,-1.9792884767055512,0.0003,0.0,0.3,-0.003132126457057893,16498.185986328124,0.17639780044555664,9813.29296875,1140
9216,36,981,9,325.1304347826087,200.0,0.00042977813,-1.9457533657550812,0.0003,0.0,0.3,-0.001611271209549159,17715.52265625,0.15473109483718872,10287.6630859375,1150
9472,37,981,9,319.8723404255319,200.0,0.0014488879,-1.994315069913864,0.0003,0.0,0.3,-0.0023674515774473547,28358.397265625,0.15436452627182007,17088.05078125,1160
9728,38,981,9,317.3541666666667,200.0,0.0005509439,-2.042070746421814,0.0003,0.0,0.3,-0.0006221385672688484,18251.95476074219,0.08095312118530273,10619.5146484375,1170
9984,39,980,10,318.57142857142856,200.0,7.995451e-05,-2.0019773066043856,0.0003,0.0,0.3,-0.0007113403291441501,12374.441876220702,0.12462979555130005,3971.457275390625,1180
10240,40,978,10,320.80392156862746,200.0,0.012282416,-2.0600740909576416,0.0003,0.01484375,0.3,-0.010727759078145027,12521.418286132812,0.16638559103012085,3607.718017578125,1190
256,1,1178,0,540.0,200.0,0.0021835794,-1.9078624725341797,0.0003,0.0,0.3,-0.0002888683695346117,37588.46416015625,0.03767204284667969,19110.228515625,1200
512,2,1052,0,510.0,200.0,0.00013763923,-2.4589074730873106,0.0003,0.0,0.3,-0.000853148172609508,31168.21123046875,0.1456083059310913,17207.927734375,1210
768,3,979,0,716.6666666666666,200.0,0.0019244149,-2.460617649555206,0.0003,0.0,0.3,-0.004398200032301247,15023.838079833984,0.14325743913650513,14500.3798828125,1220
1024,4,962,1,698.0,200.0,0.0009136563,-2.433566153049469,0.0003,0.0,0.3,-0.0007859628996811808,20696.62255859375,0.040932536125183105,12741.9951171875,1230
1280,5,941,1,645.0,200.0,1.2532109e-05,-2.4309712767601015,0.0003,0.0,0.3,0.00010630837641656399,31422.53857421875,0.11015558242797852,12002.9931640625,1240
1536,6,924,1,648.5714285714286,200.0,0.00012251246,-2.426860976219177,0.0003,0.0,0.3,-0.0014364401809871196,16004.180078125,0.11344385147094727,8756.626953125,1250
1792,7,924,1,627.5,200.0,3.58487e-05,-2.4407430291175842,0.0003,0.0,0.3,0.00014290036633610726,17956.5501953125,0.11653321981430054,7152.16552734375,1260
2048,8,922,2,608.0,200.0,0.00025646435,-2.415648138523102,0.0003,0.0,0.3,-0.0021659623365849257,18507.85625,0.14837777614593506,11577.5986328125,1270
2304,9,911,2,596.3636363636364,200.0,3.4992117e-05,-2.438854122161865,0.0003,0.0,0.3,7.416389416903257e-05,36023.15419921875,0.07206165790557861,20160.4453125,1280
2560,10,905,2,582.5,200.0,0.00014945352,-2.4247732877731325,0.0003,0.0,0.3,0.0002859746804460883,10945.68092956543,0.1095278263092041,7754.8330078125,1290
2816,11,898,3,574.2857142857143,200.0,2.7955743e-05,-2.4199592590332033,0.0003,0.0,0.3,-0.0002301720203831792,17174.2615234375,0.09922289848327637,12261.974609375,1300
3072,12,893,3,574.0,200.0,3.2150885e-05,-2.42496178150177,0.0003,0.0,0.3,-0.0005274537950754165,30959.85966796875,0.14961904287338257,13934.955078125,1310
3328,13,894,3,576.25,200.0,1.5760073e-05,-2.4253042459487917,0.0003,0.0,0.3,1.5631946735084056e-05,18642.7314453125,0.05404007434844971,9636.3759765625,1320
3584,14,893,4,564.7058823529412,200.0,2.6084017e-05,-2.4311352372169495,0.0003,0.0,0.3,-0.0005383860552683473,18412.929150390624,0.06239974498748779,6523.23681640625,1330
3840,15,898,4,548.421052631579,200.0,3.2164622e-05,-2.420614755153656,0.0003,0.0,0.3,-0.0005242446786724031,13283.72120361328,0.09746819734573364,6710.37158203125,1340
4096,16,900,4,539.5,200.0,5.522743e-05,-2.4177190899848937,0.0003,0.0,0.3,-0.0006532809464260935,36340.69052734375,0.15870338678359985,22674.75,1350
4352,17,901,4,544.7619047619048,200.0,5.6004617e-05,-2.4154457449913025,0.0003,0.0,0.3,-0.0006501589668914676,15926.313098144532,0.0904926061630249,3573.177734375,1360
4608,18,897,5,549.5652173913044,200.0,5.5076787e-05,-2.4112191796302795,0.0003,0.0,0.3,-0.00035646440228447317,20236.686474609374,0.009999096393585205,8649.6708984375,1370
4864,19,895,5,547.9166666666666,200.0,0.0001797285,-2.4023303985595703,0.0003,0.0,0.3,-0.0011162946699187159,17748.2359375,0.14634883403778076,10935.4189453125,1380
5120,20,897,5,546.0,200.0,9.2461705e-05,-2.402310311794281,0.0003,0.0,0.3,-0.00016668466851115226,35752.00703125,0.06961250305175781,19934.86328125,1390
5376,21,898,5,546.1538461538462,200.0,6.428012e-05,-2.3947702169418337,0.0003,0.0,0.3,-0.0007468686671927571,15408.85048828125,0.14080125093460083,8801.880859375,1400
5632,22,903,6,566.4285714285714,200.0,0.0018978277,-2.412804138660431,0.0003,0.0,0.3,-0.005261062434874475,13326.380892944337,0.14699047803878784,6632.337890625,1410
5888,23,905,6,567.5862068965517,200.0,0.00074899406,-2.3983680605888367,0.0003,0.0,0.3,-0.002351050125434995,32099.29658203125,0.14834100008010864,11319.275390625,1420
6144,24,908,6,575.0,200.0,0.00019086245,-2.374373197555542,0.0003,0.0,0.3,7.112125167623163e-05,18945.6185546875,0.07829135656356812,6734.8623046875,1430
6400,25,911,7,575.3125,200.0,0.00022579427,-2.366730523109436,0.0003,0.0,0.3,-0.0012246870435774326,16557.8796875,0.15606731176376343,12267.0263671875,1440
6656,26,914,7,578.7878787878788,200.0,0.0014988158,-2.353588175773621,0.0003,0.0,0.3,-0.004438469372689724,12396.42350769043,0.1259201169013977,7499.00390625,1450
6912,27,915,7,582.0588235294117,200.0,0.0005467944,-2.342641794681549,0.0003,0.0,0.3,-0.002915397589094937,25968.21025390625,0.15447783470153809,13325.9482421875,1460
7168,28,917,7,580.5714285714286,200.0,0.00032133958,-2.335916578769684,0.0003,0.0,0.3,0.0002011406235396862,9050.76317138672,0.07327771186828613,6609.4638671875,1470
7424,29,915,8,581.081081081081,200.0,9.2499424e-05,-2.2940382838249205,0.0003,0.0,0.3,-0.0006220475654117763,15429.7771484375,0.130662202835083,8763.3349609375,1480
7680,30,915,8,580.5263157894736,200.0,8.418411e-05,-2.333778953552246,0.0003,0.0,0.3,-0.00045449069002643225,34710.661865234375,0.16269373893737793,24171.619140625,1490
7936,31,914,8,579.7435897435897,200.0,0.0024721767,-2.2863962769508364,0.0003,0.0,0.3,-0.003772524418309331,13339.41845703125,0.14906525611877441,6247.61474609375,1500
8192,32,911,8,576.0,200.0,0.002973774,-2.24545533657074,0.0003,0.0,0.3,4.341539461165667e-05,15601.563384246827,0.18295025825500488,6285.8671875,1510
8448,33,909,9,583.5714285714286,200.0,0.009742948,-2.2595945835113525,0.0003,0.006640625,0.3,-0.022284622467122973,15319.467309570313,0.1907559037208557,6575.8310546875,1520
8704,34,908,9,587.9069767441861,200.0,0.0039664013,-2.3336644172668457,0.0003,0.0,0.3,-0.0014825541293248534,32358.8228515625,0.19308173656463623,13725.830078125,1530
8960,35,908,9,586.1363636363636,200.0,0.01108638,-2.390805959701538,0.0003,0.0,0.3,-0.01169518600217998,16748.836303710938,0.19510018825531006,7540.60498046875,1540
9216,36,907,10,587.8260869565217,200.0,0.0025523696,-2.4214831948280335,0.0003,0.0,0.3,0.0013997086556628347,14044.545703125,0.1665586233139038,5009.4794921875,1550
9472,37,905,10,591.7021276595744,200.0,0.0005401727,-2.414317286014557,0.0003,0.0,0.3,-0.0015115811955183744,32589.52470703125,0.13853496313095093,19616.68359375,1560
9728,38,904,10,596.25,200.0,0.0010651744,-2.4165909767150877,0.0003,0.0,0.3,-0.004028305457904935,21740.76484375,0.021137595176696777,9552.408203125,1570
9984,39,901,11,592.2448979591836,200.0,0.0084279105,-2.393297624588013,0.0003,0.021875,0.3,-0.012938511604443193,14612.605114746093,0.17325615882873535,1510.4608154296875,1580
10240,40,899,11,591.7647058823529,200.0,0.0049748262,-2.388791584968567,0.0003,0.0,0.3,-0.006020266143605113,10499.073862075806,0.15389299392700195,3520.689697265625,1590
256,1,1114,0,316.0,200.0,0.0013951827,-2.3585805654525758,0.0003,0.0,0.3,-0.00016819587908685208,31482.28232421875,0.1282275915145874,18257.1328125,1600
512,2,1015,0,330.5,200.0,0.00010481151,-1.9723613917827607,0.0003,0.0,0.3,-0.0006904329638928175,32834.058984375,0.13753223419189453,19118.84375,1210
768,3,979,0,251.66666666666666,200.0,0.00010953122,-1.8593440115451814,0.0003,0.0,0.3,-0.0006117720855399966,7823.77890625,-0.03217875957489014,3964.3701171875,1220
1024,4,965,1,313.2,200.0,0.0014656235,-1.9479639649391174,0.0003,0.0,0.3,-0.0020879162009805443,10250.086360168458,0.15154552459716797,2325.2177734375,1230
1280,5,940,1,304.6666666666667,200.0,0.00044154935,-1.8980888724327087,0.0003,0.0,0.3,0.0007690647849813104,30603.20693359375,0.15678399801254272,16345.4912109375,1240
1536,6,922,1,291.85714285714283,200.0,0.0006481388,-1.9104080080986023,0.0003,0.0,0.3,-0.003000629600137472,12670.877758789062,0.16642165184020996,5907.50830078125,1250
1792,7,920,1,307.25,200.0,0.0028219714,-1.9674481689929961,0.0003,0.0,0.3,-0.0026245991233736277,14603.4142578125,0.15421032905578613,11475.322265625,1260
2048,8,912,2,339.0,200.0,0.00088796765,-1.9412946343421935,0.0003,0.0,0.3,-0.00044098852667957545,6292.7019515991215,0.13604635000228882,137.3013916015625,1270
2304,9,913,2,330.72727272727275,200.0,0.0016918674,-1.8307629466056823,0.0003,0.0,0.3,-0.0009189803036861122,12954.71650390625,0.10609626770019531,775.342041015625,1280
2560,10,913,2,329.5,200.0,0.0008773699,-1.821897566318512,0.0003,0.0,0.3,-0.00098035674309358,8206.23237991333,0.1532692313194275,5973.70849609375,1290
