time/time_elapsed,time/fps,time/total_timesteps,time/iterations,rollout/ep_len_mean,rollout/ep_rew_mean,train/policy_gradient_loss,train/value_loss,train/n_updates,train/entropy_loss,train/loss,train/approx_kl,train/learning_rate,train/clip_fraction,train/clip_range,train/explained_variance
9,681,6144,3,200.0,-66.33333333333333,-0.010393156626378186,1498.8934661865235,270,-2.1403733760118486,561.6852416992188,0.011468288,0.0003,0.072119140625,0.2,0.5124584436416626
12,659,8192,4,200.0,-43.25,-0.008784179475333076,1372.3367394447328,280,-2.1352068573236465,589.669921875,0.010489717,0.0003,0.040771484375,0.2,0.5336558818817139
15,651,10240,5,200.0,5.882352941176471,-0.006665251353115309,2388.9709392547607,290,-2.102264656871557,535.109375,0.008793179,0.0003,0.03642578125,0.2,0.5861186385154724
2,961,2048,1,200.0,-49.0,-0.009111249615671113,3680.7166175842285,300,-2.0612875275313853,1165.480224609375,0.010381975,0.0003,0.0369140625,0.2,0.5793846845626831
5,750,4096,2,200.0,-43.0,-0.00021348574227886274,1715.7332067489624,260,-0.9653908407315612,699.173583984375,7.496713e-05,0.0003,0.0,0.2,0.6287491321563721
8,702,6144,3,200.0,-26.333333333333332,-0.00034860062078223564,2240.604429244995,270,-0.9565663561224937,740.0318603515625,5.2809453e-05,0.0003,0.0,0.2,0.5699500441551208
12,680,8192,4,200.0,-52.5,-0.0004508713333052583,3428.886754608154,280,-0.9870278373360634,1354.0994873046875,8.0211146e-05,0.0003,0.0,0.2,0.6830501556396484
15,669,10240,5,200.0,-62.549019607843135,-0.0007672469531826209,1974.4484533309937,290,-1.0324684662744403,410.5433349609375,0.00044015778,0.0003,0.0,0.2,0.6705540418624878
2,911,2048,1,200.0,179.0,-0.00019843330956064164,2491.410922431946,300,-1.0337644644081592,953.2945556640625,4.2408414e-05,0.0003,0.0,0.2,0.6791739463806152
5,737,4096,2,200.0,160.5,-0.01030153079482261,3789.0672019958497,310,-1.9310529340058564,777.835693359375,0.011282524,0.0003,0.072119140625,0.2,0.5968043208122253
8,694,6144,3,200.0,177.33333333333334,-0.006701819796580822,4115.702624511719,320,-1.9256081078201532,1322.5242919921875,0.0067879157,0.0003,0.0234375,0.2,0.5705038905143738
12,663,8192,4,200.0,177.25,-0.007556769734947011,4306.615573501587,330,-1.944695197045803,2275.195556640625,0.0059004575,0.0003,0.04072265625,0.2,0.4442046284675598
15,641,10240,5,200.0,199.01960784313727,-0.00446525912557263,3364.3548126220703,340,-1.9612411484122276,1359.2691650390625,0.0043886867,0.0003,0.0181640625,0.2,0.5776141881942749
2,912,2048,1,200.0,-15.0,-0.006624335375090595,3657.5141628265383,350,-1.9087462652474643,1400.35400390625,0.00905342,0.0003,0.034619140625,0.2,0.6013979911804199
5,707,4096,2,200.0,113.0,-0.0010307289921911433,2635.015293121338,310,-0.996523567289114,1479.4632568359375,0.0006742579,0.0003,0.000341796875,0.2,0.5249356031417847
9,658,6144,3,200.0,78.0,-0.0007642219250556081,4293.052638626099,320,-1.0595224872231483,1973.5234375,0.00045702633,0.0003,0.0,0.2,0.6776590347290039
12,634,8192,4,200.0,123.0,-0.0007223572079965379,1882.1138429641724,330,-1.076871921122074,682.9874267578125,0.00011629291,0.0003,0.0,0.2,0.6846725940704346
16,622,10240,5,200.0,193.72549019607843,-0.0001690980832790956,5339.505841064453,340,-1.073154156655073,3029.97119140625,1.6075966e-05,0.0003,0.0,0.2,0.536241888999939
2,898,2048,1,200.0,240.0,-0.0010679235536372289,5762.778482818603,350,-1.0635259434580804,2275.56494140625,0.00049531786,0.0003,0.001904296875,0.2,0.5666401386260986
5,701,4096,2,200.0,364.0,-0.006937654959619977,4400.933392715454,360,-1.83947797678411,1956.5140380859375,0.0068900846,0.0003,0.033642578125,0.2,0.4272283911705017
9,661,6144,3,200.0,409.3333333333333,-0.009575915000459645,5424.755390930176,370,-1.8281347580254077,2373.529052734375,0.008549889,0.0003,0.048583984375,0.2,0.42976289987564087
12,644,8192,4,200.0,412.75,-0.005534560565138236,6606.374002075196,380,-1.7668883420526982,3326.298828125,0.00590666,0.0003,0.0203125,0.2,0.31070858240127563
16,634,10240,5,200.0,389.4117647058824,-0.0044347861694404855,5832.961456298828,390,-1.7058505959808827,3015.494140625,0.0049350453,0.0003,0.015478515625,0.2,0.5232440233230591
2,932,2048,1,200.0,721.0,-0.004966309093288146,4957.827458190918,400,-1.6445807043462992,2029.514404296875,0.006672485,0.0003,0.030224609375,0.2,0.4937365651130676
5,731,4096,2,200.0,453.5,-0.0007364019445958547,7900.015042877198,360,-1.097602417320013,2793.762451171875,0.0002662077,0.0003,0.0,0.2,0.4930505156517029
9,679,6144,3,200.0,483.6666666666667,-0.001345231113373302,4499.050467681885,370,-1.0593826549127698,1683.1512451171875,0.0005793415,0.0003,0.00185546875,0.2,0.41546666622161865
12,656,8192,4,200.0,449.0,-0.0019117501200526022,6959.361058807373,380,-1.1318843442946673,2927.451171875,0.0019472383,0.0003,0.01142578125,0.2,0.47507935762405396
15,643,10240,5,200.0,393.3333333333333,-0.0014716267221956513,5223.954888153076,390,-1.08731302767992,3218.208251953125,0.001951112,0.0003,0.0001953125,0.2,0.15702426433563232
2,910,2048,1,200.0,599.0,-0.0006065064888389315,3884.9832595825196,400,-1.0730822082608937,2210.163818359375,0.0001975981,0.0003,0.0,0.2,0.42943674325942993
5,705,4096,2,200.0,636.5,-0.0048360845205024814,6430.669623565674,410,-1.6334206357598304,2945.433349609375,0.006852585,0.0003,0.019580078125,0.2,0.41126251220703125
9,655,6144,3,200.0,670.6666666666666,-0.006981806119438261,6762.671270751953,420,-1.559704502671957,3558.5234375,0.0091527095,0.0003,0.032177734375,0.2,0.4232293963432312
12,635,8192,4,200.0,663.0,-0.0036829567565291655,9386.15082244873,430,-1.5313468161970376,5499.66845703125,0.0039190417,0.0003,0.01884765625,0.2,0.4244322180747986
16,620,10240,5,200.0,699.0196078431372,-0.004565994397853501,5920.905082702637,440,-1.548283015936613,2417.1923828125,0.007050167,0.0003,0.039794921875,0.2,0.39187854528427124
2,878,2048,1,200.0,639.0,-0.009028238298196812,9208.257650756836,450,-1.536626909673214,3774.96728515625,0.007947326,0.0003,0.059521484375,0.2,0.3492869734764099
5,695,4096,2,200.0,626.0,-0.0017392123510944657,8416.253604888916,410,-1.0909285720437765,3403.57373046875,0.0011025785,0.0003,0.006298828125,0.2,0.4326266050338745
9,648,6144,3,200.0,722.3333333333334,-0.004136871118680574,6966.985025787353,420,-1.181680489704013,3740.0849609375,0.0050808345,0.0003,0.01669921875,0.2,0.36987215280532837
12,631,8192,4,200.0,766.0,-0.0009571393718942999,9999.032272338867,430,-1.1314314022660255,4810.58984375,0.0012403604,0.0003,0.00029296875,0.2,0.2865324020385742
16,629,10240,5,200.0,763.5294117647059,-0.0018580742049380205,9326.873718261719,440,-1.106348580121994,4090.55810546875,0.0024413252,0.0003,0.004052734375,0.2,0.2772568464279175
2,939,2048,1,200.0,941.0,-0.002924291426461423,7641.256854248047,450,-1.088980939425528,4760.01318359375,0.003244133,0.0003,0.01494140625,0.2,0.39177805185317993
5,743,4096,2,200.0,984.0,-0.0064132509884075265,9848.223687744141,460,-1.4806906260550021,5266.84521484375,0.007300684,0.0003,0.0408203125,0.2,0.2969588041305542
8,694,6144,3,200.0,904.0,-0.010405107229598799,9916.479450988769,470,-1.4858980771154164,4248.8134765625,0.009853337,0.0003,0.087451171875,0.2,0.27296340465545654
12,664,8192,4,200.0,972.5,-0.006295919102558401,7432.0201614379885,480,-1.498088302835822,4437.32666015625,0.0071485694,0.0003,0.0462890625,0.2,0.33529675006866455
15,653,10240,5,200.0,991.3725490196078,-0.004858709500695113,11223.944618225098,490,-1.481021435186267,5485.99658203125,0.0066052815,0.0003,0.0369140625,0.2,0.27883630990982056
2,931,2048,1,200.0,780.0,-0.005624114055535756,10263.061946105958,500,-1.439600084722042,4879.65771484375,0.0048901686,0.0003,0.01708984375,0.2,0.2141825556755066
5,739,4096,2,200.0,673.5,-0.005193310094182379,7696.596355438232,460,-1.1534982424229383,3442.146728515625,0.009730232,0.0003,0.03408203125,0.2,0.3278384804725647
8,690,6144,3,200.0,832.3333333333334,-0.008388858888065443,7996.107511901855,470,-1.1204941738396883,3463.125244140625,0.014231348,0.0003,0.0798828125,0.2,0.4152090549468994
12,655,8192,4,200.0,961.75,-0.0027757336763897912,11431.188822937012,480,-1.1201301235705614,4295.86865234375,0.0034599055,0.0003,0.023095703125,0.2,0.3734629154205322
15,645,10240,5,200.0,944.1176470588235,-0.004372097987652523,10610.130137634278,490,-1.0315708482638002,6021.51953125,0.004919201,0.0003,0.03212890625,0.2,0.24945282936096191
2,891,2048,1,200.0,1278.0,-0.0022848144290037453,10024.922396850587,500,-1.0302238473668694,4713.42529296875,0.002241451,0.0003,0.009521484375,0.2,0.251457154750824
5,697,4096,2,200.0,1423.0,-0.00910723189736018,11776.644229125977,510,-1.363508826866746,5909.02978515625,0.008239254,0.0003,0.07255859375,0.2,0.3630944490432739
9,651,6144,3,200.0,1259.6666666666667,-0.006804811998154037,13790.48941040039,520,-1.2859793204814196,6867.474609375,0.007752275,0.0003,0.04716796875,0.2,0.056309401988983154
12,631,8192,4,200.0,1215.75,-0.004057581693632528,10511.822972106933,530,-1.3832962807267903,4480.38037109375,0.005795814,0.0003,0.048828125,0.2,0.030453026294708252
16,619,10240,5,200.0,1332.7450980392157,-0.009114279929781333,12395.514166259765,540,-1.2511857580393553,6411.71142578125,0.0080242455,0.0003,0.074462890625,0.2,0.04658091068267822
2,875,2048,1,200.0,1480.0,-0.005457916209707037,15359.559146118165,550,-1.1902506835758686,6833.89013671875,0.005487213,0.0003,0.045556640625,0.2,0.10959839820861816
5,708,4096,2,200.0,1221.5,-0.0071358995497575965,13650.108308410645,510,-1.0018379364162684,8672.369140625,0.009676252,0.0003,0.090185546875,0.2,0.39444637298583984
9,652,6144,3,200.0,1252.0,-0.0035432428092462944,10409.34376220703,520,-1.0083144227042795,4061.072509765625,0.005484863,0.0003,0.02236328125,0.2,0.3238864541053772
12,633,8192,4,200.0,1258.0,-0.006676734461507294,12930.109765625,530,-0.9036883698776365,6645.650390625,0.011974816,0.0003,0.0658203125,0.2,0.2504785656929016
16,620,10240,5,200.0,1258.4313725490197,-0.0039162515524367334,12169.01242980957,540,-0.8571193773299456,5144.1142578125,0.0048747407,0.0003,0.030615234375,0.2,0.33672451972961426
2,869,2048,1,200.0,1632.0,-0.0014960928172513376,13755.43970336914,550,-0.9589644432067871,5361.11328125,0.0022847708,0.0003,0.01201171875,0.2,0.40981465578079224
5,703,4096,2,200.0,1536.5,-0.007834760783589445,15145.257290649413,560,-1.1456961445510387,7002.0234375,0.006504032,0.0003,0.06376953125,0.2,0.09349876642227173
9,650,6144,3,200.0,1637.0,-0.006227948216837831,14555.737216186524,570,-1.1628199558705092,7706.5888671875,0.0072957403,0.0003,0.087548828125,0.2,0.2491123080253601
12,633,8192,4,200.0,1601.5,-0.008949545890209265,16167.351300048827,580,-1.0497732998803257,6750.2919921875,0.0074922433,0.0003,0.079345703125,0.2,0.022629201412200928
16,622,10240,5,200.0,1611.3725490196077,-0.002927325501514133,16877.480221557616,590,-0.9885476095601916,8688.1884765625,0.0037881448,0.0003,0.018994140625,0.2,0.25625544786453247
2,907,2048,1,200.0,1650.0,-0.007864225868252106,17042.645806884764,600,-0.9240389551967383,8190.42236328125,0.006877954,0.0003,0.06650390625,0.2,0.04547762870788574
5,710,4096,2,200.0,1646.5,-0.00404196545277955,16250.903024291993,560,-0.8792930524796247,7847.2802734375,0.009647027,0.0003,0.029833984375,0.2,0.40201640129089355
9,665,6144,3,200.0,1710.6666666666667,-0.0029138974961824713,16001.026333618163,570,-0.7364598043262959,11325.71875,0.002597433,0.0003,0.042919921875,0.2,0.15184426307678223
12,647,8192,4,200.0,1731.25,-0.0033385993381671144,17033.366806030273,580,-0.7930357128381729,7867.32666015625,0.004719891,0.0003,0.03359375,0.2,0.06263774633407593
16,634,10240,5,200.0,1762.549019607843,-0.0026088002712640447,18102.739724731444,590,-0.8580484969541431,9351.875,0.0064302897,0.0003,0.0328125,0.2,0.476448118686676
2,911,2048,1,200.0,1441.0,-0.0017881855106679722,18215.476620483398,600,-0.8201229602098465,8736.796875,0.0025670459,0.0003,0.014208984375,0.2,0.04577904939651489
5,718,4096,2,200.0,1504.5,-0.004085097707866225,14555.136096191407,610,-0.9481446767225862,7700.2041015625,0.0042728633,0.0003,0.0400390625,0.2,0.1567925214767456
9,669,6144,3,200.0,1638.3333333333333,-0.008284010579518507,14694.74226989746,620,-0.8956158921122551,7724.619140625,0.010851964,0.0003,0.096142578125,0.2,0.5209751129150391
12,644,8192,4,200.0,1669.5,-0.0055202497256686914,17279.04087524414,630,-0.8111303934827447,8179.478515625,0.011776069,0.0003,0.12265625,0.2,0.0035048723220825195
16,631,10240,5,200.0,1673.137254901961,-0.0052043006151507145,17648.3470703125,640,-0.8577353700995445,9069.734375,0.008075666,0.0003,0.052685546875,0.2,-1.2159347534179688e-05
2,812,2048,1,200.0,1674.0,-0.004942201981612016,14707.6763671875,650,-0.8526568513363599,8887.189453125,0.0050671543,0.0003,0.048583984375,0.2,0.19496262073516846
6,671,4096,2,200.0,1565.0,-0.0038696121599059554,15366.372351074218,610,-0.927124391309917,9376.5830078125,0.010612161,0.0003,0.062109375,0.2,0.07941347360610962
9,637,6144,3,200.0,1401.3333333333333,-0.002807442468474619,13186.24245300293,620,-0.8373454203829169,7240.99072265625,0.008130076,0.0003,0.027587890625,0.2,0.23059600591659546
13,620,8192,4,200.0,1435.0,-0.0012221343480632641,10600.739115905762,630,-0.9320427015423774,6063.53369140625,0.0010647242,0.0003,0.007177734375,0.2,0.6496601104736328
16,611,10240,5,200.0,1528.235294117647,-0.001911701551580336,15693.433892822266,640,-0.8504848042502999,7424.814453125,0.0016120833,0.0003,0.006982421875,0.2,0.6146976947784424
2,886,2048,1,200.0,1567.0,-0.005262511473847553,16625.05789489746,650,-0.7705503668636083,6610.6064453125,0.008123056,0.0003,0.060400390625,0.2,0.2567943334579468
5,708,4096,2,200.0,1630.0,-0.004330796026624739,15209.294198608399,660,-0.9206322597339749,8581.1171875,0.004920571,0.0003,0.040234375,0.2,0.31405001878738403
9,653,6144,3,200.0,1568.3333333333333,-0.0035919818270485847,14691.62158203125,670,-0.7697212982922792,6277.876953125,0.0074148914,0.0003,0.0552734375,0.2,0.10046637058258057
13,630,8192,4,200.0,1573.25,-0.0048029081604909155,11748.227502441407,680,-0.7557252394035459,6463.72216796875,0.0030899004,0.0003,0.045068359375,0.2,0.47686827182769775
16,620,10240,5,200.0,1656.862745098039,-0.0030795121689152437,16004.20940246582,690,-0.7679039508104324,7295.73876953125,0.004335409,0.0003,0.03134765625,0.2,0.3939266800880432
2,872,2048,1,200.0,1771.0,-0.0038248425044002943,18209.37986755371,700,-0.7254467671737075,8452.3544921875,0.0036419677,0.0003,0.033935546875,0.2,0.13558876514434814
5,690,4096,2,200.0,1775.0,-0.0020764166947628837,16776.88023071289,660,-0.7423954943194986,6888.37158203125,0.0049707144,0.0003,0.0375,0.2,0.3873671293258667
9,644,6144,3,200.0,1858.6666666666667,-0.0018342616051086225,16279.255090332032,670,-0.712349664978683,8690.654296875,0.0041616876,0.0003,0.03564453125,0.2,0.03220701217651367
13,624,8192,4,200.0,1862.75,-0.0019525980998878368,18494.96677246094,680,-0.6896320369094611,8920.46875,0.0047725053,0.0003,0.0435546875,0.2,0.031577467918395996
16,615,10240,5,200.0,1758.235294117647,-0.0026410566220874897,15068.216162109375,690,-0.7017430264502764,5970.07568359375,0.00413315,0.0003,0.020556640625,0.2,0.32547396421432495
2,908,2048,1,200.0,1809.0,-0.003091412604408106,14735.963278198242,700,-0.6236761355772614,6646.17919921875,0.004124997,0.0003,0.03232421875,0.2,0.26896369457244873
5,714,4096,2,200.0,1849.5,-0.0036627881665481253,15767.620486450196,710,-0.6928651304915547,8692.1494140625,0.0064177904,0.0003,0.054150390625,0.2,0.02543044090270996
9,668,6144,3,200.0,1853.0,-0.005632494459860027,16456.161517333985,720,-0.7050885297358036,6645.85986328125,0.009293329,0.0003,0.06767578125,0.2,0.29264456033706665
12,647,8192,4,200.0,1844.5,-0.002885891830374021,16632.149487304687,730,-0.7202980674803257,9143.4287109375,0.0035370027,0.0003,0.02294921875,0.2,0.4553765654563904
16,637,10240,5,200.0,1865.686274509804,-0.002771523610863369,16658.652084350586,740,-0.6552711471915245,7289.91064453125,0.0049185315,0.0003,0.02529296875,0.2,0.34086036682128906
2,925,2048,1,200.0,1310.0,-0.0023055702338751873,17382.282189941405,750,-0.6485036599449814,7039.966796875,0.0018647026,0.0003,0.029736328125,0.2,0.21235424280166626
5,720,4096,2,200.0,1519.0,-0.0017780187241442035,14738.449490356445,710,-0.5962412947788834,6336.5791015625,0.0043929387,0.0003,0.006982421875,0.2,0.5495284795761108
9,675,6144,3,200.0,1626.3333333333333,-0.0025796820322284476,17205.96156616211,720,-0.5446486871689558,8233.896484375,0.0049234014,0.0003,0.033251953125,0.2,0.08524280786514282
12,653,8192,4,200.0,1725.0,-0.005951028922572732,15997.348196411132,730,-0.5045912564732135,7044.2412109375,0.0031973645,0.0003,0.034423828125,0.2,0.36897361278533936
16,638,10240,5,200.0,1755.4901960784314,-0.001359447804861702,17498.352325439453,740,-0.42374190418049695,10665.8544921875,0.0023527308,0.0003,0.020068359375,0.2,0.0348086953163147
2,920,2048,1,200.0,2090.0,-0.00231763396441238,15661.586224365234,750,-0.42592248395085336,6156.1376953125,0.0019289355,0.0003,0.02412109375,0.2,0.3928520679473877
5,721,4096,2,200.0,2046.0,-0.004137239422561834,17065.05964050293,760,-0.6755926681682467,7411.01416015625,0.009805395,0.0003,0.03720703125,0.2,0.00686955451965332
9,650,6144,3,200.0,2022.6666666666667,-0.004651998083863873,17397.849987792968,770,-0.7245126375928521,8208.078125,0.003983464,0.0003,0.036572265625,0.2,0.030125975608825684
