rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/iterations,time/time_elapsed,time/fps,train/value_loss,train/explained_variance,train/learning_rate,train/clip_range,train/entropy_loss,train/clip_fraction,train/n_updates,train/policy_gradient_loss,train/loss,train/approx_kl
227.94117647058823,200.0,6912,27,12,552,8101.837143516541,0.07041501998901367,0.0003,0.3,-2.25765917301178,0.0,1460,-0.0005172528093680739,7040.02880859375,0.00021907967
238.85714285714286,200.0,7168,28,12,551,8462.920208740234,0.08871650695800781,0.0003,0.3,-2.222703206539154,0.0,1470,-0.00035524668637663124,562.865478515625,5.1727984e-05
230.27027027027026,200.0,7424,29,13,550,8717.061480712891,0.055684030055999756,0.0003,0.3,-2.1568460702896117,0.0,1480,-0.0001781262457370758,4173.71923828125,8.633826e-06
241.31578947368422,200.0,7680,30,13,551,36.64958410263061,-1.157508134841919,0.0003,0.3,-2.1604870438575743,0.0,1490,-0.0039467875147238375,17.56820297241211,0.0010504061
256.15384615384613,200.0,7936,31,14,552,6174.926761627197,0.057679057121276855,0.0003,0.3,-2.2729671001434326,0.0,1500,-0.003745917952619493,361.7459411621094,0.001366525
266.0,200.0,8192,32,14,553,17929.06201171875,0.01896589994430542,0.0003,0.3,-2.0113435983657837,0.0,1510,-0.002130978414788842,3546.242919921875,0.0004105633
283.8095238095238,200.0,8448,33,15,555,7654.195430374146,0.06416428089141846,0.0003,0.3,-2.0510014653205872,0.0,1520,-0.0015584216918796301,4872.826171875,0.00036257482
269.30232558139534,200.0,8704,34,15,557,7075.799096679688,0.06371843814849854,0.0003,0.3,-2.1120061755180357,0.0,1530,-0.0019033056683838367,1208.11328125,0.00035594474
277.5,200.0,8960,35,16,558,7051.182313513756,0.06994444131851196,0.0003,0.3,-2.245395541191101,0.01015625,1540,-0.005185581417754293,3732.8046875,0.011343412
270.0,200.0,9216,36,16,559,80.61508998870849,-2.310290813446045,0.0003,0.3,-1.972606074810028,0.0,1550,-0.003495062980800867,36.2734375,0.0013081445
277.6595744680851,200.0,9472,37,16,561,16679.32325439453,0.08793580532073975,0.0003,0.3,-1.986621046066284,0.0,1560,-0.0009673138381913304,12143.1748046875,0.00037790113
283.3333333333333,200.0,9728,38,17,560,7581.592016816139,0.07763904333114624,0.0003,0.3,-1.8363214194774629,0.0,1570,-0.0005086124176159502,5740.16552734375,0.00012310897
288.7755102040816,200.0,9984,39,17,559,6944.125143766403,0.07559263706207275,0.0003,0.3,-1.8679604351520538,0.0,1580,-0.0010192153044044972,4.304590225219727,0.001049811
280.98039215686276,200.0,10240,40,18,556,105.9639757156372,-0.7672199010848999,0.0003,0.3,-2.1989575028419495,0.0,1590,-0.0012247729580849409,33.90812683105469,0.0040537063
-370.0,200.0,256,1,0,697,15751.80390625,0.025583982467651367,0.0003,0.3,-1.9724366545677186,0.0,1600,-0.0008996526477858425,9331.7763671875,0.0010678568
-365.0,200.0,512,2,0,592,8.218649423122406,0.07550215721130371,0.0003,0.3,-1.6837748765945435,0.049609375,1610,-0.005199309135787189,2.64312744140625,0.01778492
-366.6666666666667,200.0,768,3,1,584,5.312849909067154,0.15993618965148926,0.0003,0.3,-1.6916797816753388,0.078515625,1620,-0.01194855673238635,2.0195345878601074,0.027730305
-376.0,200.0,1024,4,1,565,4.980796360969544,-2.903322458267212,0.0003,0.3,-1.7610725045204163,0.032421875,1630,-0.006321629416197539,1.9956495761871338,0.011047962
-375.0,200.0,1280,5,2,557,16.95078067779541,-0.6250189542770386,0.0003,0.3,-1.2293162941932678,0.0,1640,-0.0015494045102968812,4.96977424621582,0.0002434277
-377.14285714285717,200.0,1536,6,2,544,1.107721471041441,0.21739989519119263,0.0003,0.3,-1.7639203786849975,0.060546875,1650,-0.015853142249397933,0.2942636013031006,0.023114875
-376.25,200.0,1792,7,3,541,4.579479816555977,0.2908211946487427,0.0003,0.3,-2.1796279311180116,0.2265625,1660,-0.008425440732389688,2.910407304763794,0.04762296
-388.0,200.0,2048,8,3,548,26.306444430351256,0.014485538005828857,0.0003,0.3,-1.4024415194988251,0.0625,1670,-0.016103118425235152,15.381991386413574,0.017530773
-384.54545454545456,200.0,2304,9,4,556,36.26045932769775,-0.06215238571166992,0.0003,0.3,-1.2973432123661042,0.0,1680,-0.0035950430668890477,19.95278549194336,0.0016910404
-388.3333333333333,200.0,2560,10,4,561,54.24438123703003,-0.0036287307739257812,0.0003,0.3,-1.896254825592041,0.01015625,1690,-0.012164353765547276,27.69654083251953,0.0041469056
-383.57142857142856,200.0,2816,11,4,565,15.450851774215698,-0.0024071931838989258,0.0003,0.3,-1.7964291393756866,0.133203125,1700,-0.006985928071662784,7.998073577880859,0.02739395
-382.6666666666667,200.0,3072,12,5,563,43.14247703552246,-0.0023348331451416016,0.0003,0.3,-1.531918066740036,0.0109375,1710,-0.010829621157608927,18.735437393188477,0.008077918
-383.75,200.0,3328,13,5,561,0.7422116674482823,0.00867372751235962,0.0003,0.3,-1.8399351358413696,0.013671875,1720,-0.0031457837438210847,0.20674824714660645,0.014482569
-384.70588235294116,200.0,3584,14,6,565,0.5774108156561851,-8.952617645263672e-05,0.0003,0.3,-1.7084001541137694,0.091796875,1730,-0.01112679336220026,0.10383056104183197,0.03644214
-382.63157894736844,200.0,3840,15,6,569,9.250179851055146,0.0011090636253356934,0.0003,0.3,-1.7843128383159637,0.065234375,1740,-0.02294427705928683,2.640213966369629,0.02811993
-381.0,200.0,4096,16,7,570,7.840396547317505,-0.12307512760162354,0.0003,0.3,-1.8960547029972077,0.0234375,1750,-0.0071850693318992855,2.681349754333496,0.014184819
-378.57142857142856,200.0,4352,17,7,572,14.563909101486207,-0.0014901161193847656,0.0003,0.3,-1.8413473963737488,0.0078125,1760,-0.007080826535820961,6.771873950958252,0.006894982
-379.5652173913044,200.0,4608,18,8,571,61.525712394714354,7.933378219604492e-05,0.0003,0.3,-1.7779037177562713,0.0,1770,-0.0046042392263188955,37.02281951904297,0.0021938009
-376.6666666666667,200.0,4864,19,8,573,11.549926352500915,3.62396240234375e-05,0.0003,0.3,-1.609670501947403,0.02890625,1780,-0.00634538937592879,8.689862251281738,0.014330402
-375.6,200.0,5120,20,8,572,18.67200860977173,0.0018066167831420898,0.0003,0.3,-1.8740049242973327,0.004296875,1790,-0.004728560126386583,9.663723945617676,0.004868863
-376.53846153846155,200.0,5376,21,9,575,3.5236829042434694,0.00015527009963989258,0.0003,0.3,-1.9552824318408966,0.000390625,1800,-0.0064124817494302985,1.4830284118652344,0.0050432244
-377.5,200.0,5632,22,9,576,53.96192274093628,0.003064870834350586,0.0003,0.3,-1.8783141434192658,0.000390625,1810,-0.004278282751329243,43.59501647949219,0.004980311
-368.9655172413793,200.0,5888,23,10,574,15.102819347381592,0.0036687850952148438,0.0003,0.3,-1.8657127976417542,0.093359375,1820,-0.013970113219693303,6.314157962799072,0.039432235
-361.6666666666667,200.0,6144,24,10,569,735.4496475219727,0.00011348724365234375,0.0003,0.3,-1.6136667013168335,0.0,1830,-0.0015198785811662674,226.51577758789062,0.0012505054
-362.1875,200.0,6400,25,11,566,7.398848551511764,-0.8480068445205688,0.0003,0.3,-1.5844997942447663,0.0,1840,-0.0017340039019472897,2.646536111831665,0.00047427625
-362.72727272727275,200.0,6656,26,11,567,5.2387842535972595,0.10294961929321289,0.0003,0.3,-1.8576537311077117,0.059765625,1850,-0.014974937727674841,2.711149215698242,0.027221106
-363.2352941176471,200.0,6912,27,12,566,6.2198537468910216,-0.19168460369110107,0.0003,0.3,-1.726563036441803,0.025390625,1860,-0.013503850367851556,1.1598368883132935,0.01645239
-363.42857142857144,200.0,7168,28,12,569,6.842165958881378,-0.0001264810562133789,0.0003,0.3,-1.9160906612873077,0.0859375,1870,-0.02131998320110142,4.511544704437256,0.031024855
-363.2432432432432,200.0,7424,29,13,570,7.006966662406922,0.00024336576461791992,0.0003,0.3,-1.7783293068408965,0.098828125,1880,-0.016569308657199144,4.185121536254883,0.015538721
-363.94736842105266,200.0,7680,30,13,568,7.661874294281006,0.0005029439926147461,0.0003,0.3,-1.5367936313152313,0.06484375,1890,-0.028672657255083323,1.9435101747512817,0.028265106
-363.5897435897436,200.0,7936,31,13,568,11.004120898246764,5.543231964111328e-06,0.0003,0.3,-1.9598312735557557,0.2125,1900,-0.02782066082581878,6.052157878875732,0.03967324
-363.25,200.0,8192,32,14,566,8.514391779899597,6.258487701416016e-06,0.0003,0.3,-1.5530136346817016,0.160546875,1910,-0.02479852959513664,3.3173112869262695,0.049901754
-363.8095238095238,200.0,8448,33,14,570,10.761166584491729,4.9114227294921875e-05,0.0003,0.3,-1.7835908710956574,0.162109375,1920,-0.009976926445960998,8.724337577819824,0.023516376
-363.72093023255815,200.0,8704,34,15,568,2.066739982366562,-0.00013458728790283203,0.0003,0.3,-1.8083842396736145,0.0,1930,-0.0034860528074204923,1.2085130214691162,0.003386885
-363.8636363636364,200.0,8960,35,15,568,9.984880137443543,0.00010675191879272461,0.0003,0.3,-1.6839174211025238,0.0390625,1940,-0.015759856021031738,5.770050048828125,0.017950658
-358.4782608695652,200.0,9216,36,16,568,383.60891284942625,-2.0265579223632812e-06,0.0003,0.3,-1.4911619007587433,0.00234375,1950,0.00040444768965244295,264.1781311035156,0.0062687816
-358.29787234042556,200.0,9472,37,16,567,17.404039049148558,6.0677528381347656e-05,0.0003,0.3,-1.6558646082878112,0.069921875,1960,-0.010717547731474042,6.5111541748046875,0.0070214057
-358.5416666666667,200.0,9728,38,17,567,10.322911787033082,0.0001679062843322754,0.0003,0.3,-1.54805548787117,0.0984375,1970,-0.008773167617619038,5.1031670570373535,0.020322267
-359.38775510204084,200.0,9984,39,17,567,30.605790984630584,3.3020973205566406e-05,0.0003,0.3,-1.4747106552124023,0.00078125,1980,-0.004010978119913489,23.80167579650879,0.0034895418
-360.19607843137254,200.0,10240,40,18,567,6.852761888504029,0.0002986788749694824,0.0003,0.3,-1.524740505218506,0.041015625,1990,-0.008197907544672488,3.435573101043701,0.010565766
650.0,200.0,256,1,0,661,8.341252386569977,0.0008159875869750977,0.0003,0.3,-1.2729696929454803,0.009765625,2000,-0.01809619185514748,4.578003883361816,0.009221079
650.0,200.0,512,2,0,621,12817.194311523437,0.06696730852127075,0.0003,0.3,-2.042072081565857,0.0,1610,-0.0005334892310202121,5383.5546875,8.739927e-05
646.6666666666666,200.0,768,3,1,595,8343.423657226562,0.09256738424301147,0.0003,0.3,-1.970218652486801,0.0,1620,-0.00045028186868876217,4372.9775390625,0.00011299248
444.0,200.0,1024,4,1,600,7685.60507273674,0.08613497018814087,0.0003,0.3,-2.00036935210228,0.0,1630,-0.0005407875869423151,2112.455322265625,0.00029723695
480.0,200.0,1280,5,2,612,6995.020522785187,0.0775948166847229,0.0003,0.3,-2.055334985256195,0.0,1640,-0.0012689196737483144,6974.4404296875,0.0003375376
358.57142857142856,200.0,1536,6,2,615,20.668493366241456,-1.1278572082519531,0.0003,0.3,-2.222450089454651,0.012109375,1650,-0.009565465967170894,5.445208549499512,0.021551145
412.5,200.0,1792,7,2,618,7429.299323654175,0.07275456190109253,0.0003,0.3,-2.14293212890625,0.0,1660,0.0021931655472144486,3966.541259765625,0.001809459
376.0,200.0,2048,8,3,609,399.9285120010376,-0.04671502113342285,0.0003,0.3,-2.132813239097595,0.016015625,1670,-0.00953756223898381,255.55772399902344,0.007413119
331.8181818181818,200.0,2304,9,3,601,8148.995053768158,0.08926862478256226,0.0003,0.3,-2.140396749973297,0.0,1680,-0.0005483607994392515,2016.7010498046875,0.00026973337
352.5,200.0,2560,10,4,591,8421.412927246094,0.0854954719543457,0.0003,0.3,-2.145628345012665,0.0,1690,-0.000763723417185247,6452.11767578125,0.00023568398
389.2857142857143,200.0,2816,11,4,582,8303.47559350729,0.09446984529495239,0.0003,0.3,-1.992820131778717,0.0,1700,9.806733578443527e-06,4182.53955078125,0.000476541
338.6666666666667,200.0,3072,12,5,583,7113.32822265625,0.04310113191604614,0.0003,0.3,-1.9138444006443023,0.0,1710,-0.0009878511831630022,3300.346435546875,0.00019655889
356.875,200.0,3328,13,5,582,8478.255725097657,0.07585471868515015,0.0003,0.3,-2.152660083770752,0.0,1720,-0.0008095477242022753,6802.2958984375,0.00010523549
312.3529411764706,200.0,3584,14,6,575,39.93853120803833,-0.15690016746520996,0.0003,0.3,-2.183792996406555,0.041796875,1730,-0.017227189778350294,12.559029579162598,0.02211334
238.94736842105263,200.0,3840,15,6,577,10.523023772239686,-0.4819720983505249,0.0003,0.3,-2.4472912549972534,0.20859375,1740,-0.02160543405916542,4.945205211639404,0.014472669
260.0,200.0,4096,16,7,574,7687.475853347778,0.07189637422561646,0.0003,0.3,-2.024281394481659,0.0,1750,0.00032456282060593366,34.601505279541016,0.002256751
277.6190476190476,200.0,4352,17,7,577,8423.355950927735,0.07531803846359253,0.0003,0.3,-2.209157133102417,0.0,1760,-3.0617322772741316e-05,2811.1572265625,0.00010282826
309.1304347826087,200.0,4608,18,7,578,8750.617764282226,0.07959985733032227,0.0003,0.3,-2.0227827191352845,0.0,1770,-0.0003877790179103613,6247.935546875,4.9056718e-05
323.3333333333333,200.0,4864,19,8,582,16002.621154785156,0.09042114019393921,0.0003,0.3,-1.9454001307487487,0.0,1780,-0.0010382047388702632,10209.158203125,0.00010433374
337.2,200.0,5120,20,8,578,8368.505322265624,0.09483468532562256,0.0003,0.3,-2.04267098903656,0.0,1790,-0.0011966199148446322,6273.4619140625,0.00021382165
348.46153846153845,200.0,5376,21,9,579,5741.902796554566,0.07747983932495117,0.0003,0.3,-2.145898139476776,0.000390625,1800,-0.0008609563345089554,10.532500267028809,0.0068422975
297.5,200.0,5632,22,9,585,13.154842162132264,-1.3148231506347656,0.0003,0.3,-2.3186076641082765,0.037109375,1810,-0.008585417247377335,4.013956069946289,0.023176536
309.6551724137931,200.0,5888,23,10,586,32.32300190925598,-0.7341958284378052,0.0003,0.3,-2.3429877877235414,0.009765625,1820,-0.0060858131852000955,9.352079391479492,0.00835783
319.6666666666667,200.0,6144,24,10,580,15240.035595703124,0.010115265846252441,0.0003,0.3,-2.0517807841300963,0.002734375,1830,-0.00687352386303246,11420.3818359375,0.005376026
337.1875,200.0,6400,25,11,579,9136.89951171875,0.021312713623046875,0.0003,0.3,-2.0460739731788635,0.0,1840,-0.0005888519401196391,3445.34423828125,0.00027115433
346.06060606060606,200.0,6656,26,11,580,8513.946838378906,0.0740891695022583,0.0003,0.3,-2.199827325344086,0.0,1850,-0.0008259692694991827,3488.34765625,9.631063e-05
355.0,200.0,6912,27,11,579,14099.133416748047,0.08345210552215576,0.0003,0.3,-2.1855332016944886,0.0,1860,-0.0020466342801228167,4069.2919921875,0.00034709438
335.42857142857144,200.0,7168,28,12,581,24.98601722717285,-0.9504493474960327,0.0003,0.3,-2.2571043491363527,0.01640625,1870,-0.016451116790995,12.561554908752441,0.011869806
304.86486486486484,200.0,7424,29,12,581,394.95397148132326,-0.055083632469177246,0.0003,0.3,-2.2530677914619446,0.015625,1880,-0.0049437394365668295,244.60150146484375,0.010896001
313.6842105263158,200.0,7680,30,13,579,8067.318591308594,0.08448100090026855,0.0003,0.3,-2.4403901934623717,0.0,1890,-0.00033182608895003795,6967.5712890625,0.00012046518
295.8974358974359,200.0,7936,31,13,577,44.969359970092775,-0.2877925634384155,0.0003,0.3,-2.3562344312667847,0.0,1900,-0.006251898594200611,14.684619903564453,0.0030392427
304.25,200.0,8192,32,14,576,8208.087683105468,0.11469310522079468,0.0003,0.3,-2.174169111251831,0.0,1910,-0.0007712032995186747,4731.9267578125,0.00137164
296.9047619047619,200.0,8448,33,14,573,8035.0140984296795,0.08094853162765503,0.0003,0.3,-2.293109130859375,0.0,1920,0.00020593469962477685,6440.8447265625,0.002240796
304.6511627906977,200.0,8704,34,15,573,6922.421740722656,0.08456248044967651,0.0003,0.3,-2.2784865617752077,0.0,1930,-0.001749301515519619,3242.54541015625,0.0050999075
289.3181818181818,200.0,8960,35,15,574,13.258358871936798,-0.8234139680862427,0.0003,0.3,-2.410197579860687,0.069921875,1940,-0.020552100287750362,2.5767905712127686,0.036739737
308.2608695652174,200.0,9216,36,15,576,8006.544961547852,0.07784265279769897,0.0003,0.3,-2.4434780836105348,0.0,1950,0.005555448471568525,5028.1015625,0.0015663684
315.1063829787234,200.0,9472,37,16,576,14972.223559570313,0.09449368715286255,0.0003,0.3,-2.295088994503021,0.0,1960,-0.0010111491428688169,3234.01220703125,9.127869e-05
300.8333333333333,200.0,9728,38,16,575,23.741332292556763,-1.2162559032440186,0.0003,0.3,-2.217905569076538,0.0,1970,-0.011144648189656436,5.1388444900512695,0.005470827
307.9591836734694,200.0,9984,39,17,572,8378.436561584473,0.10885614156723022,0.0003,0.3,-2.327203297615051,0.0,1980,-0.0018537981435656548,120.17710876464844,0.0029623073
301.7647058823529,200.0,10240,40,17,573,8.440212440490722,0.12202191352844238,0.0003,0.3,-2.4010085105895995,0.116796875,1990,-0.019095549033954738,3.1132102012634277,0.047476705
-350.0,200.0,256,1,0,791,14785.575457763673,0.044202208518981934,0.0003,0.3,-2.3912549018859863,0.00234375,2000,0.007852420047856867,9072.439453125,0.004706978
-350.0,200.0,512,2,0,681,18.93270778656006,0.0005034208297729492,0.0003,0.3,-1.3434224784374238,0.01953125,2010,-0.006259027891792357,11.514336585998535,0.010660176
-356.6666666666667,200.0,768,3,1,633,6.451316952705383,0.0007838010787963867,0.0003,0.3,-1.210323655605316,0.1109375,2020,-0.011454263119958341,2.80937123298645,0.027937079
-326.0,200.0,1024,4,1,620,9.858886218070984,0.004315078258514404,0.0003,0.3,-1.3116265416145325,0.10078125,2030,-0.012759065767750145,4.555725574493408,0.04952095
-336.6666666666667,200.0,1280,5,2,602,437.35998458862304,-0.002541661262512207,0.0003,0.3,-1.1585031747817993,0.011328125,2040,0.0031093086465261875,170.42291259765625,0.007189201
-345.7142857142857,200.0,1536,6,2,591,31.426251220703126,0.013543963432312012,0.0003,0.3,-1.3540991485118865,0.003515625,2050,-0.0039757083752192555,14.059818267822266,0.0060696653
-325.0,200.0,1792,7,3,582,379.076180267334,0.0009105205535888672,0.0003,0.3,-1.5350753962993622,0.0,2060,-0.001954272924922407,364.3440246582031,0.002032396
-341.0,200.0,2048,8,3,584,49.11931800842285,0.014453887939453125,0.0003,0.3,-1.8773101389408111,0.0,2070,-0.004158370313234627,37.84395217895508,0.00072708214
-340.0,200.0,2304,9,3,589,44.14872417449951,0.02321082353591919,0.0003,0.3,-1.2516150772571564,0.0359375,2080,-0.009755387576296926,31.41490936279297,0.015798215
-340.8333333333333,200.0,2560,10,4,587,9.300133728981018,0.15244168043136597,0.0003,0.3,-1.44400994181633,0.034375,2090,-0.013250664272345603,4.208191871643066,0.012808893
-343.57142857142856,200.0,2816,11,4,591,6.125419318675995,-0.9234589338302612,0.0003,0.3,-1.8707070350646973,0.015234375,2100,-0.008376126387156546,1.7108263969421387,0.012858529
-343.3333333333333,200.0,3072,12,5,582,24.279144477844238,0.004786193370819092,0.0003,0.3,-1.46165971159935,0.020703125,2110,-0.013003105437383056,14.31790828704834,0.012976685
-343.75,200.0,3328,13,5,575,7.972609508037567,0.2686804533004761,0.0003,0.3,-1.7725776970386504,0.0328125,2120,-0.016046677157282828,5.01073694229126,0.022205826
-347.05882352941177,200.0,3584,14,6,572,12.426947259902954,-6.513835430145264,0.0003,0.3,-1.8412999927997589,0.0,2130,-0.0014232595451176167,2.932337522506714,0.0038510207
-347.89473684210526,200.0,3840,15,6,568,10.219104409217834,0.0663493275642395,0.0003,0.3,-1.481615287065506,0.0609375,2140,-0.015198711166158318,3.3013434410095215,0.021316223
-351.5,200.0,4096,16,7,563,32.16742992401123,0.031381309032440186,0.0003,0.3,-1.655008065700531,0.001171875,2150,-0.007993719214573503,15.484993934631348,0.009656009
-353.3333333333333,200.0,4352,17,7,563,2.0549929618835447,0.06289404630661011,0.0003,0.3,-1.896875274181366,0.131640625,2160,-0.01766764880158007,1.008359670639038,0.048233584
-357.82608695652175,200.0,4608,18,8,563,59.25804405212402,0.03515481948852539,0.0003,0.3,-2.0209492683410644,0.159375,2170,-0.023342262022197247,31.383630752563477,0.064894445
-346.6666666666667,200.0,4864,19,8,564,2.464205378293991,0.17594993114471436,0.0003,0.3,-1.9855585396289825,0.0,2180,-0.004732437571510673,1.282240867614746,0.0073625357
-346.4,200.0,5120,20,9,559,400.8774955749512,0.009170949459075928,0.0003,0.3,-1.9215538442134856,0.0,2190,0.003989635035395622,306.4671936035156,0.0029058775
-346.53846153846155,200.0,5376,21,9,554,5.587020206451416,0.3967103958129883,0.0003,0.3,-1.459935337305069,0.0078125,2200,-0.005167914088815451,3.5317764282226562,0.005282627
-347.5,200.0,5632,22,10,554,4.709098893404007,0.3893284201622009,0.0003,0.3,-1.484064120054245,0.0109375,2210,-0.009402181324549019,0.9153702259063721,0.009032756
-347.58620689655174,200.0,5888,23,10,551,13.703667783737183,0.06557941436767578,0.0003,0.3,-1.8286074638366698,0.0046875,2220,-0.0030722344759851693,4.566666603088379,0.00697142
-348.3333333333333,200.0,6144,24,11,554,3.05981901884079,0.5121921300888062,0.0003,0.3,-1.9467887043952943,0.013671875,2230,-0.013708990742452442,1.8093563318252563,0.007578089
-342.5,200.0,6400,25,11,552,393.10214920043944,-0.050827622413635254,0.0003,0.3,-1.638073480129242,0.000390625,2240,0.0018414267571642995,153.02540588378906,0.005823507
-345.1515151515151,200.0,6656,26,12,550,3.473524361848831,-3.6613473892211914,0.0003,0.3,-2.049931526184082,0.01953125,2250,-0.006713413796387613,0.4047326445579529,0.01743596
-338.2352941176471,200.0,6912,27,12,553,25.133530378341675,0.014124751091003418,0.0003,0.3,-1.514660006761551,0.000390625,2260,-0.004470399767160416,10.73720645904541,0.0038562794
-339.14285714285717,200.0,7168,28,12,557,392.5711730957031,0.004134654998779297,0.0003,0.3,-1.5008837044239045,0.0,2270,0.00019443142227828502,201.888427734375,0.004069331
-339.18918918918916,200.0,7424,29,13,557,11.183879208564758,0.22385478019714355,0.0003,0.3,-1.8095981061458588,0.015625,2280,-0.014830720331519841,5.816202640533447,0.015777254
-339.2105263157895,200.0,7680,30,13,560,5.832095897197723,0.49401384592056274,0.0003,0.3,-1.7329753041267395,0.00859375,2290,-0.004311169730499387,3.4204628467559814,0.015189739
-340.0,200.0,7936,31,14,559,6.863784039020539,0.36274147033691406,0.0003,0.3,-1.8007398784160613,0.071484375,2300,-0.015761057613417506,1.565678358078003,0.025237128
-340.0,200.0,8192,32,14,560,8.793373882770538,0.3110310435295105,0.0003,0.3,-1.9936614453792572,0.19140625,2310,-0.02752238931134343,5.933173656463623,0.012848496
-336.9047619047619,200.0,8448,33,15,559,378.05075855255126,-0.03072071075439453,0.0003,0.3,-1.4140006721019744,0.0,2320,0.0011044742306694389,87.37638092041016,0.0010980852
-337.2093023255814,200.0,8704,34,15,560,35.19379806518555,0.0053691864013671875,0.0003,0.3,-1.8107834339141846,0.0,2330,-0.0015431478270329535,20.34076690673828,0.0011753088
-338.40909090909093,200.0,8960,35,16,559,16.19581288099289,-5.022278785705566,0.0003,0.3,-1.6222929298877715,0.0,2340,-0.002643875079229474,1.1420974731445312,0.0013740647
-340.2173913043478,200.0,9216,36,16,560,56.847784233093265,-0.0080186128616333,0.0003,0.3,-1.580913507938385,0.066015625,2350,-0.01297688763588667,29.90620231628418,0.025877096
-340.8510638297872,200.0,9472,37,16,564,16.038355350494385,-0.001828312873840332,0.0003,0.3,-1.701888507604599,0.037109375,2360,-0.010051207663491369,7.210241794586182,0.013703597
-341.0416666666667,200.0,9728,38,17,564,7.620750415325165,-0.0001558065414428711,0.0003,0.3,-1.7525402367115022,0.06328125,2370,-0.019882095442153514,5.01980447769165,0.018897813
-341.83673469387753,200.0,9984,39,17,566,3.7705788612365723,0.0002543330192565918,0.0003,0.3,-1.3802566468715667,0.00859375,2380,-0.003628666698932648,1.120566964149475,0.013101883
-342.54901960784315,200.0,10240,40,18,566,6.829715228080749,-8.237361907958984e-05,0.0003,0.3,-1.6052431404590606,0.096875,2390,-0.016460217349231244,1.0611968040466309,0.0136662815
630.0,200.0,256,1,0,703,17.170917987823486,-0.002056121826171875,0.0003,0.3,-1.4426584482192992,0.015625,2400,-0.00204966920427978,12.920308113098145,0.0052156877
120.0,200.0,512,2,0,636,8840.132836914063,0.037174761295318604,0.0003,0.3,-2.1126368284225463,0.0,2010,0.0003026183461770415,1465.8856201171875,5.2037183e-05
-43.333333333333336,200.0,768,3,1,618,87.29467639923095,-4.130856037139893,0.0003,0.3,-2.1268645882606507,0.0,2020,-0.0018877292051911354,18.653331756591797,0.00027500605
230.0,200.0,1024,4,1,610,7594.039608001709,0.0960494875907898,0.0003,0.3,-2.064375603199005,0.0,2030,-0.0014586633536964656,2086.9208984375,0.0009910408
126.66666666666667,200.0,1280,5,2,609,8009.18867263794,0.056510329246520996,0.0003,0.3,-2.1419089078903197,0.0,2040,-0.0024488495895639063,2138.1611328125,0.0025712354
195.71428571428572,200.0,1536,6,2,613,7923.495904541016,0.0883452296257019,0.0003,0.3,-2.260880935192108,0.0,2050,-0.005071919504553079,1527.73388671875,0.0017272851
118.75,200.0,1792,7,2,612,50.90168933868408,-1.4903924465179443,0.0003,0.3,-2.2622971177101134,0.001171875,2060,-0.003989045810885728,20.975635528564453,0.0025290633
221.0,200.0,2048,8,3,592,7791.068420410156,0.10292023420333862,0.0003,0.3,-2.2271493434906007,0.005078125,2070,-0.006100839609280229,1498.1351318359375,0.0070769032
169.0909090909091,200.0,2304,9,3,588,5764.868476867676,0.08408904075622559,0.0003,0.3,-2.493408465385437,0.0,2080,-0.0008668862748891116,2089.642578125,0.00011257222
207.5,200.0,2560,10,4,575,6884.937298130989,0.0957995057106018,0.0003,0.3,-2.380648410320282,0.002734375,2090,-0.010830114234704525,4811.1083984375,0.007435185
264.2857142857143,200.0,2816,11,4,570,6888.544062042236,0.0959048867225647,0.0003,0.3,-2.1603143930435182,0.0,2100,-0.001940250163897872,2064.89453125,0.0041814046
220.66666666666666,200.0,3072,12,5,561,7502.576501464844,0.100544273853302,0.0003,0.3,-2.1197219371795653,0.0,2110,-0.0024341992568224667,2703.01220703125,0.00082567544
186.25,200.0,3328,13,5,564,18.948090839385987,-0.7572238445281982,0.0003,0.3,-2.298200845718384,0.05546875,2120,-0.005048344677197747,5.386274814605713,0.040081576
153.52941176470588,200.0,3584,14,6,569,6.624764603376389,-0.12227559089660645,0.0003,0.3,-2.4551003217697143,0.22265625,2130,-0.016460302425548433,3.040308713912964,0.026646899
163.68421052631578,200.0,3840,15,6,574,375.0554998397827,0.0011470913887023926,0.0003,0.3,-2.4099865317344666,0.12890625,2140,-0.008672935026697814,79.42453002929688,0.028963704
185.5,200.0,4096,16,7,574,18050.250439453124,0.002826213836669922,0.0003,0.3,-2.0934152007102966,0.0,2150,0.00036883774446323515,5885.41064453125,0.00020967633
205.23809523809524,200.0,4352,17,7,576,9288.606243896484,-0.011084198951721191,0.0003,0.3,-2.0629100799560547,0.0,2160,-0.0006113366456702351,3988.59423828125,0.00012303935
198.2608695652174,200.0,4608,18,8,572,8281.628680419923,0.07381516695022583,0.0003,0.3,-2.0725995540618896,0.0,2170,-8.311271667480469e-05,4269.75927734375,8.1197126e-05
176.25,200.0,4864,19,8,575,62.688857841491696,-2.4440488815307617,0.0003,0.3,-2.2949025511741636,0.0,2180,-0.0015875667333602906,23.010400772094727,0.0001622762
155.2,200.0,5120,20,8,570,22.78019790649414,0.11487257480621338,0.0003,0.3,-2.391060268878937,0.013671875,2190,-0.015270814951509237,10.035318374633789,0.021658164
136.15384615384616,200.0,5376,21,9,569,11.335352969169616,0.37446796894073486,0.0003,0.3,-2.244441866874695,0.0078125,2200,-0.011187543533742428,3.243865966796875,0.0072632255
