rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,time/iterations,time/fps,train/value_loss,train/loss,train/policy_gradient_loss,train/n_updates,train/learning_rate,train/entropy_loss,train/explained_variance,train/clip_range,train/clip_fraction,train/approx_kl
200.0,2,2291.818181818182,2304,9,1029,11202.88994140625,6634.7109375,-0.001810061326250434,18480,0.0003,-1.4268396019935607,0.617292582988739,0.3,0.0015625,0.0034674138
200.0,2,2273.3333333333335,2560,10,1027,4924.072100830078,2132.112060546875,-0.0048208327265456315,18490,0.0003,-1.4424424767494202,0.7123349905014038,0.3,0.0078125,0.007972267
200.0,2,2242.8571428571427,2816,11,1016,7562.92861328125,3486.07470703125,0.0004223147057928145,18500,0.0003,-1.3652276635169982,0.5383850336074829,0.3,0.0,0.001522158
200.0,3,2246.0,3072,12,1016,10340.2763671875,7008.8662109375,-0.0007587389787659049,18510,0.0003,-1.4406511723995208,0.6455904245376587,0.3,0.0,0.00068703014
200.0,3,2251.25,3328,13,1016,4361.092822265625,2034.7855224609375,-0.011311552417464555,18520,0.0003,-1.2918745458126069,0.7325592637062073,0.3,0.1015625,0.037209816
200.0,3,2219.4117647058824,3584,14,1016,6636.576696777343,2622.5,-0.002517652860842645,18530,0.0003,-1.303067499399185,0.6044270992279053,0.3,0.023828125,0.006411466
200.0,3,2227.8947368421054,3840,15,1016,5583.110577392578,3370.61767578125,-0.0005601985845714808,18540,0.0003,-1.140013539791107,0.706934928894043,0.3,0.0,0.00039263745
200.0,4,2228.5,4096,16,1016,9565.651135253906,2745.028076171875,-0.0010193285997956991,18550,0.0003,-1.288731050491333,0.705207347869873,0.3,0.0,0.0022531906
200.0,4,2221.904761904762,4352,17,1014,5226.844256591797,3955.311767578125,-0.0023049644427374006,18560,0.0003,-1.3867042899131774,0.6792086362838745,0.3,0.009375,0.008464865
200.0,4,2239.5652173913045,4608,18,1013,8542.901208496094,4497.72216796875,-0.0017630379064939917,18570,0.0003,-1.3905615150928496,0.4845138192176819,0.3,0.003125,0.0023178835
200.0,4,2202.0833333333335,4864,19,1015,9030.872827148438,3167.864013671875,-0.0012628815369680525,18580,0.0003,-1.3475634336471558,0.6991763114929199,0.3,0.000390625,0.0031199993
200.0,5,2207.2,5120,20,1015,5635.97123413086,1566.4495849609375,-0.00091919070109725,18590,0.0003,-1.5982553362846375,0.7230274677276611,0.3,0.0,0.0010545496
200.0,5,2189.6153846153848,5376,21,1016,5849.534655761719,2122.58154296875,-0.005839050095528364,18600,0.0003,-1.4170369446277618,0.6361048221588135,0.3,0.009765625,0.008035299
200.0,5,2169.285714285714,5632,22,1017,10325.672192382812,6368.291015625,-4.223003052175045e-05,18610,0.0003,-1.420858758687973,0.4385643005371094,0.3,0.001171875,0.0016152181
200.0,5,2166.551724137931,5888,23,1017,9699.846508789062,2461.968994140625,-0.003745452070143074,18620,0.0003,-1.4256382644176484,0.6794114112854004,0.3,0.005859375,0.00490883
200.0,6,2170.6666666666665,6144,24,1016,5775.738671875,2388.357421875,-0.0054708259180188176,18630,0.0003,-1.2585963785648346,0.6733336448669434,0.3,0.0046875,0.0067919423
200.0,6,2170.9375,6400,25,1015,4346.433013916016,2983.958251953125,-0.008002887526527048,18640,0.0003,-1.3509463548660279,0.7352924346923828,0.3,0.05703125,0.018912103
200.0,6,2165.757575757576,6656,26,1011,6299.671215820313,4394.72802734375,-0.003409887198358774,18650,0.0003,-1.2930049061775208,0.6320220232009888,0.3,0.016796875,0.007852288
200.0,6,2169.4117647058824,6912,27,1003,8784.024853515624,6994.79052734375,-0.003845252748578787,18660,0.0003,-1.369247317314148,0.6899148225784302,0.3,0.0046875,0.008403739
200.0,7,2173.4285714285716,7168,28,1003,5236.042950439453,2764.34765625,2.421287354081869e-05,18670,0.0003,-1.3608409345149994,0.7333939075469971,0.3,0.0,0.0009205141
200.0,7,2172.972972972973,7424,29,1003,5538.5765380859375,4675.72998046875,-0.0038269523065537214,18680,0.0003,-1.3643174946308136,0.6615536212921143,0.3,0.008984375,0.005221323
200.0,7,2176.5789473684213,7680,30,1004,12933.638671875,6521.0947265625,-0.001512847316917032,18690,0.0003,-1.2559154689311982,0.5484734773635864,0.3,0.003515625,0.003894138
200.0,7,2180.0,7936,31,1004,5284.765393066406,4080.7890625,-0.0016028676182031631,18700,0.0003,-1.35292147397995,0.6727986335754395,0.3,0.0,0.0018734909
200.0,8,2177.75,8192,32,1004,6488.853344726563,5061.4306640625,-0.0023809927981346844,18710,0.0003,-1.3796094238758088,0.6139860153198242,0.3,0.004296875,0.00501233
200.0,8,2172.3809523809523,8448,33,1005,5068.6095703125,3577.60791015625,-0.00117702754214406,18720,0.0003,-1.316950261592865,0.7038971185684204,0.3,0.0,0.0019491818
200.0,8,2180.6976744186045,8704,34,1006,12166.715844726563,4929.54345703125,-0.002592805156018585,18730,0.0003,-1.2517878353595733,0.5660306215286255,0.3,0.058203125,0.01646709
200.0,8,2177.0454545454545,8960,35,1005,5415.973742675781,3190.155517578125,-0.0030128404265269636,18740,0.0003,-1.276879507303238,0.6769389510154724,0.3,0.001171875,0.0038524417
200.0,9,2187.608695652174,9216,36,1005,5337.798156738281,1717.31640625,-0.0019799326604697854,18750,0.0003,-1.4680799961090087,0.6872552037239075,0.3,0.0,0.0020517374
200.0,9,2171.063829787234,9472,37,1005,13566.375390625,5913.97607421875,-0.0026702275034040214,18760,0.0003,-1.3354036271572114,0.5616263151168823,0.3,0.012890625,0.0046557616
200.0,9,2168.3333333333335,9728,38,1005,7383.546923828125,3726.5185546875,-0.0007108832825906575,18770,0.0003,-1.4316936075687408,0.5853546857833862,0.3,0.0,0.00034429785
200.0,9,2165.918367346939,9984,39,1003,5462.186437988281,3114.213134765625,-0.0018700405722483992,18780,0.0003,-1.3475527226924897,0.6681795120239258,0.3,0.00234375,0.002730216
200.0,10,2175.4901960784314,10240,40,1003,4739.955590820313,1649.2802734375,-0.004378503328189254,18790,0.0003,-1.406562739610672,0.7161967754364014,0.3,0.003125,0.0067449003
200.0,0,2090.0,256,1,1265,8831.333239746094,2270.272705078125,-0.0036605261731892822,18800,0.0003,-1.3174278438091278,0.7227951288223267,0.3,0.008984375,0.007020656
200.0,0,2190.0,512,2,1117,9024.924438476562,5445.4677734375,-0.001060769218020141,18410,0.0003,-1.9416293442249297,0.5950524210929871,0.3,0.0,0.000533917
200.0,0,2133.3333333333335,768,3,1082,6175.606457519531,4744.01806640625,-3.2953289337456224e-05,18420,0.0003,-1.9398456871509553,0.5142366290092468,0.3,0.0,0.0002420824
200.0,0,2144.0,1024,4,1056,4538.814477539063,1993.187744140625,-0.0012169440917205066,18430,0.0003,-1.8936338901519776,0.6370971202850342,0.3,0.0,0.00085221766
200.0,1,2131.6666666666665,1280,5,1041,9601.955004882813,2064.808837890625,-0.0024038090836256743,18440,0.0003,-1.9320707857608794,0.5478848814964294,0.3,0.0,0.0016027445
200.0,1,2122.8571428571427,1536,6,1032,4700.8624267578125,475.6769714355469,-0.0037907699123024942,18450,0.0003,-1.9339399099349976,0.620890736579895,0.3,0.0109375,0.007038598
200.0,1,2118.75,1792,7,1030,5293.383581542968,519.8894653320312,-0.0015306453686207532,18460,0.0003,-1.9865628719329833,0.6243675947189331,0.3,0.0,0.0018194218
200.0,1,2101.0,2048,8,1027,5877.707678222656,2074.79150390625,-0.00371480924077332,18470,0.0003,-1.8649788856506349,0.5836878418922424,0.3,0.009765625,0.005620845
200.0,2,2120.0,2304,9,1023,9373.261193847657,3269.36181640625,-0.002480821497738361,18480,0.0003,-1.8116606533527375,0.5872494578361511,0.3,0.0,0.0023545718
200.0,2,2135.8333333333335,2560,10,1018,4987.277856445313,2073.4814453125,-0.00390743063762784,18490,0.0003,-1.8408071577548981,0.6709641218185425,0.3,0.0078125,0.007337761
200.0,2,2143.5714285714284,2816,11,1016,6020.758544921875,1761.896240234375,0.001320728613063693,18500,0.0003,-1.9484837889671325,0.5186817646026611,0.3,0.000390625,0.0029780571
200.0,3,2156.0,3072,12,1017,9061.139575195313,3179.755859375,-0.0014450848451815546,18510,0.0003,-1.8744535148143768,0.6088041067123413,0.3,0.0,0.0007027781
200.0,3,2164.375,3328,13,1016,4601.479113769531,2968.95361328125,-0.0022605046280659733,18520,0.0003,-1.9065980017185211,0.6548500657081604,0.3,0.000390625,0.0034549786
200.0,3,2101.764705882353,3584,14,1016,4518.725564575196,3113.149169921875,-0.0015423055912833661,18530,0.0003,-1.9996310770511627,0.7049160599708557,0.3,0.0,0.0023633973
200.0,3,2111.0526315789475,3840,15,1016,4842.298669433594,2616.169677734375,-0.005098554352298379,18540,0.0003,-2.0337828516960146,0.7380640506744385,0.3,0.000390625,0.008142924
200.0,4,2097.0,4096,16,1016,9489.804260253906,4868.83056640625,-0.0014246668200939895,18550,0.0003,-1.9590400218963624,0.6023032665252686,0.3,0.0,0.0038308818
200.0,4,2106.190476190476,4352,17,1016,5059.296356201172,2257.7587890625,-0.0015064688865095376,18560,0.0003,-1.9425521969795227,0.6551947593688965,0.3,0.006640625,0.0067392006
200.0,4,2120.8695652173915,4608,18,1016,4678.79640045166,161.9217071533203,-0.0023941791732795537,18570,0.0003,-2.0242811322212217,0.6704609394073486,0.3,0.0,0.0032730773
200.0,4,2076.6666666666665,4864,19,1017,9498.219592285157,1598.058349609375,-0.0008533504325896502,18580,0.0003,-2.014617085456848,0.5880439877510071,0.3,0.0,0.0026333039
200.0,5,2075.6,5120,20,1017,5489.064910888672,1946.70263671875,-0.0021750428015366195,18590,0.0003,-2.105362892150879,0.6114476919174194,0.3,0.0,0.0011771689
200.0,5,2076.153846153846,5376,21,1016,4971.8158905029295,415.8094787597656,-0.0009583883453160525,18600,0.0003,-2.022196578979492,0.5913063287734985,0.3,0.0,0.0007454131
200.0,5,2092.8571428571427,5632,22,1016,4542.059851074218,1465.01953125,-0.0033885402255691586,18610,0.0003,-2.0549280643463135,0.6484631299972534,0.3,0.00078125,0.0034315658
200.0,5,2082.7586206896553,5888,23,1016,8888.360083007812,2887.434326171875,-0.0021382607985287903,18620,0.0003,-2.0437517166137695,0.6106576919555664,0.3,0.0,0.001762097
200.0,6,2082.3333333333335,6144,24,1017,6251.889477539063,3080.247802734375,-0.0050456470111384984,18630,0.0003,-2.0908130764961244,0.5353394746780396,0.3,0.003125,0.0048768586
200.0,6,2049.375,6400,25,1016,4995.52974243164,2710.785400390625,-0.007611293217632919,18640,0.0003,-2.1449838280677795,0.6264083981513977,0.3,0.005859375,0.002180786
200.0,6,2056.969696969697,6656,26,1017,5380.644012451172,1754.962890625,-0.00206827106885612,18650,0.0003,-2.1549139976501466,0.6004742980003357,0.3,0.0,0.0024121923
200.0,6,2049.705882352941,6912,27,1017,9040.608178710938,6333.0087890625,-0.0041781713021919135,18660,0.0003,-2.117850661277771,0.6290038824081421,0.3,0.008203125,0.003733769
200.0,7,2041.4285714285713,7168,28,1017,4810.081640625,1919.90966796875,-0.00034318698453716934,18670,0.0003,-2.182741403579712,0.5854576826095581,0.3,0.0,0.00013014255
200.0,7,2021.081081081081,7424,29,1017,4774.409933471679,3219.908203125,-0.004972295335028321,18680,0.0003,-2.0987979769706726,0.6411428451538086,0.3,0.0046875,0.0063005565
200.0,7,2014.7368421052631,7680,30,1016,8017.605090332031,4783.07275390625,-0.001969295961316675,18690,0.0003,-2.117181193828583,0.6444728374481201,0.3,0.0,0.0015522502
200.0,7,2021.7948717948718,7936,31,1017,5397.780029296875,2710.78515625,-0.0029353180201724173,18700,0.0003,-2.087883806228638,0.6140682697296143,0.3,0.0,0.0018556635
200.0,8,2028.5,8192,32,1017,4868.5330810546875,1925.841064453125,-0.001828098762780428,18710,0.0003,-2.0936288714408873,0.6872961521148682,0.3,0.0,0.0012754148
200.0,8,2035.7142857142858,8448,33,1018,4617.891073608398,1984.4906005859375,-0.0031663590110838414,18720,0.0003,-2.0535848498344422,0.6597964763641357,0.3,0.001171875,0.0034690879
200.0,8,2036.5116279069769,8704,34,1018,9151.539965820313,3962.448486328125,-0.00034245937131345273,18730,0.0003,-2.054685342311859,0.5880191326141357,0.3,0.0,0.0009687545
200.0,8,2037.0454545454545,8960,35,1018,4819.916833496094,366.5046691894531,-0.0030105807585641743,18740,0.0003,-2.014642572402954,0.6230799555778503,0.3,0.001953125,0.0041655237
200.0,9,2032.8260869565217,9216,36,1018,4675.270178222656,2438.982177734375,-0.0009193486999720335,18750,0.0003,-2.0892452716827394,0.6287550926208496,0.3,0.0,0.000544423
200.0,9,2028.5106382978724,9472,37,1018,7712.952807617187,4159.62548828125,-0.0005066485609859228,18760,0.0003,-2.050766479969025,0.6427456140518188,0.3,0.0,0.0010991944
200.0,9,2033.9583333333333,9728,38,1018,3969.478887939453,1711.38232421875,-0.008333285106346011,18770,0.0003,-2.076797527074814,0.6958833932876587,0.3,0.0109375,0.011307527
200.0,9,2040.0,9984,39,1018,4223.054098510742,1093.2830810546875,-0.0017526126001030206,18780,0.0003,-1.8800311267375946,0.6878390312194824,0.3,0.006640625,0.0051841447
200.0,10,2044.9019607843138,10240,40,1019,5575.297058105469,2890.413330078125,-0.003973282361403108,18790,0.0003,-2.0107160091400145,0.5788921117782593,0.3,0.002734375,0.004079042
200.0,0,2050.0,256,1,1283,9702.320874023437,3581.259765625,-0.0026276124641299247,18800,0.0003,-1.7195912539958953,0.580058753490448,0.3,0.00703125,0.004879291
200.0,0,1730.0,512,2,1133,9065.92919921875,3844.26171875,-0.0004526004660874605,18810,0.0003,-1.3502587139606477,0.6863442063331604,0.3,0.0,0.0016948581
200.0,0,1923.3333333333333,768,3,1096,7955.702709960938,4117.7734375,-0.0032827614108100534,18820,0.0003,-1.2688375949859618,0.5267307162284851,0.3,0.00078125,0.0024192447
200.0,0,2014.0,1024,4,1073,5878.546801757812,3564.6474609375,-0.0008088127360679209,18830,0.0003,-1.3083419620990753,0.6643824577331543,0.3,0.0,0.0003386389
200.0,1,2053.3333333333335,1280,5,1062,10679.790063476563,4602.00146484375,-0.0036979134194552897,18840,0.0003,-1.2530080795288085,0.6653812527656555,0.3,0.0171875,0.008406091
200.0,1,2052.8571428571427,1536,6,1057,6004.222912597656,3541.43896484375,-0.0077569270739331845,18850,0.0003,-1.2194934964179993,0.653888463973999,0.3,0.049609375,0.020414162
200.0,1,2076.25,1792,7,1050,4864.78031616211,3090.9521484375,-0.00128541667945683,18860,0.0003,-1.2762960612773895,0.7072460651397705,0.3,0.0,0.0021649648
200.0,1,2127.0,2048,8,1043,6690.861279296875,3355.671142578125,-0.0012384444125927985,18870,0.0003,-1.2764122843742371,0.651749312877655,0.3,0.000390625,0.0018062554
200.0,2,2139.090909090909,2304,9,1036,10146.876489257813,8146.05419921875,-0.00030452944338321686,18880,0.0003,-1.3040558218955993,0.6267440319061279,0.3,0.0,0.0004030643
200.0,2,2133.3333333333335,2560,10,1033,7803.957373046875,1106.16455078125,-0.002318280818872154,18890,0.0003,-1.2903482437133789,0.5389183759689331,0.3,0.0,0.001069
200.0,2,2191.4285714285716,2816,11,1030,8566.268603515626,4086.204345703125,-0.0009632271248847246,18900,0.0003,-1.297009325027466,0.5279535055160522,0.3,0.0,0.0009925473
200.0,2,2197.3333333333335,3072,12,1028,9435.530346679687,5012.671875,-0.000786784931551665,18910,0.0003,-1.1881865680217742,0.6553086042404175,0.3,0.0,0.0006649629
200.0,3,2203.125,3328,13,1025,5508.306378173828,534.5221557617188,-0.0033059083856642247,18920,0.0003,-1.131744372844696,0.670026421546936,0.3,0.00546875,0.004982268
200.0,3,2208.235294117647,3584,14,1023,4974.008840942382,3064.3447265625,-0.0030365503393113614,18930,0.0003,-1.3758475005626678,0.7354717254638672,0.3,0.01171875,0.0066208798
200.0,3,2186.315789473684,3840,15,1023,5529.929299926758,5104.60791015625,-0.004378720396198332,18940,0.0003,-1.3167317688465119,0.7045565843582153,0.3,0.009375,0.0053012986
200.0,4,2192.5,4096,16,1021,10860.016796875,3229.06201171875,-0.0004099140060134232,18950,0.0003,-1.3253883481025697,0.637384295463562,0.3,0.022265625,0.00866123
200.0,4,2208.5714285714284,4352,17,1021,8607.879162597656,3574.608642578125,-0.000652220705524087,18960,0.0003,-1.2805495142936707,0.5189025402069092,0.3,0.0,0.0009625654
200.0,4,2214.782608695652,4608,18,1021,5589.625207519532,2179.755126953125,-0.003383753215894103,18970,0.0003,-1.353980141878128,0.65030837059021,0.3,0.00234375,0.0051275976
200.0,4,2218.75,4864,19,1020,10465.032275390626,5766.47802734375,-0.00190100425388664,18980,0.0003,-1.390862625837326,0.6618385314941406,0.3,0.0125,0.0054509277
200.0,5,2210.4,5120,20,1020,5340.64623413086,2511.099853515625,-0.0036019180552102625,18990,0.0003,-1.4272445797920228,0.6694036722183228,0.3,0.0,0.0037934263
200.0,5,2203.076923076923,5376,21,1019,9905.563940429687,6284.6806640625,-0.004408978548599407,19000,0.0003,-1.3296363949775696,0.42370831966400146,0.3,0.034765625,0.011840517
200.0,5,2193.5714285714284,5632,22,1018,9586.80859375,6266.80126953125,8.329879492521285e-05,19010,0.0003,-1.4431256532669068,0.46767526865005493,0.3,0.0,4.5723747e-05
200.0,5,2196.896551724138,5888,23,1017,9479.244604492187,4768.35791015625,-0.004203886585310101,19020,0.0003,-1.4407708585262298,0.6120984554290771,0.3,0.023046875,0.013018048
200.0,6,2160.6666666666665,6144,24,1018,7278.3103515625,3786.736572265625,-0.002824580273590982,19030,0.0003,-1.338211178779602,0.5327579379081726,0.3,0.041015625,0.012528727
200.0,6,2162.5,6400,25,1019,5334.193685913086,3944.373046875,-0.0009190780110657215,19040,0.0003,-1.5353889346122742,0.6227579116821289,0.3,0.0,0.0007110855
200.0,6,2165.4545454545455,6656,26,1018,9645.829028320313,2950.150634765625,-0.0006564468087162823,19050,0.0003,-1.3185285389423371,0.43320876359939575,0.3,0.0,0.00070760446
200.0,6,2162.6470588235293,6912,27,1017,9242.163354492188,4985.201171875,-0.003643324878066778,19060,0.0003,-1.3089336633682251,0.6853011846542358,0.3,0.0015625,0.006231975
200.0,7,2166.285714285714,7168,28,1017,6437.413720703125,2496.013671875,0.00024297640193253754,19070,0.0003,-1.4540182828903199,0.6203041076660156,0.3,0.0,0.0026432
200.0,7,2168.108108108108,7424,29,1016,7090.690173339844,2053.637451171875,-0.0005787734873592854,19080,0.0003,-1.3676012396812438,0.6060419082641602,0.3,0.0,0.0007931371
200.0,7,2165.2631578947367,7680,30,1016,10942.20185546875,5822.2509765625,-0.0003494393429718912,19090,0.0003,-1.2551001906394958,0.5161786079406738,0.3,0.0,0.0007027183
200.0,7,2155.897435897436,7936,31,1017,5817.314074707031,4144.93505859375,-0.004121071007102728,19100,0.0003,-1.4299101412296296,0.6608163118362427,0.3,0.007421875,0.008001315
200.0,8,2153.75,8192,32,1017,8113.2154296875,3989.443359375,0.0010301232221536338,19110,0.0003,-1.283470445871353,0.4560973644256592,0.3,0.0,0.0006281596
200.0,8,2149.7619047619046,8448,33,1017,4668.24716796875,3537.12451171875,-0.0029090742231346668,19120,0.0003,-1.4530663192272186,0.6626661419868469,0.3,0.000390625,0.0041064112
200.0,8,2153.0232558139537,8704,34,1017,12863.972998046875,4360.9501953125,-0.0005486128036864101,19130,0.0003,-1.257092398405075,0.5729886293411255,0.3,0.0,0.00151526
200.0,8,2146.1363636363635,8960,35,1016,4600.560546875,3771.953369140625,-0.0024181942222639917,19140,0.0003,-1.4429698884487152,0.7313450574874878,0.3,0.009375,0.0051382687
200.0,9,2137.8260869565215,9216,36,1016,9546.531756591798,9985.9609375,-0.0010756540345028044,19150,0.0003,-1.402008479833603,0.45336252450942993,0.3,0.0,0.0015604312
200.0,9,2131.7021276595747,9472,37,1016,10857.336840820313,4913.07080078125,-0.0008570194244384765,19160,0.0003,-1.4369135618209838,0.44518357515335083,0.3,0.0,0.0013535735
200.0,9,2123.9583333333335,9728,38,1016,5928.4279296875,3211.826416015625,-0.015351232350803911,19170,0.0003,-1.4206592381000518,0.628639817237854,0.3,0.03828125,0.02035943
200.0,9,2122.6530612244896,9984,39,1016,5264.120007324219,2523.494873046875,-0.0004546577110886574,19180,0.0003,-1.257975274324417,0.6913277506828308,0.3,0.001953125,0.0027112293
200.0,10,2120.9803921568628,10240,40,1017,4879.344500732422,4092.126708984375,-0.0024180745938792826,19190,0.0003,-1.4247853457927704,0.750067949295044,0.3,0.01328125,0.006755948
200.0,0,2330.0,256,1,1268,10423.665014648437,7365.52490234375,-0.0055440377676859495,19200,0.0003,-1.3034048140048982,0.6366102695465088,0.3,0.0046875,0.0045357426
200.0,0,2310.0,512,2,1123,8830.09658203125,4784.48681640625,-0.001796135283075273,18810,0.0003,-1.9090039670467376,0.608295738697052,0.3,0.003515625,0.0043265065
200.0,0,2303.3333333333335,768,3,1089,4642.419677734375,2041.61181640625,-0.0008830071077682078,18820,0.0003,-1.9625204622745513,0.6204575300216675,0.3,0.001953125,0.0034976022
200.0,0,2262.0,1024,4,1066,4242.067553710937,223.97303771972656,-0.0024043356999754904,18830,0.0003,-1.9259595453739167,0.6719846725463867,0.3,0.0078125,0.006942519
200.0,1,2266.6666666666665,1280,5,1060,9034.46973876953,4400.81005859375,0.00038997032679617406,18840,0.0003,-1.9388355255126952,0.5855267643928528,0.3,0.0,0.00053829816
200.0,1,2241.4285714285716,1536,6,1052,4270.493536376953,1435.3201904296875,-0.0037069434532895685,18850,0.0003,-2.0295667588710784,0.6762162446975708,0.3,0.0,0.002453878
200.0,1,2218.75,1792,7,1050,4935.260083007813,3219.806396484375,-0.0013691866770386696,18860,0.0003,-2.029214733839035,0.6024115085601807,0.3,0.001171875,0.0021977727
200.0,1,2209.0,2048,8,1046,4263.977349853516,2972.870849609375,-0.004425542487297207,18870,0.0003,-1.9315829277038574,0.6774634718894958,0.3,0.028125,0.01407971
200.0,2,2198.181818181818,2304,9,1044,7839.463110351562,5706.32666015625,-0.001112686679698527,18880,0.0003,-1.8795057773590087,0.662312924861908,0.3,0.0,0.0012047084
200.0,2,2205.8333333333335,2560,10,1040,5414.642498779297,2095.0888671875,-0.002962713805027306,18890,0.0003,-1.914670503139496,0.5725905895233154,0.3,0.023828125,0.0071440293
200.0,2,2185.714285714286,2816,11,1037,4268.866079711914,1805.53076171875,-0.003166648920159787,18900,0.0003,-1.9637520730495452,0.6719261407852173,0.3,0.0,0.0035785935
200.0,2,2208.6666666666665,3072,12,1032,7912.333520507813,3567.53857421875,-0.0022573939990252257,18910,0.0003,-1.9663083493709563,0.6485458612442017,0.3,0.0015625,0.0057262965
200.0,3,2200.0,3328,13,1030,4300.469482421875,1153.0726318359375,-0.0019602714572101833,18920,0.0003,-1.9294391095638275,0.6778712272644043,0.3,0.0,0.002795941
200.0,3,2191.764705882353,3584,14,1028,4728.311340332031,1571.9488525390625,-0.006014935253188014,18930,0.0003,-1.9828775107860566,0.6520034074783325,0.3,0.004296875,0.0017183381
200.0,3,2203.157894736842,3840,15,1028,4359.553295898438,2740.966796875,-0.0018142950721085072,18940,0.0003,-1.9194858729839326,0.6608483791351318,0.3,0.0,0.0017396077
200.0,3,2208.0,4096,16,1026,8117.452868652344,4403.13916015625,-0.0017259290209040046,18950,0.0003,-1.8362820148468018,0.6351925134658813,0.3,0.0078125,0.007125885
200.0,4,2190.0,4352,17,1024,4313.280401611328,1181.584228515625,-0.0013644770020619034,18960,0.0003,-1.921609354019165,0.6718734502792358,0.3,0.0,0.0006400384
200.0,4,2186.9565217391305,4608,18,1023,5911.882403564453,3573.145263671875,-0.002669773809611797,18970,0.0003,-1.9060403466224671,0.5937932729721069,0.3,0.0,0.0011156362
200.0,4,2182.9166666666665,4864,19,1022,7956.480493164063,3075.077880859375,-0.000544465915299952,18980,0.0003,-1.8970907092094422,0.6503352522850037,0.3,0.0,0.001043675
200.0,5,2188.8,5120,20,1023,4549.360305786133,417.4754943847656,-0.002959061227738857,18990,0.0003,-1.9832456290721894,0.6406944990158081,0.3,0.0,0.0023182393
200.0,5,2193.076923076923,5376,21,1022,4940.488494873047,1756.8583984375,-0.003900899854488671,19000,0.0003,-1.8528434097766877,0.6420670747756958,0.3,0.0,0.0026701777
200.0,5,2191.785714285714,5632,22,1022,4750.343701171875,2966.4267578125,-0.001482448703609407,19010,0.0003,-1.9227641463279723,0.6420303583145142,0.3,0.0,0.0013785728
200.0,5,2195.1724137931033,5888,23,1021,7960.027172851563,4821.4287109375,-0.0019760044990107415,19020,0.0003,-1.77923241853714,0.6425485014915466,0.3,0.001171875,0.0030050382
200.0,6,2199.0,6144,24,1022,4134.488018798828,1762.781005859375,-0.0030971182277426124,19030,0.0003,-1.9604330718517304,0.6920204162597656,0.3,0.0,0.0021001592
200.0,6,2204.6875,6400,25,1023,4104.868051147461,1818.44677734375,-0.0024947130819782614,19040,0.0003,-2.008339595794678,0.6851325631141663,0.3,0.00078125,0.005531545
200.0,6,2200.6060606060605,6656,26,1023,4247.413230895996,2344.126708984375,-0.0023901410633698104,19050,0.0003,-1.969122314453125,0.6621189117431641,0.3,0.000390625,0.0041758046
200.0,6,2187.6470588235293,6912,27,1022,7895.072485351562,5203.61181640625,-0.0026484775240533053,19060,0.0003,-1.9520906150341033,0.6203190684318542,0.3,0.019921875,0.00759571
200.0,7,2169.714285714286,7168,28,1021,4046.583383178711,3504.4091796875,-0.0011620313860476017,19070,0.0003,-2.0595113396644593,0.6518363952636719,0.3,0.0,0.00092911907
200.0,7,2164.864864864865,7424,29,1020,5624.899359130859,4522.58203125,-0.0010103672626428305,19080,0.0003,-2.085339367389679,0.5863498449325562,0.3,0.0,0.00068019633
200.0,7,2162.3684210526317,7680,30,1019,7681.915942382812,3729.31884765625,-0.0004749472136609256,19090,0.0003,-1.9366976499557496,0.6612592339515686,0.3,0.0,0.00032208068
200.0,7,2160.0,7936,31,1019,4178.61665649414,3646.179443359375,-0.006880682101473213,19100,0.0003,-2.044006824493408,0.6838833689689636,0.3,0.02109375,0.022725884
200.0,8,2132.5,8192,32,1019,4499.802346801758,3835.971435546875,-0.0011294789554085582,19110,0.0003,-2.0191580176353456,0.6837769746780396,0.3,0.00234375,0.0033176867
200.0,8,2152.3809523809523,8448,33,1019,4909.803756713867,1533.9627685546875,-0.0023621106520295143,19120,0.0003,-1.9278307020664216,0.6612635850906372,0.3,0.03125,0.0122350585
200.0,8,2133.4883720930234,8704,34,1019,8353.874206542969,3551.818115234375,-0.0010926451534032822,19130,0.0003,-1.9510494709014892,0.6496975421905518,0.3,0.003515625,0.004593068
200.0,8,2137.0454545454545,8960,35,1019,4148.790228271484,2891.866455078125,-0.0010166544583626092,19140,0.0003,-2.0915658354759215,0.7374576330184937,0.3,0.0,0.0006060966
200.0,9,2138.2608695652175,9216,36,1019,4004.9075973510744,999.5419921875,-0.0022796222590841355,19150,0.0003,-2.039498496055603,0.6823815107345581,0.3,0.0,0.0051229782
200.0,9,2141.4893617021276,9472,37,1019,5601.37504272461,1981.742919921875,-0.006305152038112283,19160,0.0003,-1.9835785806179047,0.5666660070419312,0.3,0.04609375,0.018160408
200.0,9,2143.75,9728,38,1019,25594.3,8502.2861328125,-0.0034913752460852265,19170,0.0003,-1.930404967069626,0.2681353688240051,0.3,0.0,0.0020741445
200.0,9,2141.6326530612246,9984,39,1018,5326.123919677734,3818.6513671875,-0.001337776123546064,19180,0.0003,-1.904942548274994,0.5689119100570679,0.3,0.00078125,0.001812312
200.0,10,2141.5686274509803,10240,40,1017,6089.929931640625,3924.070556640625,-0.0018940494512207807,19190,0.0003,-1.8977321267127991,0.5296301245689392,0.3,0.0,0.0011798323
200.0,0,2290.0,256,1,1214,8628.7751953125,6281.89404296875,-0.0011630504159256816,19200,0.0003,-1.8049823701381684,0.6205160021781921,0.3,0.0,0.0009575784
