rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,time/fps,time/iterations,train/n_updates,train/clip_range,train/entropy_loss,train/value_loss,train/clip_fraction,train/policy_gradient_loss,train/explained_variance,train/approx_kl,train/loss,train/learning_rate
200.0,1536,1,860.0,1108,6,4450,0.3,-2.058742159605026,15264.727758789062,0.03984375,-0.012797991838306188,-0.04128623008728027,0.018585298,4702.509765625,0.0003
200.0,1792,1,870.0,1103,7,4460,0.3,-2.3508828997612,9045.80629272461,0.0,-0.0019224149640649558,0.22390323877334595,0.0006434021,2151.19384765625,0.0003
200.0,2048,1,900.0,1094,8,4470,0.3,-2.0416088461875916,14160.095532226562,0.0,-0.0017641265876591206,0.0817527174949646,0.0015583455,8557.9912109375,0.0003
200.0,2304,2,878.1818181818181,1093,9,4480,0.3,-2.2160478591918946,17362.896044921876,0.007421875,-0.0029714833246544,0.2271375060081482,0.0050624986,9158.7509765625,0.0003
200.0,2560,2,885.0,1072,10,4490,0.3,-2.2476466298103333,9523.231048583984,0.00703125,-0.0074447979219257835,0.2567893862724304,0.0054760575,7718.6943359375,0.0003
200.0,2816,2,800.0,1066,11,4500,0.3,-1.9885453939437867,8364.457992553711,0.000390625,-0.002442586421966553,0.23850560188293457,0.0029223864,1388.7073974609375,0.0003
200.0,3072,2,793.3333333333334,1066,12,4510,0.3,-2.2919580340385437,8614.029992675782,0.0,-0.0031894058454781772,0.23538202047348022,0.0029125155,442.8037414550781,0.0003
200.0,3328,3,787.5,1058,13,4520,0.3,-1.8611632525920867,8685.10743408203,0.0,-0.0020342992851510645,0.2636566162109375,0.0017157504,6779.16748046875,0.0003
200.0,3584,3,775.2941176470588,1049,14,4530,0.3,-2.2473891615867614,8101.609181213379,0.0,-0.0026427110424265265,0.23773634433746338,0.0031384134,4831.35693359375,0.0003
200.0,3840,3,741.578947368421,1048,15,4540,0.3,-1.9665723085403441,8173.9713684082035,0.05,-0.0033758671255782247,0.2733674645423889,0.02919085,2256.832275390625,0.0003
200.0,4096,3,733.0,1048,16,4550,0.3,-2.1597557187080385,17001.269805908203,0.04140625,-0.0031721094623208047,0.2662044167518616,0.01457583,8181.0087890625,0.0003
200.0,4352,4,731.4285714285714,1050,17,4560,0.3,-2.310619068145752,7729.36321144104,0.0,-0.001280590845271945,0.27477729320526123,0.0007555699,5122.80810546875,0.0003
200.0,4608,4,706.0869565217391,1050,18,4570,0.3,-2.291049361228943,8373.708969116211,0.002734375,-0.002306026220321655,0.2512861490249634,0.005134729,2912.537841796875,0.0003
200.0,4864,4,702.0833333333334,1048,19,4580,0.3,-2.171928954124451,16840.26091308594,0.002734375,-0.003917244495823979,0.2974480390548706,0.005952223,13636.6962890625,0.0003
200.0,5120,4,706.4,1049,20,4590,0.3,-2.208926200866699,8341.87386779785,0.0,-6.726388819515705e-05,0.30287718772888184,0.00065772585,4021.728515625,0.0003
200.0,5376,5,700.3846153846154,1051,21,4600,0.3,-2.215593457221985,8156.110339355469,0.0,-0.0013384801801294087,0.2698134183883667,0.002087348,2741.487060546875,0.0003
200.0,5632,5,712.5,1051,22,4610,0.3,-2.2511054039001466,12733.328402709962,0.000390625,-6.750097963958979e-05,0.07195240259170532,0.0052000964,8406.58984375,0.0003
200.0,5888,5,704.4827586206897,1049,23,4620,0.3,-2.201318681240082,17511.661999511718,0.0,-0.0013676386675797402,0.2581447958946228,0.0023415633,9515.2685546875,0.0003
200.0,6144,5,724.0,1048,24,4630,0.3,-2.240065860748291,12192.39619140625,0.013671875,-0.01061093402095139,0.11969178915023804,0.007740697,3137.96435546875,0.0003
200.0,6400,6,751.875,1051,25,4640,0.3,-2.3459245562553406,9543.479626464843,0.0,-0.0017779425252228975,0.2816063165664673,0.0007950966,5306.369140625,0.0003
200.0,6656,6,747.2727272727273,1051,26,4650,0.3,-2.285856306552887,13064.83145751953,0.0,-0.0031274889362975953,0.12260377407073975,0.0012779695,9651.84375,0.0003
200.0,6912,6,745.8823529411765,1051,27,4660,0.3,-2.2642869472503664,15309.163134765626,0.0,-0.00035359200555831196,0.24447649717330933,0.00030393852,6089.39794921875,0.0003
200.0,7168,6,738.0,1052,28,4670,0.3,-2.2242676496505736,7799.123883056641,0.0,-0.0009479033877141773,0.24582922458648682,0.00084700435,5024.1298828125,0.0003
200.0,7424,7,731.6216216216217,1053,29,4680,0.3,-2.378297305107117,7978.191836547851,0.0,0.000295568467117846,0.2381141185760498,6.0523627e-05,4598.87646484375,0.0003
200.0,7680,7,734.4736842105264,1054,30,4690,0.3,-2.0254461109638213,16579.52685546875,0.030078125,-0.0052644100971519945,0.24463289976119995,0.013588876,10269.0546875,0.0003
200.0,7936,7,735.1282051282051,1056,31,4700,0.3,-2.2654987812042235,7986.355065917969,0.048046875,-0.004324924491811544,0.26172566413879395,0.022453427,3187.13916015625,0.0003
200.0,8192,7,738.75,1056,32,4710,0.3,-2.312174940109253,8715.761828613282,0.00234375,-0.001735007786192,0.23911821842193604,0.0059471587,3834.60595703125,0.0003
200.0,8448,7,743.8095238095239,1057,33,4720,0.3,-2.2107290506362913,8406.934790039062,0.0015625,-0.002604580787010491,0.24846291542053223,0.005665639,7055.02001953125,0.0003
200.0,8704,8,745.1162790697674,1058,34,4730,0.3,-2.2195722460746765,16084.856298828125,0.0,-0.000990067538805306,0.2710992097854614,0.0010897713,8070.07421875,0.0003
200.0,8960,8,743.1818181818181,1058,35,4740,0.3,-2.167328929901123,8307.56459350586,0.0,-0.0027867116034030913,0.27570533752441406,0.0037321895,4895.255859375,0.0003
200.0,9216,8,739.1304347826087,1055,36,4750,0.3,-2.1840441107749937,8920.998797607423,0.00625,-0.003989500110037625,0.2536267638206482,0.005007969,4950.341796875,0.0003
200.0,9472,8,748.936170212766,1052,37,4760,0.3,-2.0796498537063597,15680.706039428711,0.0,-0.0018397982465103268,0.27114421129226685,0.0022677863,10689.908203125,0.0003
200.0,9728,9,750.0,1048,38,4770,0.3,-2.106654679775238,9344.21923828125,0.0625,-0.009172487584874035,0.2688063979148865,0.02851383,4463.1376953125,0.0003
200.0,9984,9,755.9183673469388,1043,39,4780,0.3,-1.7451596975326538,9068.015835571288,0.005859375,-0.0034828582778573037,0.2793755531311035,0.005077447,5518.60498046875,0.0003
200.0,10240,9,751.5686274509804,1040,40,4790,0.3,-2.0089113295078276,14858.392456054688,0.01328125,-0.005892851762473584,-0.020554542541503906,0.009579053,5635.66015625,0.0003
200.0,256,0,1110.0,1317,1,4800,0.3,-2.0379140853881834,14973.294311523438,0.0,-0.00011293226853013039,0.2884516716003418,0.00090206997,6861.04931640625,0.0003
200.0,512,0,925.0,1147,2,4410,0.3,-2.179304504394531,9879.504937744141,0.0,-0.0050779707496985795,0.23181748390197754,0.004780572,3619.484130859375,0.0003
200.0,768,0,880.0,1116,3,4420,0.3,-2.0180339336395265,4925.424347686768,0.00078125,-0.0026746201096102596,0.2561662793159485,0.0034163112,257.70562744140625,0.0003
200.0,1024,0,870.0,1100,4,4430,0.3,-2.206031584739685,6382.932272338867,0.00703125,-0.005236801831051708,0.2143976092338562,0.0046590306,1472.8450927734375,0.0003
200.0,1280,1,893.3333333333334,1069,5,4440,0.3,-2.1684872627258303,10552.456497192383,0.00078125,-0.003968909010291099,0.262235164642334,0.002162764,5528.36767578125,0.0003
200.0,1536,1,874.2857142857143,1049,6,4450,0.3,-2.247110676765442,6209.46675415039,0.001171875,-0.005889223981648683,0.2652817964553833,0.0016053675,2893.7841796875,0.0003
200.0,1792,1,870.0,1047,7,4460,0.3,-2.25590443611145,5192.911071777344,0.001953125,-0.0036961933830752967,0.260159432888031,0.0027672355,5018.9697265625,0.0003
200.0,2048,1,841.0,1043,8,4470,0.3,-2.1689444184303284,5076.839326477051,0.01484375,-0.007596280844882131,0.26398420333862305,0.014367044,373.1096496582031,0.0003
200.0,2304,2,823.6363636363636,1033,9,4480,0.3,-2.114067018032074,9370.41300354004,0.01015625,-0.003982497239485383,0.2569354176521301,0.010090616,67.51744079589844,0.0003
200.0,2560,2,842.5,1028,10,4490,0.3,-2.1899702072143556,4534.218055725098,0.058203125,-0.008179276390001178,0.274031400680542,0.028670501,4524.0205078125,0.0003
200.0,2816,2,836.4285714285714,1022,11,4500,0.3,-2.158269798755646,5579.947369384766,0.0,-0.003523860382847488,0.22158348560333252,0.00529682,3301.26953125,0.0003
200.0,3072,3,876.0,1019,12,4510,0.3,-2.1631590843200685,10212.873840332031,0.002734375,-0.0021889369003474713,0.2721903920173645,0.0024703762,6855.59765625,0.0003
200.0,3328,3,872.5,1013,13,4520,0.3,-2.1660258889198305,6843.399914550781,0.03046875,-0.006368262926116586,0.24583864212036133,0.01418669,2442.811279296875,0.0003
200.0,3584,3,867.6470588235294,1005,14,4530,0.3,-2.2271082162857057,4924.204641723632,0.01328125,-0.0062557408004067835,0.23976069688796997,0.011161951,4737.12646484375,0.0003
200.0,3840,3,878.9473684210526,1004,15,4540,0.3,-2.2084678053855895,5146.232124328613,0.003125,-0.006724962661974132,0.25106924772262573,0.008817092,4842.2958984375,0.0003
200.0,4096,4,881.0,1007,16,4550,0.3,-2.1624201774597167,12358.228051757813,0.0,0.0010445716325193644,0.1419825553894043,0.0024252543,8707.47265625,0.0003
200.0,4352,4,872.3809523809524,997,17,4560,0.3,-2.2544351696968077,5710.123706054687,0.011328125,-0.00941722528077662,0.219962477684021,0.008409207,2359.902587890625,0.0003
200.0,4608,4,874.7826086956521,993,18,4570,0.3,-2.2775400280952454,4602.228532409668,0.02421875,-0.011089934327173978,0.27074241638183594,0.016743409,2989.43408203125,0.0003
200.0,4864,4,883.3333333333334,996,19,4580,0.3,-2.189820170402527,9986.80419921875,0.00234375,-0.00354593803640455,0.2570275664329529,0.0037163473,3349.46923828125,0.0003
200.0,5120,5,896.0,994,20,4590,0.3,-2.258289706707001,5140.065228271485,0.0,-0.0024610971566289665,0.2632313370704651,0.0019189683,1868.43994140625,0.0003
200.0,5376,5,901.1538461538462,992,21,4600,0.3,-2.230911874771118,5449.332620239258,0.00546875,-0.0050515503156930205,0.24795329570770264,0.0052433517,4925.533203125,0.0003
200.0,5632,5,896.7857142857143,992,22,4610,0.3,-2.213849675655365,5475.439282226563,0.0046875,-0.004296988574787974,0.2534709572792053,0.007062435,3524.43603515625,0.0003
200.0,5888,5,893.448275862069,992,23,4620,0.3,-1.880758559703827,9409.422058105469,0.0,-0.0016943741939030588,0.25578969717025757,0.00069390936,7624.4541015625,0.0003
200.0,6144,6,884.3333333333334,989,24,4630,0.3,-2.2380520939826964,4846.388486480713,0.0015625,-0.0028800428844988346,0.2658594846725464,0.0029737717,4734.4970703125,0.0003
200.0,6400,6,866.875,988,25,4640,0.3,-2.221676731109619,4796.71533126831,0.01328125,0.0007240394712425769,0.2774609923362732,0.0101151345,1705.96875,0.0003
200.0,6656,6,862.1212121212121,986,26,4650,0.3,-2.089169204235077,4535.310891437531,0.172265625,-0.007879847753793,0.2763235569000244,0.072251335,1575.40478515625,0.0003
200.0,6912,6,867.0588235294117,988,27,4660,0.3,-2.001937037706375,9504.237380981445,0.0,-0.0005873334826901555,0.24768966436386108,0.0013817716,3234.365966796875,0.0003
200.0,7168,7,864.2857142857143,989,28,4670,0.3,-2.0833892107009886,7224.924203491211,0.0,-0.0004593552090227604,0.07460147142410278,0.00023644115,5635.70458984375,0.0003
200.0,7424,7,858.6486486486486,989,29,4680,0.3,-2.1258582949638365,4840.523003387451,0.0,-0.001352408027742058,0.26222115755081177,0.0010273214,4560.02880859375,0.0003
200.0,7680,7,863.9473684210526,989,30,4690,0.3,-2.020147705078125,9987.06155052185,0.0,-0.003012977517209947,0.29361462593078613,0.0016855039,4549.34521484375,0.0003
200.0,7936,8,857.4358974358975,991,31,4700,0.3,-2.0632575333118437,5009.239587402344,0.002734375,-0.00714426077902317,0.29406166076660156,0.0062391125,88.41299438476562,0.0003
200.0,8192,8,861.25,993,32,4710,0.3,-2.133493518829346,4857.50500793457,0.006640625,-0.007012634491547942,0.250907838344574,0.0070949662,4620.81103515625,0.0003
200.0,8448,8,875.4761904761905,994,33,4720,0.3,-1.9594702422618866,5397.118933105468,0.001953125,-0.002956591034308076,0.2696937322616577,0.0015539534,2027.744873046875,0.0003
200.0,8704,8,868.8372093023256,996,34,4730,0.3,-2.0628318428993224,10834.891564941407,0.0,-0.0021269733086228372,0.22839808464050293,0.0016247062,6331.5185546875,0.0003
200.0,8960,8,859.7727272727273,997,35,4740,0.3,-1.7426597416400909,5128.688903808594,0.001953125,-0.0018166670924983919,0.22907328605651855,0.0030418949,367.2537841796875,0.0003
200.0,9216,9,859.1304347826087,994,36,4750,0.3,-2.1113354206085204,4893.830305480957,0.0,-0.0005354967841412872,0.24588704109191895,0.0008448495,4734.166015625,0.0003
200.0,9472,9,857.8723404255319,991,37,4760,0.3,-2.108525049686432,11032.451037597657,0.0,-0.001126993726938963,0.28591448068618774,0.0005707785,7856.36865234375,0.0003
200.0,9728,9,852.9166666666666,992,38,4770,0.3,-2.2188416004180906,4817.272691345215,0.00078125,0.0011698161717504263,0.2662973403930664,0.0037095223,4734.884765625,0.0003
200.0,9984,10,851.6326530612245,992,39,4780,0.3,-2.234566104412079,4466.555776166916,0.0,-0.0031795425340533255,0.2849252223968506,0.0073494418,14.668320655822754,0.0003
200.0,10240,10,850.7843137254902,992,40,4790,0.3,-2.135769259929657,5097.09962310791,0.0,-0.003910682047717273,0.2610960006713867,0.0061223363,1979.60205078125,0.0003
200.0,256,0,1040.0,1267,1,4800,0.3,-2.173772358894348,9200.8093460083,0.004296875,-0.0015941874822601675,0.2784234285354614,0.0020254136,4568.54541015625,0.0003
200.0,512,0,1285.0,1136,2,4810,0.3,-2.0583338022232054,17354.139404296875,0.0,-0.0011504182126373052,0.2828493118286133,0.00062535563,5711.6533203125,0.0003
200.0,768,0,1160.0,1063,3,4820,0.3,-2.078315460681915,15715.54990234375,0.00390625,-0.004277022927999497,0.04635822772979736,0.0023922424,10615.56640625,0.0003
200.0,1024,0,922.0,1027,4,4830,0.3,-2.077719455957413,8390.39775390625,0.0,-0.0031542560551315545,0.2765219211578369,0.008354271,6862.28515625,0.0003
200.0,1280,1,856.6666666666666,1005,5,4840,0.3,-2.026503986120224,15860.560327148438,0.0,-0.0014068466145545245,0.2799638509750366,0.007937463,10883.513671875,0.0003
