time/total_timesteps,rollout/ep_len_mean,time/time_elapsed,time/fps,rollout/ep_rew_mean,time/iterations,train/explained_variance,train/entropy_loss,train/clip_range,train/clip_fraction,train/n_updates,train/value_loss,train/learning_rate,train/policy_gradient_loss,train/loss,train/approx_kl
17408,200.0,18,947,-413.95402298850576,68,0.21215873956680298,-1.6569586396217346,0.3,0.00078125,670,34.4904109954834,0.0003,-0.004679623106494546,11.803234100341797,0.0020042646
17664,200.0,18,948,-413.96590909090907,69,0.1480218768119812,-1.6217851638793945,0.3,0.01328125,680,20.615134143829344,0.0003,-0.0092308450024575,9.843960762023926,0.010622779
17920,200.0,18,948,-414.02247191011236,70,0.15070563554763794,-1.5936639845371245,0.3,0.00078125,690,58.553168869018556,0.0003,-0.0037349223392084243,27.25851058959961,0.0047834823
18176,200.0,19,948,-413.56666666666666,71,0.44708317518234253,-1.5996336400508882,0.3,0.0,700,10.645992469787597,0.0003,-0.004142267489805817,4.298774719238281,0.011740352
18432,200.0,19,949,-413.6630434782609,72,0.37427616119384766,-1.530377072095871,0.3,0.017578125,710,11.121301126480102,0.0003,-0.011279282497707755,5.803758144378662,0.011295363
18688,200.0,19,949,-414.7096774193548,73,-1.3367843627929688,-1.4920957744121552,0.3,0.0,720,62.026502418518064,0.0003,0.0001298378687351942,9.516819953918457,0.0009312923
18944,200.0,19,949,-414.6489361702128,74,0.03229242563247681,-1.4707551538944243,0.3,0.0,730,92.58266334533691,0.0003,-0.0033841585507616402,43.87818145751953,0.0015063745
19200,200.0,20,949,-412.8645833333333,75,0.07071512937545776,-1.4533430755138397,0.3,0.0,740,13.339343547821045,0.0003,-0.00353840421885252,5.326982021331787,0.0038407787
19456,200.0,20,949,-412.91752577319585,76,0.42635202407836914,-1.4603279531002045,0.3,0.0,750,441.67315673828125,0.0003,-0.003114561131224036,133.04685974121094,0.0029480485
19712,200.0,20,949,-410.48979591836735,77,0.4875747561454773,-1.4697894275188446,0.3,0.0,760,355.603450012207,0.0003,-8.553204825147986e-05,154.70616149902344,0.00010733167
19968,200.0,21,949,-410.47474747474746,78,0.28666120767593384,-1.431099009513855,0.3,0.0,770,9.22983696460724,0.0003,-0.0032785324030555783,5.1351704597473145,0.0073708
20224,200.0,21,949,-410.97,79,0.3132143020629883,-1.3697456419467926,0.3,0.0,780,13.084319305419921,0.0003,-0.0036287407914642245,5.395280361175537,0.0024147632
20480,200.0,21,949,-406.51,80,0.5666779279708862,-1.3750815212726593,0.3,0.0,790,23.011114978790282,0.0003,-0.002956929593347013,8.104557991027832,0.0015467149
20736,200.0,21,949,-404.9,81,-4.9562087059021,-1.3901242196559906,0.3,0.0,800,550.0803192138671,0.0003,-0.0028156237211078407,272.2247009277344,0.0006326875
20992,200.0,22,949,-399.71,82,0.1503416895866394,-1.4105967044830323,0.3,0.00390625,810,22.96670742034912,0.0003,-0.004828728153370321,10.122547149658203,0.0029467125
21248,200.0,22,950,-396.09,83,0.4584272503852844,-1.439929461479187,0.3,0.0,820,7.523293578624726,0.0003,-0.001970663876272738,2.1280834674835205,0.0027786067
21504,200.0,22,950,-392.0,84,0.4214773178100586,-1.4894526541233062,0.3,0.0,830,12.768056917190552,0.0003,-0.002235060976818204,6.475069999694824,0.0032196164
21760,200.0,22,950,-386.09,85,0.5834802985191345,-1.5203916311264039,0.3,0.0015625,840,5.341103595495224,0.0003,-0.0016446906607598065,2.5978097915649414,0.003566756
22016,200.0,23,950,-373.59,86,0.4657454490661621,-1.517814540863037,0.3,0.0,850,362.07331428527834,0.0003,0.001162677409593016,171.67898559570312,0.00059841597
22272,200.0,23,950,-361.93,87,0.3472352623939514,-1.5146827459335328,0.3,0.0,860,405.3004295349121,0.0003,-0.0003242470789700747,83.45002746582031,0.00010988768
