rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/iterations,time/fps,time/total_timesteps,train/approx_kl,train/value_loss,train/clip_fraction,train/n_updates,train/policy_gradient_loss,train/clip_range,train/entropy_loss,train/learning_rate,train/loss,train/explained_variance
-327.5,288,200.0,310,274,79360,0.0073531955,0.7319229185581207,0.013671875,3090,-0.008931552805006505,0.3,-1.9401346802711488,0.0003,0.19279755651950836,-0.7685080766677856
-327.2,289,200.0,311,275,79616,0.015011002,2.852960729598999,0.016796875,3100,-0.013746789796277881,0.3,-1.9785191476345063,0.0003,1.8719000816345215,0.5846452713012695
-327.1,289,200.0,312,275,79872,0.007989046,4.721770071983338,0.000390625,3110,-0.0075253085931763055,0.3,-1.925475525856018,0.0003,1.353171944618225,0.2983461618423462
-327.4,290,200.0,313,276,80128,0.0007103209,8.009388571977615,0.0,3120,0.00043705394491553304,0.3,-1.9092083156108857,0.0003,0.5826185345649719,-9.215988159179688
-322.3,290,200.0,314,276,80384,0.0015738134,586.0876190185547,0.0,3130,-0.00411208865698427,0.3,-1.926041406393051,0.0003,436.42449951171875,0.2709285616874695
-322.5,290,200.0,315,277,80640,0.023612127,0.585886662453413,0.017578125,3140,-0.017935989517718555,0.3,-1.9210098445415498,0.0003,0.012208394706249237,-0.038205623626708984
-317.7,291,200.0,316,277,80896,0.014727983,26.15076789855957,0.007421875,3150,-0.0018927532015368342,0.3,-1.7968120217323302,0.0003,7.479715347290039,-1.5061695575714111
-318.0,291,200.0,317,278,81152,6.918213e-05,553.444432067871,0.0,3160,0.00046483704354614017,0.3,-1.7539029598236084,0.0003,437.7568664550781,0.26504379510879517
-318.0,291,200.0,318,278,81408,0.04309988,0.5703776543959975,0.2203125,3170,-0.019942179135978223,0.3,-1.8045809149742127,0.0003,0.31652629375457764,-0.0004621744155883789
-318.5,292,200.0,319,279,81664,0.016690928,1.1152852848172188,0.01640625,3180,-0.006247460760641843,0.3,-1.833638960123062,0.0003,0.4232158958911896,-0.0008312463760375977
-318.5,292,200.0,320,279,81920,0.013843151,0.5835823556408286,0.05078125,3190,-0.011615763138979673,0.3,-1.8464524865150451,0.0003,0.3214128017425537,0.006206929683685303
-318.6,293,200.0,321,280,82176,0.053806283,0.571469021961093,0.371484375,3200,-0.027143540047109126,0.3,-1.6407228589057923,0.0003,0.38865408301353455,5.412101745605469e-05
-320.4,293,200.0,322,280,82432,0.022328353,1.45793182477355,0.026171875,3210,-0.009673806070350111,0.3,-1.6876192271709443,0.0003,0.218919038772583,-6.440042972564697
-320.5,293,200.0,323,281,82688,0.010646311,11.325615811347962,0.00390625,3220,-0.004359043086878955,0.3,-1.807601845264435,0.0003,6.253366470336914,-1.5052614212036133
-315.4,294,200.0,324,282,82944,0.00036303583,778.8308761596679,0.0,3230,0.0008886000607162714,0.3,-1.8751979768276215,0.0003,113.21967315673828,0.0018782615661621094
-315.3,294,200.0,325,282,83200,0.003190618,1.8161557078361512,0.0,3240,-0.010074337339028716,0.3,-1.8959460854530334,0.0003,0.5920495986938477,-0.06031501293182373
-315.2,294,200.0,326,283,83456,0.020955194,1.1535983741283418,0.144140625,3250,-0.014931715046986937,0.3,-1.9662758529186248,0.0003,0.5784130096435547,0.001051783561706543
-315.2,295,200.0,327,283,83712,0.019506015,1.4244376674294472,0.05546875,3260,-0.015345281013287604,0.3,-1.918125182390213,0.0003,0.5506983995437622,-9.59634780883789e-05
-315.2,295,200.0,328,284,83968,0.031685304,0.5721725650131703,0.104296875,3270,-0.01970152580179274,0.3,-1.9041325509548188,0.0003,0.22187739610671997,-0.00020563602447509766
-310.1,295,200.0,329,284,84224,0.0069055427,560.7571754455566,0.0,3280,0.0016702188702765852,0.3,-1.8373079478740693,0.0003,384.4750671386719,0.3030928373336792
-310.1,296,200.0,330,285,84480,0.005911368,7.5954091310501095,0.001171875,3290,-0.005212875688448549,0.3,-1.8219196438789367,0.0003,4.791723251342773,0.0038761496543884277
-307.7,296,200.0,331,285,84736,0.001080744,315.65586891174314,0.0,3300,-0.0020978729939088226,0.3,-1.807699877023697,0.0003,230.70069885253906,0.2624582052230835
-307.8,297,200.0,332,286,84992,0.0072715045,0.592904476262629,0.0,3310,-0.0031174679286777975,0.3,-1.8168268740177154,0.0003,-0.025110790506005287,-0.01928400993347168
-305.3,297,200.0,333,286,85248,0.0059596477,277.2449810028076,0.0,3320,-0.0027387461392208933,0.3,-1.7448184788227081,0.0003,230.5861358642578,0.30695641040802
-305.0,297,200.0,334,287,85504,0.0007400573,11.521529865264892,0.0,3330,-0.004214662173762917,0.3,-1.693573397397995,0.0003,4.420334339141846,0.02097320556640625
-304.9,298,200.0,335,287,85760,0.004154985,1.5841325923800469,0.00546875,3340,-0.003728340147063136,0.3,-1.6557052314281464,0.0003,1.2455103397369385,-0.23982024192810059
-304.7,298,200.0,336,288,86016,0.008844435,0.5694992668926716,0.005859375,3350,-0.006604051194153726,0.3,-1.6338226079940796,0.0003,0.20725345611572266,0.06814926862716675
-304.3,298,200.0,337,288,86272,0.0035608215,8.211407601833344,0.001171875,3360,0.001717272773385048,0.3,-1.5892212450504304,0.0003,2.7185537815093994,0.0091591477394104
-309.4,299,200.0,338,289,86528,0.01816741,0.6659111484885216,0.128515625,3370,-0.019528574915602802,0.3,-1.7192405045032502,0.0003,0.10096552222967148,0.00861746072769165
-309.3,299,200.0,339,289,86784,0.0062086773,1.4752280220389367,0.002734375,3380,-0.005219698278233409,0.3,-1.7050144493579864,0.0003,0.2413807362318039,-0.04357421398162842
-308.8,299,200.0,340,290,87040,0.014764311,1.363581132888794,0.140234375,3390,-0.011075741704553365,0.3,-1.6776156663894652,0.0003,0.6725011467933655,0.023269355297088623
-304.0,300,200.0,341,290,87296,0.00091932574,410.26172637939453,0.0,3400,0.0013799978652969003,0.3,-1.582121878862381,0.0003,180.84176635742188,0.00135117769241333
-303.7,300,200.0,342,291,87552,0.00011158618,299.040537071228,0.0,3410,-0.0009728056378662586,0.3,-1.5162722766399384,0.0003,156.79685974121094,0.25725001096725464
-298.1,300,200.0,343,291,87808,0.000112249516,579.7562812805176,0.0,3420,-0.0009873198345303536,0.3,-1.5019587695598602,0.0003,450.30535888671875,0.2788609266281128
-303.2,301,200.0,344,292,88064,0.006395898,1.2224907755851746,0.020703125,3430,-0.0035367627628147603,0.3,-1.5654563367366792,0.0003,0.6036956310272217,-0.01637709140777588
-303.2,301,200.0,345,292,88320,0.013073711,0.5863530434668064,0.021875,3440,-0.004909260128624737,0.3,-1.3908552825450897,0.0003,0.08601938933134079,-8.463859558105469e-05
-308.1,301,200.0,346,293,88576,0.0113242315,2.4096216917037965,0.01328125,3450,-0.008213039138354361,0.3,-1.5154579281806946,0.0003,1.2293037176132202,0.001050710678100586
-307.2,302,200.0,347,294,88832,0.015728738,0.6081857062876225,0.025,3460,-0.01076359860599041,0.3,-1.57554332613945,0.0003,0.0903768464922905,-0.004105329513549805
-304.4,302,200.0,348,294,89088,0.006004045,33.49265689849854,0.0109375,3470,0.0013015625067055226,0.3,-1.313533765077591,0.0003,15.753878593444824,-0.5249273777008057
-304.8,302,200.0,349,295,89344,0.000113297254,368.09080200195314,0.0,3480,-6.525961216539145e-05,0.3,-1.2981846332550049,0.0003,184.9485626220703,0.017719626426696777
-305.1,303,200.0,350,295,89600,0.0036860113,1.541487592458725,0.001953125,3490,-0.004757171706296503,0.3,-1.3104239463806153,0.0003,0.43512386083602905,-0.009340763092041016
-300.6,303,200.0,351,296,89856,0.025794864,1.8731031894683838,0.058984375,3500,-0.01044844901189208,0.3,-1.5277263283729554,0.0003,0.37024447321891785,0.013191759586334229
-300.6,303,200.0,352,296,90112,0.0012323076,577.0246185302734,0.0,3510,-0.0019630073220469058,0.3,-1.5726974248886108,0.0003,153.02879333496094,0.2959935665130615
-300.6,304,200.0,353,297,90368,0.055240862,0.5695820230990648,0.082421875,3520,-0.01683899979107082,0.3,-1.419359141588211,0.0003,0.192745178937912,0.0024775266647338867
-300.0,304,200.0,354,297,90624,0.008566678,6.6725372731685635,0.005859375,3530,-0.014754941826686263,0.3,-1.1372224688529968,0.0003,3.9348270893096924,0.001840829849243164
-295.5,304,200.0,355,298,90880,0.00761196,23.258789157867433,0.00625,3540,-0.002803978859446943,0.3,-1.3459669947624207,0.0003,8.385594367980957,0.06547403335571289
-296.0,305,200.0,356,298,91136,0.00025207317,514.1971984863281,0.0,3550,0.0006327008362859487,0.3,-1.3683203339576722,0.0003,291.25726318359375,0.18607878684997559
-296.0,305,200.0,357,299,91392,0.00013507507,26.06274679899216,0.0,3560,-0.0006634302204474807,0.3,-1.3370847284793854,0.0003,1.8727084398269653,-0.027436256408691406
-297.5,305,200.0,358,299,91648,0.00015629455,129.6912857055664,0.0,3570,-0.0004109820001758635,0.3,-1.386617863178253,0.0003,59.62932586669922,-5.142884731292725
-293.1,306,200.0,359,300,91904,0.00031070947,316.35700035095215,0.0,3580,-0.0006047263043001295,0.3,-1.6361258685588838,0.0003,244.75051879882812,0.24470216035842896
-293.1,306,200.0,360,300,92160,0.00013306085,247.47811815142632,0.0,3590,-0.000377510255202651,0.3,-1.3359134137630462,0.0003,86.35159301757812,0.2716813087463379
-290.1,306,200.0,361,301,92416,0.029059261,6.674929785728454,0.060546875,3600,-0.015858685318380594,0.3,-1.4347145318984986,0.0003,3.5685014724731445,0.018928587436676025
-290.0,307,200.0,362,301,92672,0.005148856,300.36073570251466,0.0,3610,0.005645506945438683,0.3,-1.6754620015621184,0.0003,159.3767852783203,0.18785077333450317
-287.6,307,200.0,363,302,92928,0.0017022961,296.48944225311277,0.001171875,3620,-0.004659738065674901,0.3,-1.6535322427749635,0.0003,144.43150329589844,0.27921169996261597
-287.6,307,200.0,364,302,93184,0.007955259,1.1018903702497482,0.00078125,3630,-0.004400440026074648,0.3,-1.6274029731750488,0.0003,0.21218889951705933,-2.8249497413635254
-297.9,308,200.0,365,303,93440,0.006226748,29.90814576148987,0.0,3640,-0.002448503929190338,0.3,-1.5813081204891204,0.0003,13.028226852416992,0.0019494891166687012
-297.4,308,200.0,366,303,93696,0.0013010681,293.0208003997803,0.0,3650,-0.003039922518655658,0.3,-1.5457042694091796,0.0003,169.8536376953125,0.3070376515388489
-300.0,309,200.0,367,304,93952,5.849544e-05,26.949847507476807,0.0,3660,0.00024063801392912865,0.3,-1.5863613188266754,0.0003,8.307306289672852,-2.485934257507324
-300.0,309,200.0,368,304,94208,0.018194918,0.5669111538678407,0.01953125,3670,-0.010955276992172002,0.3,-1.6169414341449737,0.0003,0.2353508472442627,-0.01464545726776123
-300.0,309,200.0,369,305,94464,0.022189759,1.9925533831119537,0.039453125,3680,-0.006363506056368351,0.3,-1.669529962539673,0.0003,0.7962436676025391,-0.02243804931640625
-299.9,310,200.0,370,305,94720,0.017109796,1.4289867967367171,0.028125,3690,-0.01399539690464735,0.3,-1.7837470769882202,0.0003,0.2591358423233032,-0.004063606262207031
-302.4,310,200.0,371,306,94976,0.019806705,0.5757349054329097,0.083984375,3700,-0.008668841095641255,0.3,-1.6913918673992157,0.0003,-0.024584397673606873,-0.002755403518676758
-302.3,310,200.0,372,306,95232,0.0071051056,30.731092953681944,0.0,3710,-0.007342058303765953,0.3,-1.6577727615833282,0.0003,5.56624698638916,-9.374739646911621
-302.2,310,200.0,373,307,95488,0.028649844,3.498218822479248,0.055078125,3720,-0.023110253363847734,0.3,-1.6660859882831573,0.0003,1.3018935918807983,0.015409648418426514
-301.9,311,200.0,374,307,95744,0.047100626,4.959945774078369,0.106640625,3730,-0.025513999070972203,0.3,-1.748047786951065,0.0003,1.6071356534957886,0.0018535852432250977
-306.8,311,200.0,375,307,96000,0.012803005,32.98636946678162,0.016796875,3740,-0.012629040342289954,0.3,-1.8954012930393218,0.0003,25.280879974365234,-0.00893402099609375
-306.3,311,200.0,376,308,96256,0.0036906572,1.5146513283252716,0.00546875,3750,-0.004836423380766064,0.3,-1.899911230802536,0.0003,0.65087890625,0.0009413361549377441
-306.2,312,200.0,377,309,96512,0.013337554,7.513536036014557,0.001953125,3760,-0.013827760005369782,0.3,-1.895358419418335,0.0003,4.599388599395752,-0.0887523889541626
-306.3,312,200.0,378,309,96768,0.033587635,2.6994914174079896,0.03046875,3770,-0.014762857602909208,0.3,-1.8907365500926971,0.0003,0.9571874141693115,0.00043570995330810547
-306.4,312,200.0,379,310,97024,0.058178812,33.53008332252502,0.16640625,3780,-0.014047410571947694,0.3,-1.7724736511707306,0.0003,25.83104705810547,1.3887882232666016e-05
-308.4,313,200.0,380,310,97280,0.024814615,12.483617258071899,0.11875,3790,-0.009839670336805283,0.3,-1.8189516007900237,0.0003,4.930448055267334,0.0009548068046569824
-305.5,313,200.0,381,311,97536,0.001314312,329.4493492126465,0.0,3800,-0.001390330633148551,0.3,-1.8784820020198822,0.0003,103.50235748291016,0.09071993827819824
-305.6,313,200.0,382,311,97792,0.0119670555,3.160077911615372,0.03125,3810,-0.009705379279330373,0.3,-1.9626262784004211,0.0003,1.25371253490448,-0.015908479690551758
-303.2,314,200.0,383,312,98048,0.0038371268,77.12470369338989,0.00078125,3820,0.0031408578157424926,0.3,-1.854022777080536,0.0003,16.852062225341797,-2.6889448165893555
-300.5,314,200.0,384,312,98304,0.002479614,623.4643936157227,0.0,3830,-0.0010884350631386042,0.3,-1.7312245309352874,0.0003,185.36399841308594,0.19157487154006958
